price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
Rp 750 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Rumah Murah Area Wiyung Surabaya Barat Wisma Lidah Kulon,Surabaya,2,2,1,120 m²,100 m²
"Rp 15,5 Miliar",Rp 79 Jutaan (Tenor 20 Tahun),Rumah Cipete Jkt Sel 2 Lantai Dekat Mrt Cipete,Jakarta Selatan,3,3,4,420 m²,400 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Rumah Murah Hitung Tanah Area Wiyung Wisma Lidahh Kulon,Surabaya,4,2,,180 m²,140 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Dijual Rumah Minimalis Area Wiyung Di Puri Lidah Kulon Indah,Surabaya,3,1,1,121 m²,70 m²
Rp 775 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Rumah Modern Greenland Residence Menganti Dkt Wiyung,Surabaya,3,2,2,60 m²,66 m²
"Rp 1,75 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah Minimalis Wiyung Gunungsari Indah Jalan Double Way,Surabaya,4,3,1,136 m²,176 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Dijual Rumah Bagus Area Wiyung Gunungsari Indah Gsi,Surabaya,3,2,2,136 m²,135 m²
Rp 700 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Rumah Minimalis Lidah Kulon Area Wiyung Urabaya Barat,Surabaya,2,1,1,69 m²,60 m²
"Rp 5,7 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),"Rumah Pluit Putri.11x20, Rapi, Jarang.ada",Jakarta Utara,3,2,,220 m²,200 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Jual Rumah Pantai Mentari Surabaya Timur,Surabaya,2,2,1,72 m²,100 m²
Rp 250 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Promo Rumah Terlaris Di Bandung Bersertifikat Shm,Bandung,2,1,1,60 m²,36 m²
Rp 12 Miliar,Rp 61 Jutaan (Tenor 20 Tahun),Jual Rumah Mewah Full Marmer Surabaya Selatan,Surabaya,4,3,,505 m²,515 m²
"Rp 1,83 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Kost Undip Tembalang Banyak Bonus Nya,Semarang,10,10,11,180 m²,114 m²
"Rp 1,02 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Jual Rumah Citraland Bukitpalma Surabaya Barat,Surabaya,3,2,1,72 m²,100 m²
"Rp 5,95 Miliar Total",Rp 30 Jutaan (Tenor 20 Tahun),Jual Ruko Royal Palace Jakarta Selatan,Jakarta Selatan,,3,,63 m²,210 m²
"Rp 2,85 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),"Rumah Classic Modern 3 Lantai di Jalan Utama Tukad Pakerisan, Renon, Denpasar Selatan - KODE-DS.IN.012",Denpasar,4,4,2,103 m²,240 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Jual Cepat Cluster Montana Gading Serpong 3 Kamar,Tangerang,3,3,1,60 m²,89 m²
"Rp 2,29 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Brand New Symphonia Summarecon Serpong,Tangerang,2,2,1,84 m²,80 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),South Hills Middle Floor Coldwell Banker,Jakarta Selatan,2,2,,,87 m²
"Rp 1,07 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Mewah 3 Lantai Utan Kayu Matraman Cicilan.mulai 300.ribuan,Jakarta Timur,3,3,1,35 m²,85 m²
Rp 250 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Rumah Murah Bandung Bersertifikat Shm Dan Imb,Bandung,1,1,1,60 m²,22 m²
"Rp 2,33 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Excusive Kost Selangkah Ke Unnes Gunungpati Semarang,Semarang,13,13,13,169 m²,230 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Kost Murah Unnes Sekaran Gunungpati Semarang,Semarang,10,10,10,136 m²,230 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Dijual Rumah Second 2 Lantai Harga Murah Shm,Bandung,2,2,,414 m²,200 m²
"Rp 1,98 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"“Cari rumah strategis, harga manis?”",Depok,5,5,2,127 m²,200 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Cibubur Jakarta Timur Siap Huni,Jakarta Timur,3,3,1,60 m²,80 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah 3 Lantai Siap Huni Dalam Cluster Di Cibubur Jakarta Timur,Jakarta Timur,5,4,2,71 m²,130 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Rumah 2,5 Lantai Di Cibubur Jakarta Timur",Jakarta Timur,3,3,2,75 m²,130 m²
"Rp 2,33 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Excusive Kost Selangkah Ke Unnes Gunungpati Semarang,Semarang,13,13,13,169 m²,230 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Kost Murah Unnes Sekaran Gunungpati Semarang,Semarang,10,10,10,136 m²,230 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Dijual Rumah Second 2 Lantai Harga Murah Shm,Bandung,2,2,,414 m²,200 m²
"Rp 1,98 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"“Cari rumah strategis, harga manis?”",Depok,5,5,2,127 m²,200 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Cibubur Jakarta Timur Siap Huni,Jakarta Timur,3,3,1,60 m²,80 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah 3 Lantai Siap Huni Dalam Cluster Di Cibubur Jakarta Timur,Jakarta Timur,5,4,2,71 m²,130 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Rumah 2,5 Lantai Di Cibubur Jakarta Timur",Jakarta Timur,3,3,2,75 m²,130 m²
Rp 490 Juta Total,Rp 2 Jutaan (Tenor 20 Tahun),Kavplig Siap Bangun One Gate Di Cipayung Jakarta Timur,Jakarta Timur,,,,72 m²,
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Murah Siap Huni Di Cibubur Jakarta Timur,Jakarta Timur,3,3,1,60 m²,80 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Brand New Rumah Siap Huni American Classic Kodau,Bekasi,3,2,2,90 m²,119 m²
Rp 885 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Di Jual Rumah Baru Cantik, Dekat Tol Jatimakmur Jatimakmur. Pondok Gede. Bekasi",Bekasi,2,2,1,120 m²,95 m²
Rp 190 Juta,Rp 980 Ribuan (Tenor 20 Tahun),Rumah Cantik Siap Huni Fullspek,Bandung,2,1,1,50 m²,36 m²
Rp 579 Juta,Rp 2 Jutaan (Tenor 20 Tahun),"21,0527,59 Lelang Tanah Di Tambak Medokan Ayu Surabaya Di Rungkut",Surabaya,,,,170 m²,
Rp 525 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Apartemen Maple Park. Turun Harga Lagi!,Jakarta Utara,2,1,,,50 m²
Rp 285 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Turun Harga 10 Juta Rumah Cantik Elegant,Bandung,2,1,1,70 m²,45 m²
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),"Dijual cepat apartemen Maple Park, Sunter 1BR. Furnished",Jakarta Utara,1,1,,,32 m²
Rp 150 Juta,Rp 780 Ribuan (Tenor 20 Tahun),Dijual Rumah Ready Siap Huni Sisa 2 Unit Lagi,Bandung,2,1,1,37 m²,30 m²
Rp 325 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Di jual Apartemen Sunter Park View 1 BR Semi Furnished Bagus,Jakarta Utara,Studio,1,,,22 m²
Rp 700 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Tanpa Dp Kalimulya Depoik,Depok,2,1,1,72 m²,38 m²
"Rp 5,5 Miliar Total",Rp 28 Jutaan (Tenor 20 Tahun),Sewa Ruko Darmo Square di Raya Darmo,Surabaya,,4,,85 m²,280 m²
Rp 754 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Bergaya Jepang Promo Cicilan 2 Jutaan Free Biaya2,Cikarang,3,2,1,60 m²,47 m²
Rp 12 Miliar Total,Rp 61 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Tua Ancol Barat. Harga Menarik!,Jakarta Utara,,,,510 m²,
Rp 285 Juta,Rp 1 Jutaan (Tenor 20 Tahun),"Paling Murah, Rumah 2 Lantai Dalam Townhouse Di Jagakarsa, Jakarta Selatan",Jakarta Selatan,3,2,,26 m²,50 m²
"Rp 6,38 Miliar",Rp 32 Jutaan (Tenor 20 Tahun),"21,0515,17* Lelang Rumah Griya Babatan Mukti Surabaya Di Wiyung",Surabaya,4,3,2,696 m²,350 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Dijual Townhome Mansion Dukuh Golf Kemayoran. Siap Huni,Jakarta Pusat,3,2,,,116 m²
"Rp 1,68 Miliar Total",Rp 8 Jutaan (Tenor 20 Tahun),"Cuma 1 di Dunia, yang Nyari Tanah di Villa Cinere Mas WAJIB LIAT INI!",Depok,,,,144 m²,
Rp 3 Miliar Total,Rp 15 Jutaan (Tenor 20 Tahun),Dijual Cepat Ruko Dharmawangsa Grand Taruma. Karawang,Karawang,,3,,75 m²,235 m²
Rp 320 Juta,Rp 1 Jutaan (Tenor 20 Tahun),"21,0515,21* Lelang Rumah Ploso Timur Surabaya Di Ploso Tambaksari",Surabaya,2,1,1,69 m²,35 m²
Rp 45 Miliar,Rp 231 Jutaan (Tenor 20 Tahun),Smart Boutique Hotel at Beachside Sanur Generated Income,Denpasar,17,,,650 m²,1400 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Turun Harga Rumah Rapih Samping Taman Semi Furnished Villa Melati Mas Serpong,Tangerang Selatan,4,2,1,153 m²,225 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Dijual Rumah Kost 2 Lt Di Tembalang Baru Siap Bangun,Semarang,14,14,2,140 m²,260 m²
"Rp 2,1 Miliar Total",Rp 10 Jutaan (Tenor 20 Tahun),Ruko Area Ramai Dan Hidup Ruko Golden Boulevard Bsd City,Tangerang,,3,,54 m²,162 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Rumah Tua 2 Lantai Hitung Tanah, Strategis Bebas Banjir Di Tomang Jakarta Barat",Jakarta Barat,8,5,3,150 m²,250 m²
"Rp 5,9 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Rumah Premium Cluster Jadeite Dekat Qbig Dan Mal Aeon Bsd City,Tangerang,3,2,1,162 m²,180 m²
"Rp 11,8 Miliar",Rp 60 Jutaan (Tenor 20 Tahun),Rumah Alam Dikelilingi Taman Mewah Puspita Loka BSD city,Tangerang,6,6,2,343 m²,450 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Kos Strategis Dekat Kampus Dan Sudah Terisi,Malang,5,5,1,123 m²,85 m²
"Rp 7,9 Miliar Total",Rp 40 Jutaan (Tenor 20 Tahun),Gudang Siap Pakai Di Komplek Pergudangan Modern Taman Tekno BSD city,Tangerang,,2,,360 m²,300 m²
Rp 660 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"PALING MURAH DI BEJI: Nempel Jagakarsa, Tol Krukut, Tol Kukusan, Dan Stasiun Depok",Depok,2,1,1,62 m²,40 m²
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah Standard Semi Furnished Foresta Bsd City,Tangerang,3,2,1,162 m²,134 m²
Rp 9 Juta /m²,Rp 50 Ribuan (Tenor 20 Tahun),"Tanah dalam komplek premium Bukit Cinere Indah""",Depok,,,,334 m²,
"Rp 1,09 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Promo Soft Launching: 3juta Punya Rumah Nempel Tol Limo & Kampus Upn Veteran,Depok,3,2,1,60 m²,75 m²
Rp 850 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Murah Di Rungkut Merr Surabaya,Surabaya,3,1,1,160 m²,140 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah cantik dan baru renovaai dekat pintu tol brigif harga terbaik,Depok,2,2,2,103 m²,93 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Rumah Harga Murah Dalam Komplek Elite Di Cinere,Depok,4,3,2,350 m²,350 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Rumah Mewah, Jual Cepat, Jatiwaringin, Pondok Gede. Bekasi",Bekasi,6,4,2,203 m²,308 m²
Rp 998 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah 3 Kamar Under 1M Bisa Kpr. Dalam Kompleks Dekat Aeon Mall Tanjung Barat Dan Tol Simatupang,Jakarta Selatan,3,2,1,57 m²,92 m²
Rp 720 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Murah 2 Lantai Lokasi Strategis Dekat Kampus Di Malang,Malang,2,2,1,79 m²,48 m²
Rp 43 Miliar,Rp 221 Jutaan (Tenor 20 Tahun),Runah asri lokasi kelas satu kebauoran baru harga terbaik,Jakarta Selatan,4,3,2,984 m²,350 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah Bata Merah, Mewah. Carport 2 Mobil 5 Menit Tol Brigif",Jakarta Selatan,3,2,2,75 m²,83 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah Luas 1lt Rapih Siap Huni 3 Menit Ke Tol Parigi,Jakarta Selatan,2,2,1,105 m²,98 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Runah cantik dan kokoh konplek lebak lestari dekat mrt lebak bulus survey yuk,Jakarta Selatan,4,2,1,156 m²,200 m²
Rp 14 Juta /m²,Rp 80 Ribuan (Tenor 20 Tahun),Dijual Tanah Komersil Di Jalan Karawaci Tangerang,Tangerang,,,,1223 m²,
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Dijual Rumah Bagus 1 Lt Di Semarang Indah 250m2,Semarang,4,3,2,250 m²,200 m²
"Rp 1,7 Miliar Total",Rp 8 Jutaan (Tenor 20 Tahun),"Promo Lebaran: Turun Harga. Ruko Mewah 3 Lantai Di Jalan Utama Akses 2 Mobil Di Lenteng Agung, Jakarta Selatan",Jakarta Selatan,,3,2,61 m²,116 m²
Rp 14 Miliar,Rp 72 Jutaan (Tenor 20 Tahun),Runah luas cocok buat kantor harga siap nego pondok labu jaksel,Jakarta Selatan,7,5,2,1200 m²,650 m²
Rp 810 Juta,Rp 4 Jutaan (Tenor 20 Tahun),rumah 2 lantai lokasi strategis di lowokwaru kota malang,Malang,2,2,1,81 m²,58 m²
"Rp 1,5 Miliar Total",Rp 7 Jutaan (Tenor 20 Tahun),Ruko Strategis Dekat Food City di Grand Galaxy City Bekasi,Bekasi,,2,,54 m²,135 m²
"Rp 4,3 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),Runah baru mewah harga terjangkau komplek terdepan cinere bebas macet,Depok,4,4,2,240 m²,400 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Dijual Rumah Waru Indah Dekat Banget Dengan Rungkut Industri,Surabaya,4,2,1,156 m²,223 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),DiJual Rumah Mewah Ngagel Jaya Tengah III Baru Renovasi,Surabaya,6,3,1,300 m²,485 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Jual cepat murah-rumah di taman semanan indah.bgs.jarang ada.wow dptkan segera Lt.9x18/ 2 lt,Jakarta Barat,4,3,2,162 m²,200 m²
"Rp 15,5 Miliar",Rp 79 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai Sudah di Renovasi Unfurnished HGB di Jl Gedung Hijau, Jakarta Selatan",Jakarta Selatan,6,4,1,282 m²,354 m²
"Rp 1,87 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),FREECANOPY+PAGAR Rumah Siap Huni Dalam Komplek Megapoilitan Cinere Estate,Depok,4,3,2,100 m²,120 m²
"Rp 5,6 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),SEMIFURNISHED Rumah Siap Huni Dalam Komplek Dekat Bpk Penabur,Depok,5,3,2,516 m²,400 m²
"Rp 6,9 Miliar",Rp 35 Jutaan (Tenor 20 Tahun),RUMAH SIAP HUNI FULL JATI NAN KOKOH DALAM KOMPLEK JATI INDAH GOLF,Jakarta Selatan,4,3,2,565 m²,350 m²
Rp 17 Miliar,Rp 87 Jutaan (Tenor 20 Tahun),RUMAH SIAP HUNI DEKAT RESTO PAGI SORE CIPETE RAYA,Jakarta Selatan,4,3,4,630 m²,400 m²
"Rp 7,9 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Rumah Modern Siap Huni 2 Lantai Dalam Cluster Dekat Deplu,Jakarta Selatan,5,4,2,234 m²,300 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Rumah Minimalis Modern 2 Lantai Dalam Komplek Dekat Avicenna,Depok,3,3,2,152 m²,200 m²
"Rp 21,1 Miliar",Rp 108 Jutaan (Tenor 20 Tahun),Rumah Tua Hitung Tanah Harga Murah Dalam Komplek,Jakarta Barat,1,1,1,390 m²,50 m²
"Rp 13,5 Miliar",Rp 69 Jutaan (Tenor 20 Tahun),Rumah Modern Classic 2 Lantai Dekat One Belpark Mall,Jakarta Selatan,4,5,2,515 m²,400 m²
"Rp 2,95 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Rumah Minimalis Modern 2 Lantai Dalam Komplek Dekat Polsek Cinere,Depok,3,3,2,152 m²,175 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah 1.5 Lt Yg Tenang,aman & Nyaman Utk Di Tinggali",Surabaya,,,,130 m²,170 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),"Di Jual cepat rumah 2, 1/2 lt semifurnish di Villa Melati Mas, Serpong Utara",Tangerang,7,4,2,253 m²,400 m²
"Rp 3,15 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah Mewah Kondisi Wah di Boulevard Hijau 73148 Er,Bekasi,4,3,1,160 m²,260 m²
"Rp 5,9 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Rumah Minimalis Modern Siap Huni 2.5 Lantai Dalam Komplek Dekat Medco,Jakarta Selatan,4,5,3,155 m²,430 m²
Rp 2 Miliar Total,Rp 10 Jutaan (Tenor 20 Tahun),Ruko di Pusat Bisnis di Cikarang City Center Bagus Utk Kantor,Bekasi,,2,,82 m²,281 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"DI JUAL RUMAH MODERN DI PONDOK GEDE HOUSING AKSES STRATEGIS SELANGKAH KE JAKARTA,FRD",Bekasi,3,2,1,76 m²,105 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),RUMAH SIAP HUNI DEKAT KOMPLEK VILLA CINERE MAS,Tangerang Selatan,5,6,3,630 m²,500 m²
Rp 580 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Hunian Bangunan Full Rapi di Harapan Indah Masih 500 Jtan 12569 Rn,Bekasi,2,1,1,60 m²,45 m²
Rp 18 Miliar Total,Rp 92 Jutaan (Tenor 20 Tahun),Tanah Murah Cocok Untuk Rumah Mewah Dalam Komplek Dekat Pondok Indah,Jakarta Selatan,,,,880 m²,
"Rp 5,6 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Di jual Rumah Strategis Daerah  DARMO Permai Selatan,Surabaya,5,3,2,210 m²,500 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Dijual Rumah Citra Garden Sidoajo Kota,harga Terjangkau",Sidoarjo,2,2,1,150 m²,72 m²
"Rp 3,25 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Dijual Rumah Dengan Lokasih Strategis Daerah Prapen Indah Surabaya,Surabaya,3,3,1,165 m²,250 m²
Rp 345 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Dijual Rumah Lelang Siap Huni Daerah Sidoarjo,Sidoarjo,2,1,1,91 m²,91 m²
"Rp 3,3 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Dijual Rumah Kantor Yang Asri Daerah Menganti,Gresik,1,3,1,441 m²,120 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Di jual  Cepat Rumah Griya Citra Asri Benowo,Surabaya,2,2,1,72 m²,131 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Di jual Rumah Siap Huni Medayu Utara Rungkut Surabaya,Surabaya,2,1,1,160 m²,112 m²
"Rp 3,1 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Dijual Rumah Daerah Pondok Benowo Indah Surabaya,Surabaya,8,9,2,144 m²,144 m²
"Rp 2,25 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Dijual Rumah Baru Belum Pernah Di Huni Pondok Candra,Sidoarjo,3,2,2,135 m²,150 m²
Rp 880 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Segera di Lelang Rumah Bukit Palma Citraland  Posisi Kosong,Surabaya,2,1,1,153 m²,90 m²
Rp 550 Juta,Rp 2 Jutaan (Tenor 20 Tahun),"Dijual Rumah 1,5 Lantai Daerah Kenjeran Tambaksari,gading Surabaya",Surabaya,3,1,1,50 m²,60 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah 1 Lantai Siap Huni Dalam Komplek Di Bukit Cinere Indah,Depok,2,2,1,200 m²,110 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Buduran Harga Kompromi Ayo Buruan,Sidoarjo,3,2,1,112 m²,105 m²
Rp 400 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Di Jual apartemen Gunawangsa merr interior mewah lantai parkit,Surabaya,1,1,,,40 m²
Rp 11 Miliar,Rp 56 Jutaan (Tenor 20 Tahun),Dijual Rumah Klasik Mewah di San Antonio Pakuwon City,Surabaya,6,4,2,367 m²,550 m²
Rp 695 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Rumah Alana Regenci Tambak Oso Ready Bangunan Siap Huni,Sidoarjo,2,1,1,72 m²,72 m²
"Rp 36,5 Juta",Rp 190 Ribuan (Tenor 20 Tahun),Dijual Rumah Bagus Siap Huni Pelem Pertiwi Menganti,Gresik,2,1,1,66 m²,66 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah Baru Siap Huni Progres Ready April Kenjeran,Surabaya,4,3,2,90 m²,130 m²
Rp 950 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Rumah Murah Tengah Kota Siap Huni,Surabaya,3,3,1,72 m²,140 m²
Rp 399 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Murah Rumah Di Kota Sidoajo Cocok Dijadika Ruko,Sidoarjo,2,1,1,98 m²,98 m²
"Rp 1,68 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Dijual Rumah Baru Gress Siap Huni Medokan Asri Barat,Surabaya,4,3,2,100 m²,110 m²
Rp 399 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Murah Rumah Di Kota Sidoajo Cocok Dijadika Ruko,Sidoarjo,2,1,1,98 m²,98 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Dijual Rumah Minimalis 2 Lantai Lokasih Stretegis,Surabaya,3,2,1,72 m²,72 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Segera di Lelang Rumah Citra Harmoni Cluster New York,Sidoarjo,2,1,1,120 m²,69 m²
"Rp 2,55 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Dijual Rumah Baru Minimalis 3 Unit Jejer Sisa 2 Manyar Tirtosari,Surabaya,3,3,1,100 m²,175 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Di Jual Rumah Minimalis  Grand Harvest Belvoir Wiyung  Surabaya,Surabaya,3,2,1,126 m²,115 m²
"Rp 2,55 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Di Jual Rumah baru 2 lantai Raya Boulevard Northwest  Citraland,Surabaya,3,3,1,126 m²,190 m²
Rp 950 Juta Total,Rp 4 Jutaan (Tenor 20 Tahun),Di Jual Ceoat Rumah Dan Toko 11/4 Lanai Uangagung Usidoarjo,Sidoarjo,,2,,295 m²,189 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Rumah 2 Lantai Medayu Utara Harga Terjangkau,Surabaya,3,3,1,72 m²,110 m²
"Rp 3,25 Miliar Total",Rp 16 Jutaan (Tenor 20 Tahun),Dijual Ruko Northwest Boulevard Citraland NV6 Siap Huni,Surabaya,,3,,67 m²,67 m²
Rp 235 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Dijual Apartemen Puncak Darmahusada Surabaya,Surabaya,2,1,,,36 m²
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual cepat rumah Villa Dago Tol  Tangerang,Tangerang,2,1,1,72 m²,36 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),*DiJual Cepat Rumah 1 Lantai Green Semanggi Mangrove*,Surabaya,2,1,1,84 m²,50 m²
Rp 825 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Di Jual Rumah Minimalis Siap Huni Tengah Kota Harga Terjangkau,Surabaya,3,1,1,75 m²,75 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Dijual Ceoap Dan Murahr Rumah Darmo Harapan,Surabaya,3,3,2,220 m²,200 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Dijual 2 Unit Rumah Baru Siap Huni Tenggilis,Surabaya,3,3,1,90 m²,145 m²
"Rp 7,5 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),Dijual Rumah Siap Huni Ada Kolam Renang Private Pool,Surabaya,4,4,5,425 m²,450 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Dijual Rumah Daerah Rungkut Asri Tengah Surabaya,Surabaya,4,3,1,500 m²,400 m²
Rp 315 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Dijual Rumah Via Lelang Babatjerawat Pakal Surabaya,Surabaya,3,1,1,90 m²,90 m²
"Rp 2,15 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Dijual Rumah C D E Baru Minimalis Daerah Kutisari Surabaya,Surabaya,4,3,2,102 m²,175 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Yang Ingin Memiliki Rumah Di Kota Surabaya Ketintang Solusinya,Surabaya,3,3,1,104 m²,170 m²
