price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
Rp 489 Juta,Rp 2 Jutaan (Tenor 20 Tahun),JUAL CEPAT BU The Mansion Kemayoran Bougenville 1BR New Furnish,Jakarta Pusat,1,1,,,33 m²
"Rp 5,1 Miliar",Rp 26 Jutaan (Tenor 20 Tahun),Villa Style Tropical Modern Dekat Pantai Batu Bolong Canggu Bali,Badung,2,2,,122 m²,151 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Asri Siap Huni  Dekat Wisata Iconic Bali di Kor Jimbaran Kuta Selatan,Badung,4,3,1,170 m²,200 m²
"Rp 4,2 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),"Dijual Rumah Golf Island PIK Uk 8x15, Cluster Favorit. Murah",Jakarta Utara,3,3,1,120 m²,165 m²
Rp 260 Miliar Total,Rp 1 Miliaran (Tenor 20 Tahun),DIJUAL GEDUNG KOMERSIAL GADING SERPONG HARGA DI BAWAH PASAR,Tangerang,,10,,12000 m²,14000 m²
Rp 750 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Mewah Hook Perumahan Rungkut Penjaringan Sari Merr,Surabaya,3,2,1,40 m²,65 m²
"Rp 17,9 Miliar",Rp 92 Jutaan (Tenor 20 Tahun),Rumah Bagus Dalam Cluster Siap Huni Di Kemang,Jakarta Selatan,4,4,2,536 m²,389 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),"Cluster Crystal Gading Serpong, 2 Lantai, Siap Huni",Tangerang,3,3,1,128 m²,140 m²
Rp 18 Miliar Total,Rp 92 Jutaan (Tenor 20 Tahun),Rumah Kantor Lama Bagus Siap Pakai Di Area Haji Nawi,Jakarta Selatan,,3,10,570 m²,600 m²
Rp 26 Miliar Total,Rp 133 Jutaan (Tenor 20 Tahun),"Ruang Usaha di Bangka Raya, Kemang, JakSel, 2,5 lantai, 1300 sqm, Unfurnished",Jakarta Selatan,,5,,635 m²,1300 m²
Rp 12 Juta /m²,Rp 70 Ribuan (Tenor 20 Tahun),Tanah di Limo Depok Samping Gerbang Tol Limo 1,Depok,,,,1147 m²,
"Rp 1,45 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Paling Murah Unit View Waterpark 1 BR 45m2 Fully Furnished di Casa Grande Kokas,Jakarta Selatan,1,1,,,45 m²
"Rp 3,5 Miliar Total",Rp 18 Jutaan (Tenor 20 Tahun),"Kantor di dalam Mall Epicentrum Walk, kuningan Jakarta selatan.",Jakarta Selatan,,,,64 m²,110 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),"Rumah Siap Huni di Layar Permai, Full Furnished, 2,5 Lantai",Jakarta Utara,9,5,,120 m²,300 m²
"Rp 6,95 Miliar",Rp 35 Jutaan (Tenor 20 Tahun),Rumah Baru Gress Dian Istana - Surabaya Barat,Surabaya,4,4,2,246 m²,300 m²
"Rp 5,7 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Citraland - Surabaya Barat,Surabaya,4,4,2,210 m²,360 m²
"Rp 1,95 Miliar Total",Rp 10 Jutaan (Tenor 20 Tahun),Dijual Ruko Purimas Batam Centre,Batam,,2,1,104 m²,250 m²
"Rp 8,8 Miliar Total",Rp 45 Jutaan (Tenor 20 Tahun),"Tanah Siap Bangun Harga Menarik Di Deplu, Veteran, Jakarta Selatan",Jakarta Selatan,,,,600 m²,
"Rp 6,6 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),"PEJATEN TOWNHOUSE, MODERN JAPANESE ARCHITECTURE, AKSES LEBAR",Jakarta Selatan,4,4,2,151 m²,227 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Minimalis Bintaro Jaya Hunian Asri dan Nyaman.,Tangerang Selatan,2,1,,72 m²,72 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Cilandak... Strategis & Lay Out Ok.... Nego Langsung Deal,Jakarta Selatan,4,4,2,200 m²,260 m²
Rp 224 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Tanah Kavling Murah Di Cipageran Kota Cimahi Dekat Smpn 5 Cimahi,Cimahi,,,,70 m²,
"Rp 17,5 Miliar",Rp 90 Jutaan (Tenor 20 Tahun),Rumah INTERCON PURI 17x30 Hadap Timur Bagus,Jakarta Barat,5,5,4,510 m²,500 m²
"Rp 6,25 Miliar",Rp 32 Jutaan (Tenor 20 Tahun),Rumah Citraland Surabaya - Kolam Renang Pribadi,Surabaya,4,3,2,180 m²,495 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Mewah Di Cipageran Kota Cimahi Siap Huni Dekat Dprd Cimahi,Cimahi,5,3,1,120 m²,120 m²
Rp 840 Juta Total,Rp 4 Jutaan (Tenor 20 Tahun),"Tanah kavling Perumahan Buaran, 10Jt Permeter",Jakarta Timur,,,,84 m²,
"Rp 9,75 Miliar",Rp 50 Jutaan (Tenor 20 Tahun),Rumah Mewah Baru Di Citraland - Bukit Golf Internasional,Surabaya,5,6,2,300 m²,550 m²
"Rp 9,75 Miliar",Rp 50 Jutaan (Tenor 20 Tahun),Rumah Mewah Baru Di Citraland - Bukit Golf Internasional,Surabaya,5,6,2,300 m²,550 m²
"Rp 1,39 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah Pondok Kelapa, dekat Toll Becakayu dan Pondok Kopi",Jakarta Timur,3,2,1,75 m²,78 m²
"Rp 16,4 Miliar Total",Rp 84 Jutaan (Tenor 20 Tahun),Lahan Kemang Siap Bangun Bebas Banjir,Jakarta Selatan,,,,1032 m²,
"Rp 11,5 Miliar",Rp 59 Jutaan (Tenor 20 Tahun),Rumah Mewah BGM PIK Furnish Harga Murah Lokasi Bagus Siap Huni,Jakarta Utara,4,4,2,180 m²,400 m²
Rp 60 Miliar,Rp 308 Jutaan (Tenor 20 Tahun),Rumah Mewah PIK Private Pool LIFT Lokasi Strategis,Jakarta Utara,4,4,2,600 m²,1300 m²
"Rp 7,8 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Rumah Furnished The Armont Residence,Tangerang,4,4,1,153 m²,275 m²
"Rp 19,8 Miliar",Rp 101 Jutaan (Tenor 20 Tahun),Rumah Komersil Kost Di Bawah Njop Di Setia Budi Jakarta Selatan,Jakarta Selatan,7,6,8,700 m²,500 m²
"Rp 5,35 Miliar",Rp 27 Jutaan (Tenor 20 Tahun),Rumah Sultan Di Serpong,Tangerang Selatan,4,4,2,152 m²,205 m²
"Rp 3,25 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),"Di Jual Apartment and Residence St Moritz Tower Ambasador, Jakarta Barat",Jakarta Barat,3,2,,,134 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Murah Furnish 2 Lantai Di Wiyung Pondok Maritim Depan Fasum,Surabaya,3,3,2,101 m²,180 m²
"Rp 4,2 Miliar Total",Rp 21 Jutaan (Tenor 20 Tahun),Jual Murah Cepat Ruko Hampton 3lt Gading Serpong,Tangerang,,3,2,67 m²,135 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),BANGGAKAN KELUARGAMU !! rumah nyaman lokasi favorit taman kopo indah dijamin betah,Bandung,2,1,,103 m²,80 m²
Rp 987 Juta,Rp 5 Jutaan (Tenor 20 Tahun),(kpr) Rumah 2lantai Cempaka Putih Akses 3 Mobil Besar,Jakarta Pusat,2,2,1,30 m²,60 m²
"Rp 2,2 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),"Freehold Rare Gem Commercial Building 3 Floors On Sunset Road, Kuta, Bali",Badung,,2,,40 m²,120 m²
Rp 950 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Lokasi Cempaka Putih Jakpus,Jakarta Pusat,2,2,1,30 m²,120 m²
Rp 66 Miliar,Rp 339 Jutaan (Tenor 20 Tahun),RUMAH AREA TENANG DI SENOPATI - JAKARTA SELATAN,Jakarta Selatan,4,,,600 m²,800 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Bagus Di Mahagoni Park Graha Raya Bintaro Jaya,Tangerang Selatan,3,4,,107 m²,185 m²
"Rp 9,85 Miliar",Rp 50 Jutaan (Tenor 20 Tahun),Rumah Bagus Dengan Kolam Renang Di Bintaro Sektor 8,Tangerang Selatan,4,3,,400 m²,550 m²
"Rp 3,25 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah Bagus Di Emerald View Bintaro Jaya Sektor 9,Tangerang Selatan,4,3,,120 m²,130 m²
"Rp 14,8 Miliar",Rp 76 Jutaan (Tenor 20 Tahun),Rumah Bagus Di Selatan Jakarta,Jakarta Selatan,,,,480 m²,306 m²
"Rp 3,9 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Rumah Bagus Di Discovery,Tangerang Selatan,,,,135 m²,174 m²
"Rp 3,45 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Rumah Bagus Brand New Di Sektor 9 Bintaro,Tangerang Selatan,,,,120 m²,150 m²
Rp 300 Juta /m²,Rp 1 Jutaan (Tenor 20 Tahun),"DIJUAL TANAH LUAS 5,84ha LOKASI STRATEGIS DENGAN PEMANDANGAN LAUT DI Jl. RAYA KAMPIAL BADUNG, BALI",Badung,,,,5840000 m²,
Rp 18 Miliar,Rp 92 Jutaan (Tenor 20 Tahun),Dijual Rumah Villa Mewah Dan Bagus Di Kelapa Gading,Jakarta Utara,4,6,2,440 m²,470 m²
Rp 65 Miliar,Rp 334 Jutaan (Tenor 20 Tahun),"Rumah Mewah Dan Nyaman Lokasi Strategis di Menteng, Jakarta Pusat",Jakarta Pusat,6,3,4,717 m²,1200 m²
"Rp 16,5 Miliar",Rp 84 Jutaan (Tenor 20 Tahun),Turun Harga Jual Cepat Rumah Mewah Private Swimming Pool di Taman Giri Loka BSD,Tangerang,5,7,6,458 m²,700 m²
Rp 95 Miliar,Rp 488 Jutaan (Tenor 20 Tahun),Rumah Dijual Turun Harga Lagi ! Area Senopati hanya 67jt per m2 !,Jakarta Selatan,12,8,3,1420 m²,600 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),"Rumah SHM Lokasi Strategis di Kalibata Timur Raya, Jakarta Selatan",Jakarta Selatan,3,2,3,306 m²,105 m²
Rp 12 Miliar,Rp 61 Jutaan (Tenor 20 Tahun),Brand New Luxury Villa Ocean View Tiara Nusa Goa Gong Bali,Badung,6,7,2,550 m²,650 m²
Rp 33 Miliar,Rp 169 Jutaan (Tenor 20 Tahun),Dijual Hotel Dengan Harga di Bawah Harga Pasaran Lokasi Mainroad Sukajadi Bandung,Bandung,53,,,1475 m²,2300 m²
"Rp 1,05 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Murah Siap Huni Dekat Graha Raya Bintaro 2 Lantai 3 Kt Shm,Tangerang Selatan,3,2,1,60 m²,60 m²
Rp 95 Miliar,Rp 488 Jutaan (Tenor 20 Tahun),Luxurious House Menteng Jakarta Pusat SHM Semifurnished,Jakarta Pusat,6,5,2,879 m²,1000 m²
"Rp 5,35 Miliar",Rp 27 Jutaan (Tenor 20 Tahun),Villa Luxury Modern 3BR Furnished dekat Pantai Pererenan,Badung,3,3,1,200 m²,183 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),"Rumah Tinggal Nyaman Asri di Jl. Persatuan, Jakarta Selatan",Jakarta Selatan,3,3,2,250 m²,200 m²
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),"Apartemen Mewah Furnished Senayan Residence, Jakarta Selatan",Jakarta Selatan,3,2,,,195 m²
"Rp 3,9 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Dijual Rumah Cluster Northbend Di Metland,Jakarta Barat,4,3,,86 m²,102 m²
Rp 975 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Modern Di Beji Dekat Tol Kukusan,Depok,3,3,1,65 m²,75 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Sutorejo Selatan Siap Huni Surabaya Timur,Surabaya,2,1,,85 m²,140 m²
Rp 499 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Minimalis Modern Dekat Stasiun Kereta Api,Depok,2,1,1,72 m²,36 m²
"Rp 1,96 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"Baru Banget, Harga Masih Murah, Rumah Kota Baru Parahyangan Kbp Bandung",Bandung,3,2,1,120 m²,94 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),JUAL RUGI rumah minimalis Northwest park  Citraland Utara Surabaya barat  Baru Gress,Surabaya,3,2,1,120 m²,100 m²
"Rp 1,75 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Baru Gress sukolilo dian regency 2,Surabaya,3,1,1,114 m²,105 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Rumah Pantai Mentari New, Minimalis",Surabaya,3,3,1,72 m²,130 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah di Kutisari Surabaya,Surabaya,,4,,141 m²,141 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Terawat 2 Lantai Discovery Bintaro Jaya,Tangerang Selatan,3,2,,105 m²,120 m²
Rp 18 Juta,Rp 100 Ribuan (Tenor 20 Tahun),Di Jual Gudang Ancol Lokasi Sangat Strategis,Jakarta Utara,,,,4275 m²,2000 m²
Rp 14 Juta /m²,Rp 80 Ribuan (Tenor 20 Tahun),Tanah Komersil Di Lippo Karawaci Tangerang,Tangerang,,,,1223 m²,
Rp 22 Miliar,Rp 113 Jutaan (Tenor 20 Tahun),Rumah Vintage Klasik di Tumenggung Suryo Malang,Malang,6,3,,968 m²,300 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Dan Asri Di Caringin Bogor,Bogor,3,3,,817 m²,153 m²
"Rp 32,5 Miliar",Rp 167 Jutaan (Tenor 20 Tahun),Rumah Area Premium Gaharu Cipete Jakarta Selatan Shm,Jakarta Selatan,6,6,4,1162 m²,800 m²
"Rp 4,1 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),Rumah Bagus 2 Lantai Bumi Permata Indah Semi Furnish,Tangerang,3,3,,180 m²,216 m²
Rp 290 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Dijual Murah Samping Mall KCS Kalibata City Tower Kemuning,Jakarta Selatan,Studio,1,,,21 m²
Rp 16 Miliar,Rp 82 Jutaan (Tenor 20 Tahun),Dijual Rumah Taman Luas Kav Polri Ragunan Jakarta Selatan,Jakarta Selatan,7,4,2,1050 m²,300 m²
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),Dijual Gudang Pik Elang Laut 220m,Jakarta Utara,,3,,220 m²,300 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Apartment Fatmawati City Center 1br Furnished,Jakarta Selatan,1,1,,,41 m²
"Rp 4,5 Juta",Rp 30 Ribuan (Tenor 20 Tahun),Kav Di Jababeka Lokasi Sangat Baguss Dan Strategis,Bekasi,,,,12000 m²,
Rp 15 Miliar,Rp 77 Jutaan (Tenor 20 Tahun),"Dijual Rumah Bagus Semi Furnished SHM di Pondok Indah, Jakarta Selatan",Jakarta Selatan,6,5,3,201 m²,500 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Kempinski Residence Tersewa Cocok Untuk Investor Hot Item 2 Kamar Bagus Termurah Sudah Diperpanjang Sd Th 2055,Jakarta Pusat,2,2,,,157 m²
"Rp 22,5 Miliar",Rp 115 Jutaan (Tenor 20 Tahun),Rumah Model Classic Di Komplek Artha Gading Kelapa Gading,Jakarta Utara,4,4,3,455 m²,850 m²
"Rp 12,5 Miliar Total",Rp 64 Jutaan (Tenor 20 Tahun),Gudang baru dikawasan industri rancaekek,Bandung,,,,1500 m²,1150 m²
"Rp 4,9 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),TANAH KAVLING VILLA SIAP BANGUN DEKAT CANGGU PERERENAN CEMAGI NYANYI,Badung,,,,433 m²,
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah BRAND NEW BSD City,Tangerang,3,3,1,80 m²,110 m²
Rp 145 Miliar Total,Rp 745 Jutaan (Tenor 20 Tahun),Pabrik Eksklusif di Batujajar Cimareme Bandung,Bandung,,,,40000 m²,9000 m²
"Rp 8,8 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),Cluster Pulau Puteri Permata Buana Rumah Mewah Dijual Cash Only,Jakarta Barat,3,3,2,275 m²,425 m²
Rp 20 Miliar Total,Rp 102 Jutaan (Tenor 20 Tahun),Ruko Muara Karang Minimalis 339m2 Tempat Usaha Kantor 4 Lantai,Jakarta Utara,,4,10,339 m²,800 m²
Rp 28 Miliar Total,Rp 144 Jutaan (Tenor 20 Tahun),Ruko Pluit Muara Karang Pik Hoek Jakarta Utara,Jakarta Utara,,4,8,412 m²,800 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Townhouse Baru Di Permata Hijau Semi Furnished,Jakarta Selatan,3,3,1,196 m²,351 m²
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),Dekat NJOP Rumah Tua Hitung Tanah Di Benhil,Jakarta Pusat,3,3,5,585 m²,230 m²
Rp 480 Juta,Rp 2 Jutaan (Tenor 20 Tahun),"Apartment Type Studio View City M Town Residence, Gading Serpong.",Tangerang,Studio,1,,,23 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Rumah Cantik Siap Huni 2Lt Strategis di Villa Melati Mas Serpong.,Tangerang Selatan,4,3,1,390 m²,200 m²
Rp 630 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Rumah SHM Siap Huni di Taman Anyelir, Depok",Depok,2,1,1,88 m²,50 m²
"Rp 1,98 Miliar Total",Rp 10 Jutaan (Tenor 20 Tahun),Dijual Ruko Bagus 4 Lantai di Asia Tropis Harapan Indah Bekasi,Bekasi,,4,,67 m²,188 m²
Rp 30 Miliar Total,Rp 154 Jutaan (Tenor 20 Tahun),Tirtayasa Kebayoran Baru Rumah Tua Hitung Tanah,Jakarta Selatan,,,,400 m²,
"Rp 3,3 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah lux full furnish di komplek Rawamangun Jakarta Timur,Jakarta Timur,3,3,2,90 m²,135 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Murah Banget! Rumah Minimalis Cluster Cynthia Summarecon Bandung,Bandung,3,2,,90 m²,70 m²
Rp 675 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Murah Surabaya Timur,Surabaya,3,2,1,45 m²,60 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Hoek 1 lantai terawat  Luas Siap Huni di Antapani Bandung Timur,Bandung,4,2,2,306 m²,225 m²
Rp 750 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),"Tanah Shm Di Ciwidey, Ciwidey",Bandung,,,,6900 m²,
Rp 22 Miliar,Rp 113 Jutaan (Tenor 20 Tahun),"Rumah Mewah Bukit Gading Mediterania, Kelapa Gading",Jakarta Utara,5,,,513 m²,800 m²
"Rp 3,1 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Rumah 2 lantai Harga Menarik Lokasi Bagus di Alicante GS,Tangerang,4,5,,180 m²,164 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Dijual Rumah Bagus di Cluster Taman Puspa Harapan Indah,Bekasi,3,3,2,90 m²,120 m²
"Rp 4,35 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),Rumah Dijual Taman Ratu 2 Lantai Minimalis Modern – LT 200m2,Jakarta Barat,4,4,2,200 m²,350 m²
"Rp 8,7 Miliar Total",Rp 44 Jutaan (Tenor 20 Tahun),"Termurah!!Gudang Margomulyo Permai Lt 1136 m2, Kondisi Siap Pakai",Surabaya,,1,,1136 m²,960 m²
"Rp 4,28 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),Rumah Type Premium Belmont Homes@Central Lippo Karawaci,Tangerang,5,5,2,160 m²,190 m²
"Rp 4,9 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),"Rumah 2,5 Lantai di Permata Buana American Classic Lt 144m2",Jakarta Barat,2,2,1,144 m²,250 m²
"Rp 12,5 Miliar",Rp 64 Jutaan (Tenor 20 Tahun),Rumah Brand New Spec Terbaik  4 Lantai Puri Indah Kembangan,Jakarta Barat,4,4,2,190 m²,500 m²
"Rp 2,95 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Dijual Rumah Murah Luas di Cluster Terdepan Jakarta Garden City Cakung,Jakarta Timur,6,5,2,200 m²,300 m²
"Rp 8,7 Miliar",Rp 44 Jutaan (Tenor 20 Tahun),Siap Huni 3 Lantai Area Tenang Dan Nyaman,Jakarta Selatan,3,2,1,188 m²,254 m²
"Rp 5,9 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Rumah Dijual Mega Kebon Jeruk Puri Botanical Residence LT 360m2,Jakarta Barat,4,4,2,360 m²,320 m²
"Rp 3,85 Miliar Total",Rp 19 Jutaan (Tenor 20 Tahun),Dijual Murah Tanah Dengan View Laut Area Jalan Gedong Sari Nusa Dua,Badung,,,,700 m²,
Rp 11 Miliar,Rp 56 Jutaan (Tenor 20 Tahun),Open House Rumah Manyar Kertoarjo Strategis & Lokasi Prime dekat ke Galaxy Mall,Surabaya,4,3,1,540 m²,500 m²
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),TERMURAH FULL FURNISHED CANTI SUTERA ASRI ALAM SUTERA,Tangerang,6,3,2,300 m²,580 m²
Rp 3 Juta /m²,Rp 20 Ribuan (Tenor 20 Tahun),Termurah Dijual Kavling Lokasi Ciamik di Suvarna Sutera,Tangerang,,,,271 m²,
Rp 790 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Bagus Lt 121 Siap Huni Rumah Harapan Indah, Harapan Mulya. Bekasi",Bekasi,2,1,1,121 m²,80 m²
Rp 35 Juta /m²,Rp 190 Ribuan (Tenor 20 Tahun),Kavling Tanah Pondok Indah Murah Row Jalan 3 Mobil Best Deal,Jakarta Selatan,,,,160 m²,
"Rp 3,9 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Rumah Dalam Komplek Asoka Di Jual Full Perabot Lebar 19,Medan,6,6,,265 m²,465 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Dalam Komplek Dekat Usu,Medan,5,3,,119 m²,155 m²
Rp 22 Miliar Total,Rp 113 Jutaan (Tenor 20 Tahun),Gedung kantor Jalan Raya Pangeran Antasari luas 1000mtr jual cepat,Jakarta Selatan,,3,,1000 m²,600 m²
"Rp 3,8 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Murah Second Siap huni terawat 2 lantai di Duren Sawit,Jakarta Timur,4,5,2,277 m²,192 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),"Siap Huni , Rumah  Di Klaster Paling Depan Rapi Siap Huni Di Klaster Taman Yunani Sentul City Bogor",Bogor,5,4,2,234 m²,160 m²
"Rp 3,45 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Rumah Bagus Brand New Di Sektor 9 Bintaro,Tangerang Selatan,,,,120 m²,150 m²
Rp 300 Juta /m²,Rp 1 Jutaan (Tenor 20 Tahun),"DIJUAL TANAH LUAS 5,84ha LOKASI STRATEGIS DENGAN PEMANDANGAN LAUT DI Jl. RAYA KAMPIAL BADUNG, BALI",Badung,,,,5840000 m²,
Rp 18 Miliar,Rp 92 Jutaan (Tenor 20 Tahun),Dijual Rumah Villa Mewah Dan Bagus Di Kelapa Gading,Jakarta Utara,4,6,2,440 m²,470 m²
Rp 65 Miliar,Rp 334 Jutaan (Tenor 20 Tahun),"Rumah Mewah Dan Nyaman Lokasi Strategis di Menteng, Jakarta Pusat",Jakarta Pusat,6,3,4,717 m²,1200 m²
"Rp 16,5 Miliar",Rp 84 Jutaan (Tenor 20 Tahun),Turun Harga Jual Cepat Rumah Mewah Private Swimming Pool di Taman Giri Loka BSD,Tangerang,5,7,6,458 m²,700 m²
Rp 95 Miliar,Rp 488 Jutaan (Tenor 20 Tahun),Rumah Dijual Turun Harga Lagi ! Area Senopati hanya 67jt per m2 !,Jakarta Selatan,12,8,3,1420 m²,600 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),"Rumah SHM Lokasi Strategis di Kalibata Timur Raya, Jakarta Selatan",Jakarta Selatan,3,2,3,306 m²,105 m²
Rp 12 Miliar,Rp 61 Jutaan (Tenor 20 Tahun),Brand New Luxury Villa Ocean View Tiara Nusa Goa Gong Bali,Badung,6,7,2,550 m²,650 m²
Rp 33 Miliar,Rp 169 Jutaan (Tenor 20 Tahun),Dijual Hotel Dengan Harga di Bawah Harga Pasaran Lokasi Mainroad Sukajadi Bandung,Bandung,53,,,1475 m²,2300 m²
"Rp 1,05 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Murah Siap Huni Dekat Graha Raya Bintaro 2 Lantai 3 Kt Shm,Tangerang Selatan,3,2,1,60 m²,60 m²
Rp 95 Miliar,Rp 488 Jutaan (Tenor 20 Tahun),Luxurious House Menteng Jakarta Pusat SHM Semifurnished,Jakarta Pusat,6,5,2,879 m²,1000 m²
"Rp 5,35 Miliar",Rp 27 Jutaan (Tenor 20 Tahun),Villa Luxury Modern 3BR Furnished dekat Pantai Pererenan,Badung,3,3,1,200 m²,183 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),"Rumah Tinggal Nyaman Asri di Jl. Persatuan, Jakarta Selatan",Jakarta Selatan,3,3,2,250 m²,200 m²
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),"Apartemen Mewah Furnished Senayan Residence, Jakarta Selatan",Jakarta Selatan,3,2,,,195 m²
"Rp 3,9 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Dijual Rumah Cluster Northbend Di Metland,Jakarta Barat,4,3,,86 m²,102 m²
Rp 975 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Modern Di Beji Dekat Tol Kukusan,Depok,3,3,1,65 m²,75 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Sutorejo Selatan Siap Huni Surabaya Timur,Surabaya,2,1,,85 m²,140 m²
Rp 499 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Minimalis Modern Dekat Stasiun Kereta Api,Depok,2,1,1,72 m²,36 m²
"Rp 1,96 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"Baru Banget, Harga Masih Murah, Rumah Kota Baru Parahyangan Kbp Bandung",Bandung,3,2,1,120 m²,94 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),JUAL RUGI rumah minimalis Northwest park  Citraland Utara Surabaya barat  Baru Gress,Surabaya,3,2,1,120 m²,100 m²
"Rp 1,75 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Baru Gress sukolilo dian regency 2,Surabaya,3,1,1,114 m²,105 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Rumah Pantai Mentari New, Minimalis",Surabaya,3,3,1,72 m²,130 m²
