price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
"Rp 7,3 Miliar",Rp 37 Jutaan (Tenor 20 Tahun),Leasehold Luxury Tropical Living 3 Bed Villa Canggu,Badung,3,3,1,330 m²,160 m²
Rp 1 Juta /m²,Rp 10 Ribuan (Tenor 20 Tahun),Turun Harga Tanah Pekarangan Barat Kopassus Pucangan Kartasura,Sukoharjo,,,,1240 m²,
"Rp 1,5 Juta /m²",Rp 10 Ribuan (Tenor 20 Tahun),Tanah Kering Zona Industri Jalan Mojo Jaten Karanganyar,Karanganyar,,,,3300 m²,
Rp 750 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Lahan Perumahan Mojolaban Bekonang Sukoharjo,Sukoharjo,,,,4250 m²,
"Rp 2,5 Juta",Rp 20 Ribuan (Tenor 20 Tahun),"Tanah Murah 2,3ha Kawasan Industri Candi (gatsu)",Semarang,,,,23000 m²,
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Dijual Rumah Sudah Renovasi Di Cluster Emerald Serpong Park,Tangerang Selatan,4,2,2,90 m²,160 m²
"Rp 10,5 Miliar",Rp 54 Jutaan (Tenor 20 Tahun),"Tanah Murah Di Tebet, Dekat Jalan Raya",Jakarta Selatan,,,,750 m²,
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Gudang Siap Pakai Jl. Sidoluhur Cemani Sukoharjo,Solo,,2,,647 m²,450 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Ruang Usaha Kampung Batik Laweyan Solo,Surakarta,,1,,448 m²,50 m²
"Rp 7,5 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),Di Jual Rumah Mewah Di Gading Serpong Cluster Alicante,Tangerang,4,3,2,288 m²,216 m²
"Rp 5,2 Miliar",Rp 26 Jutaan (Tenor 20 Tahun),"Hot Price ! Rumah Di Jl. H, Tebet, Jakarta Selatan",Jakarta Selatan,5,5,,550 m²,378 m²
"Rp 1,45 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Dijual Cepat Cluster Carillo Gading Serpong,Tangerang,3,2,,72 m²,72 m²
"Rp 4,1 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),"Apartment Regatta 2 BR, furnished",Jakarta Utara,2,2,,,115 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Dijual Rumah Rapih Dan Bersih Di Cluster Tesla Gading Serpong,Tangerang,2,2,,77 m²,73 m²
"Rp 3,25 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Dijual Rumah Semi Villa Dekat Plagoo Hotel Nusa Dua Mumbul,Badung,2,2,1,218 m²,165 m²
"Rp 2,95 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),"Murah !! Dijual Cepat !! Rumah Siap Huni 6x17 Minimalis di Kelapa Lilin , Bisa Nego",Jakarta Utara,3,3,1,102 m²,102 m²
"Rp 4,2 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),"Tanah purwomartani jual cepat, shm p aman tepi aspal",Sleman,,,,196 m²,
Rp 820 Juta Total,Rp 4 Jutaan (Tenor 20 Tahun),Tanah Jogja Dekat Monjali cocok Hunian dan Investasi,Yogyakarta,,,,164 m²,
Rp 388 Juta Total,Rp 2 Jutaan (Tenor 20 Tahun),"Tanah Cocok Hunian dekat JEC di Blok O berbah , SHM P aman",Sleman,,,,101 m²,
Rp 530 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Apartemen Bassura City Dijual Lantai Rendah Semi Furnish,Jakarta Timur,2,1,,,34 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),"Rumah  Di Jual Di  Taman Ratu, Jakarta Barat, Turun Harga",Jakarta Barat,6,4,1,114 m²,100 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Apartemen M Town  2 Kamar Tidur Bagus Furnished Lantai Rendah,Tangerang,2,1,,,46 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Dijual Di Poris Indah Tangerang 2 Lantai,Tangerang,3,1,,57 m²,90 m²
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Cepat Apartemen Casa De Parco Bsd Type Studio Turun Harga,Tangerang Selatan,1,1,,,26 m²
"Rp 3,3 Juta",Rp 20 Ribuan (Tenor 20 Tahun),Jual Cepat Kavling Marunda Makmur,Jakarta Utara,,,,10223 m²,
"Rp 1,45 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Bagus di Cluster Neo Paloma 2 Citra Raya,Tangerang,3,2,,120 m²,55 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"APARTEMENT PARIS GARDEN 3BR, SERTIFIKAT, KONDISI BAGUS, FRENCH WALK MOI, KELAPA GADING",Jakarta Utara,3,2,,,110 m²
"Rp 5,8 Miliar Total",Rp 29 Jutaan (Tenor 20 Tahun),VILLA DI UNGASAN 2 LANTAI DESAIN MODEREN FULLY FURNISH,Badung,3,3,,500 m²,260 m²
"Rp 2,49 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Hook Luas 2½ Lantai Siap Huni Lokasi Strategis Dekat Gerbang Tol Di Pondok Gede Bekasi,Bekasi,4,4,2,180 m²,350 m²
Rp 25 Miliar,Rp 128 Jutaan (Tenor 20 Tahun),Siap Huni Rumah Modern Tropikal Di Pondok Indah,Jakarta Selatan,5,5,5,490 m²,640 m²
"Rp 5,6 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),"Murah Banget, Rumah Minimalis Di Tebet Timur, Jalan 2 Mobil Lebar",Jakarta Selatan,6,4,1,217 m²,320 m²
"Rp 5,75 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),"Tanah Jl.oro Oro Ombo, Batu seberang Jatim Park 2 Dekat Bns 400 Meter",Batu,,,,3280 m²,
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),"Rumah Bagus Untuk Hunian Atau Kantor, Akses Jalan 4 Mobil,parkir Sangat Luas, Murah!",Jakarta Timur,6,3,2,476 m²,281 m²
"Rp 4,2 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Siap Huni Sunter Kirana. Baru Renovasi. Sunter Jakarta Utara,Jakarta Utara,4,3,2,144 m²,250 m²
"Rp 5,6 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Pejaten Jaksel Cuma 5.6 M Sdh Ada Pool Nya? Buruan Serbu!,Jakarta Selatan,3,4,2,149 m²,253 m²
"Rp 2,3 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),Dijual Ruko 3 Lantai Nyaman Siap Pakai Lokasi strategis di Taman Kopo Indah 5 Bandung,Bandung,,3,,80 m²,210 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Brand New Villa Tropical Design di Canggu Kayu Tulang,Badung,2,3,1,122 m²,151 m²
"Rp 3,8 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Baru Di Taman Permata Sunter - Sunter Agung,Jakarta Utara,4,4,1,86 m²,185 m²
Rp 11 Miliar,Rp 56 Jutaan (Tenor 20 Tahun),Pabrik Kosmetik Standard International Masih Baru,Sidoarjo,,1,,720 m²,1000 m²
"Rp 2,25 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Baru Di Kelapa Gading - Jakarta Utara,Jakarta Utara,3,3,1,75 m²,250 m²
Rp 14 Juta /m²,Rp 80 Ribuan (Tenor 20 Tahun),"14 Juta Per Meter, Sudah Pagar Keliling, Luas 5.620m², Tanah Di Pegangsaan",Jakarta Utara,,,,5620 m²,
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah di Jual di Perum Puri Goa Gong Jimbaran,Badung,4,2,1,220 m²,180 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Jual Cepat Atau Sewa Apartemen French Walk Moi Tower Paris Garden Hoek. Branch New Luxury Design,Jakarta Utara,3,2,,,110 m²
Rp 18 Juta,Rp 100 Ribuan (Tenor 20 Tahun),"18 Juta Per Meter, Tanah Sudah Tinggi 1 Meter, Sudah Cor 20cm, Luas 3500m², Tanah Di Pegangsaan",Jakarta Utara,,,,3500 m²,
Rp 55 Juta /m²,Rp 290 Ribuan (Tenor 20 Tahun),"55 Juta Per Meter, Luas 1.795 M², Zona Komersil, Tanah Di Kelapa Gading",Jakarta Utara,,,,1795 m²,
Rp 9 Juta /m²,Rp 50 Ribuan (Tenor 20 Tahun),"9 Juta Per Meter, Zona Komersil, 3.340m², Kdb 70%, Tanah Di Cikarang",Cikarang,,,,3340 m²,
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Siap Huni,minimalis Tatar Favorit! Rumah Cantik Kota Baru Parahyangan!",Bandung,3,1,1,144 m²,88 m²
"Rp 2,65 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai De Latinos Bsd City Bagus Siap Huni,Tangerang,4,2,,168 m²,200 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Rumah Shm di JL IMAM BONJOL, Denpasar Barat",Denpasar,3,2,1,207 m²,150 m²
"Rp 3,45 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Dijual Rumah the Eminent BSD Cluster New Vivacia,Tangerang,3,3,,128 m²,144 m²
Rp 11 Juta /m²,Rp 60 Ribuan (Tenor 20 Tahun),"Kavling Komersial 2HEKTAR Lokasi Strategis Dekat Tol Di Jl Bekasi Raya, Bekasi",Bekasi,,,,20000 m²,
Rp 700 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Apartemen M Town Tower Jefferson 1br,Tangerang,1,1,,,41 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),For Sale Brand New Villa 3 Bedrooms Ungasan Kuta Selatan,Badung,3,3,2,200 m²,365 m²
"Rp 12,3 Miliar",Rp 63 Jutaan (Tenor 20 Tahun),Rumah Dalam Cluster Kawasan Cilandak Semi Furnished,Jakarta Selatan,5,3,2,245 m²,465 m²
Rp 500 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Apartemen Embarcadero Type Studio Di Bintaro Tangsel,Tangerang Selatan,Studio,1,,,32 m²
"Rp 2,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Tanah Luas Hoek Di Lokasi Strategis Perumahan Taman Sentosa Bekasi,Bekasi,,,,600 m²,
"Rp 1,57 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Citraland Northwestpark 8x15 Termurah,Surabaya,3,2,2,120 m²,105 m²
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),"APARTEMENT SUMMIT TOWER EVEREST 1, SIAP HUNI, HARGA BAGUS, KELAPA GADING",Jakarta Utara,3,2,,,167 m²
Rp 400 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Apartemen Atria Tipe Studio di Gading Serpong,Tangerang,1,1,,,24 m²
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Apartement Type Studio B Residence Lokasi Strategis Di Bsd,Tangerang,1,1,,,24 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Dijual Rumah Jl.gedong Panjang Raya Penjaringan Jakarta Utara,Jakarta Utara,3,2,1,117 m²,180 m²
"Rp 12,5 Juta /m²",Rp 70 Ribuan (Tenor 20 Tahun),Kavling Waterfront Citraland Row Jalan 4 Mobil,Surabaya,,,,240 m²,
"Rp 67,5 Miliar Total",Rp 347 Jutaan (Tenor 20 Tahun),"TANAH 4.5HEKTAR ZONA INDUSTRIAL DI JALAN RAYA KRUTUK RANCAYIUH, BALARAJA, TANGERANG",Tangerang,,,,45000 m²,
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Dijual Bellevue Place Apartment Studio Fully Furnished City View,Jakarta Selatan,1,1,,,31 m²
"Rp 4,55 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Rumah Fatmawati Town House Jl Rs Fatmawati Jaksel,Jakarta Selatan,4,3,1,314 m²,250 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Rumah Tinggal Siap Huni Di Cilandak Barat Dekat Dengan Citos,Jakarta Selatan,4,2,1,171 m²,200 m²
Rp 20 Juta,Rp 110 Ribuan (Tenor 20 Tahun),"Tanah Dijual Milik Bos Muda Cantik Terletak Di Pinggir Jalan Utama Tukad Badung, Renon, Denpasar Cocok Untuk Bangun Rumah, Ruko Dan Gudang Dan Kostan",Denpasar,,,,1680 m²,
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),DIJUAL RUMAH TUA PLUIT KENCANA KONDISI BAGUS TERENOVASI,Jakarta Utara,13,8,,325 m²,936 m²
Rp 13 Miliar,Rp 66 Jutaan (Tenor 20 Tahun),Dijual RUmah Mewah Siap Huni di Pesanggrahan Jakarta Selatan,Jakarta Selatan,9,6,12,900 m²,435 m²
Rp 431 Juta,Rp 2 Jutaan (Tenor 20 Tahun),PURI INDAH KETAPANG CLUSTER SUNSET 36/60 DP 0%,Bandung,2,1,1,60 m²,36 m²
"Rp 12,5 Miliar",Rp 64 Jutaan (Tenor 20 Tahun),"Dijual rumah sunter danau, sunter, jakarta utara",Jakarta Utara,4,4,2,504 m²,1000 m²
"Rp 1,15 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),"RUMAH 2LANTAI 3BR VIEW SAWAH , STRATEGIS di AREA SESETAN DENPASAR SELATAN BALI.",Denpasar,3,3,,74 m²,101 m²
"Rp 2,9 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),DIJUAL RUKO PLUIT BAGUS TERENOVASI,Jakarta Utara,,,,60 m²,240 m²
"Rp 1,43 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah Baru, 3 Lantai Plus Rooftop, Tipe Aparthouse, Lokasi Strategis , 10 Menit Ke Pintu Tol Fatmawati Dan Sekitar Sudah Banyak Tempat Usaha , Cocok Untuk Keluarga Muda",Jakarta Selatan,3,3,1,32 m²,105 m²
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),Rumah di Kompleks Bappenas Butuh Renovasi SHM,Jakarta Selatan,4,3,1,215 m²,150 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),"Rumah Dijual Siap Huni Terletak Sekitar Jalan Nuansa Udayana Utama, Jimbaran",Badung,2,2,1,250 m²,125 m²
Rp 998 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Baru Dalam Kompleks Satu Pintu. Bisa Kpr Dan Cicil,Jakarta Selatan,2,2,1,32 m²,64 m²
"Rp 14,5 Miliar",Rp 74 Jutaan (Tenor 20 Tahun),"Di Jual Cepat Rumah Asri, Nyaman, Siap Huni Di Cipete, Lokasi Premium",Jakarta Selatan,5,5,3,518 m²,450 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Rumah strategis di Cikoko Barat 2 Lantai SHM Selatan,Jakarta Selatan,5,2,2,165 m²,180 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),"Siap Huni, Strategis, Rumah 2 Lantai, Shm, Bagus,hadap Utara",Depok,3,3,2,100 m²,146 m²
"Rp 6,9 Miliar",Rp 35 Jutaan (Tenor 20 Tahun),"Lokasi Pilihan, Strategis, Selangkah Ke Pim, Rumah 2 Lantai",Jakarta Selatan,3,3,1,160 m²,200 m²
"Rp 7,5 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),"Strategis Di Kebayoran Baru, Murah, Jual Rumah Hitung Tanah Saja",Jakarta Selatan,4,3,1,244 m²,200 m²
"Rp 6,9 Miliar",Rp 35 Jutaan (Tenor 20 Tahun),"Lokasi  Dalam Kompleks Puri Cinere, Tenang, Nyaman, Siap Pakai",Depok,5,5,2,400 m²,600 m²
"Rp 1,43 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah 3 Lantai, Shm, Baru,hadap Utara, Strategis",Jakarta Selatan,3,2,1,32 m²,105 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Bagus Siap Huni Di Serpong Jaya -Nrl,Tangerang Selatan,3,2,1,84 m²,138 m²
"Rp 1,9 Miliar Total",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Lahan Siap Bangun di Burangkeng Setu Bekasi,Bekasi,,,,1307 m²,
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Bagus Siap Huni Di Kebayoran Residence Bintaro -nrl,Tangerang Selatan,2,2,1,68 m²,73 m²
"Rp 14,9 Juta /m²",Rp 80 Ribuan (Tenor 20 Tahun),"Investasi Aman! Dijual Kavling Strategis di Cluster Sapphire, PHG",Tangerang,,,,412 m²,
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Rumah Mewah Murah Siap Huni Bebas Banjir Sunset Road Kuta,Badung,4,4,2,256 m²,235 m²
"Rp 3,6 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),DIJUAL LEASEHOLD VILLA MODERN DI PUSAT SEMINYAK,Badung,1,1,1,180 m²,100 m²
Rp 450 Juta /are,Rp 2 Jutaan (Tenor 20 Tahun),DIJUAL TANAH MURAH VIEW LAUT DI BENOA BALI,Badung,,,,400 m²,
Rp 12 Juta,Rp 70 Ribuan (Tenor 20 Tahun),Tanah Jual Siap Bangun Lokasi Prime Raya Kuta Dekat Airport,Badung,,,,565 m²,
"Rp 2,04 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Villa Jual Murah Modern Ubud Full Furnished,Gianyar,1,1,,101 m²,70 m²
"Rp 5,9 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Villa Jual Murah Siap Huni Modern Di Umalas Bumbak Canggu,Badung,3,4,2,160 m²,130 m²
"Rp 3,6 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),BEAUTIFULL HONEYMOON LEASEHOLD VILLA IN SEMINYAK,Badung,1,1,1,180 m²,100 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),RUMAH KT2+1 sangat STRATEGIS di Perumahan one gate system di GIANYAR BALI,Gianyar,2,2,,210 m²,200 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Apartment Saumata Murah dan Mewah di Tangerang,Tangerang,2,1,,,158 m²
Rp 166 Juta,Rp 860 Ribuan (Tenor 20 Tahun),"Rumah Subsidi Idaman Gen Z Di Di Jl. Raya Sukabumi, Cibadak, Kec. Cibadak, Kabupaten Sukabumi SHM Bagus Rumah",Sukabumi,2,1,1,60 m²,30 m²
"Rp 1,45 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),BEST DEAL! Rumah di InvesiHaus Tabebuya Tangerang,Tangerang,3,2,1,50 m²,68 m²
Rp 180 Juta,Rp 930 Ribuan (Tenor 20 Tahun),Rumah murah mewah berkualitas 10mnt dari stasiun citayam,Depok,2,1,1,50 m²,33 m²
Rp 9 Miliar,Rp 46 Jutaan (Tenor 20 Tahun),BEST DEAL! Rumah 3 Lantai Mewah di Cluster Scarlet Timur!,Tangerang,5,6,1,250 m²,700 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Siap Huni di Premier Estate 2 Bekasi,Bekasi,3,2,2,72 m²,65 m²
Rp 5 Juta /m²,Rp 30 Ribuan (Tenor 20 Tahun),Tanah Murah Dan Luas 27.641 Meter Ada Bangunan Gudang Dan Kantor Bisa Pecah Kavling Terletak Di Jalan Raya Kampung Melayu Nembus Ke Jalan Babakan Asem Teluk Naga,Tangerang,,,,27641 m²,
"Rp 2,8 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),RUKO ANGGREK LOKA DI BSD KONDISI BARU,Tangerang,,2,,40 m²,84 m²
"Rp 5,5 Miliar Total",Rp 28 Jutaan (Tenor 20 Tahun),Dijual Rumah Lama Hitung Tanah Di Permata Hijau Kebayoran Lama,Jakarta Selatan,,,,200 m²,
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Cantik Siap Huni Di Graha Bintaro Dekat Tol Parigi,Tangerang Selatan,4,3,2,161 m²,150 m²
Rp 25 Miliar,Rp 128 Jutaan (Tenor 20 Tahun),Tanah Luas 5.970 Ada Bangunan 800 Meter Sudah Shm Lokasi Di Pasar Kemis Cikupa Tangerang,Tangerang,,,,5970 m²,
Rp 36 Juta /m²,Rp 190 Ribuan (Tenor 20 Tahun),"36 Juta Per Meter, Lokasi Kartika Utama, Hadap Timur, Luas 630m², Tanah Di Pondok Indah",Jakarta Selatan,,,,630 m²,
Rp 2 Juta /m²,Rp 20 Ribuan (Tenor 20 Tahun),"2 Juta Per Meter, Siap Bangun, Luas 9,5 Ha, Lokasi Lemah Abang, Tanah Di Cikarang",Bekasi,,,,95000 m²,
Rp 40 Juta /m²,Rp 210 Ribuan (Tenor 20 Tahun),"40 Juta Per Meter, Arteri Raya, Zona Komersil, Luas 5.174 M², Tanah Di Kelapa Gading",Jakarta Utara,,,,5174 m²,
"Rp 2,2 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),"2,2 Juta Per Meter, Zona Perumahan, 10 Menit Dari Grand Wisata, Luas 2,1 Ha, Tanah Di Setu",Bekasi,,,,21400 m²,
Rp 40 Juta /m²,Rp 210 Ribuan (Tenor 20 Tahun),"40 Jt Per Meter, Arteri Raya, Zona Komersil, Luas 3.873 M², Tanah Di Kelapa Gading",Jakarta Utara,,,,3873 m²,
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"RUMAH 2BR SEMI FURNISH di CLUSTER,SANGAT STRATEGIS di Area JIMBARAN UNUD BADUNG BALI",Badung,2,1,,100 m²,45 m²
Rp 17 Miliar,Rp 87 Jutaan (Tenor 20 Tahun),"Rumah Mewah Full Furnished Tinggal Bawa Koper, Citra Gran Cibubur",Jakarta Timur,6,6,4,588 m²,1200 m²
"Rp 3,9 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Dijual Rumah Hook Baru Renovasi di Taman Galaxy Bekasi,Bekasi,7,7,2,205 m²,300 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Cantik Di Cluster Sektor 9 Bintaro Jaya Dekat St Jurangmangu & Bxc,Tangerang Selatan,3,2,1,120 m²,200 m²
"Rp 7,3 Miliar Total",Rp 37 Jutaan (Tenor 20 Tahun),TANAH DENGAN GUDANG AREA BABAT LEGOK LOKASI MENARIK,Tangerang,,,,1104 m²,
Rp 35 Juta /m²,Rp 190 Ribuan (Tenor 20 Tahun),Tanah Luas Bonus Ruko 2 Lantai Strategis di Jalan Raya Fatmawati,Jakarta Selatan,,,,1000 m²,
Rp 35 Miliar,Rp 180 Jutaan (Tenor 20 Tahun),Brand New Villa For Sale 2025,Denpasar,9,7,,1000 m²,970 m²
"Rp 2,55 Miliar Total",Rp 13 Jutaan (Tenor 20 Tahun),TANAH SAWAH PADAT DI LEGOK TANGERANG,Tangerang,,,,935 m²,
Rp 41 Juta /m²,Rp 220 Ribuan (Tenor 20 Tahun),DIJUAL SIAP BANGUN DI LINGKUNGAN ASRI KEBAYORAN BARU,Jakarta Selatan,,,,300 m²,
"Rp 5,7 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),"2+1 Bagus, Apartment Pakubuwono House High Floor",Jakarta Selatan,2,2,,,175 m²
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Termurah Rumah Di Cendana Residence Pamulang Shm Siap Huni,Tangerang Selatan,2,1,1,72 m²,60 m²
"Rp 7,9 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Pakubuwono Spring 2 bdr Fully Furnished,Jakarta Selatan,2,2,,,170 m²
"Rp 4,6 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),"Good Deal Pakubuwono View 2 Bdr , Bagus, Rapi , Siap Huni",Jakarta Selatan,2,2,,,153 m²
Rp 925 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Apartment Tamansari Semanggi Type 1BR Furnished,Jakarta Selatan,1,1,,,47 m²
"Rp 18,5 Juta",Rp 100 Ribuan (Tenor 20 Tahun),Tanah Murah 5x18 Harga Njop Sudah Shm Lokasi Strategis Si Puri Indah,Jakarta Barat,,,,120 m²,
"Rp 1,05 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Apartemen Tipe 1BR Di Taman Sari Semanggi High Floor,Jakarta Selatan,1,1,,,45 m²
"Rp 14,5 Miliar",Rp 74 Jutaan (Tenor 20 Tahun),JUAL DAN SEWA RUMAH BANGUNAN TUA DI KEDOYA KEBON JERUK,Jakarta Barat,3,3,6,742 m²,600 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"di jual apartment Juanda karsindo utama, gambir, Jakarta pusat",Jakarta Pusat,3,3,,,140 m²
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),RUMAH TUA HITUNG TANAH KAWASAN JATINEGARA LOKASI STRATEGIS,Jakarta Timur,12,5,4,730 m²,400 m²
"Rp 1,5 Miliar Total",Rp 7 Jutaan (Tenor 20 Tahun),TANAH PREMIUM VIEW OCEAN HARGA SUPER di AREA SEKOLAH DYATMIKA SANUR BALI.,Denpasar,,,,200 m²,
"Rp 5,99 Miliar Total",Rp 30 Jutaan (Tenor 20 Tahun),TURUN HARGA Dijual Ruko Pusat Kota Langka Jl. Kedungdoro,Surabaya,,6,1,204 m²,315 m²
Rp 3 Miliar Total,Rp 15 Jutaan (Tenor 20 Tahun),Rumah Tua Strategis Hitung Tanah 10x20 Sudah Shm Lokasi Di Perumahan Tomang,Jakarta Barat,,,,200 m²,
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Asset Lelang Di Kupang Indah Surabaya,Surabaya,3,2,1,264 m²,195 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Ruko Asset Lelang Di Jalan Bongkaran Surabaya,Surabaya,,3,,61 m²,239 m²
"Rp 1,57 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Asset Lelang Di Jalan Menur Surabaya,Surabaya,5,2,1,274 m²,313 m²
Rp 675 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Perumahan Jayana Villas,Bogor,2,2,1,68 m²,55 m²
"Rp 2,15 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Dikutisari Indah Lokasi Tengah Kota Komersil Area,Surabaya,5,4,1,105 m²,185 m²
"Rp 4,2 Miliar Total",Rp 21 Jutaan (Tenor 20 Tahun),"Tanah 400 M2 Dibawah Harga NJOP Di Duren Sawit, Jaktim",Jakarta Timur,,,,400 m²,
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"Rumah Di Tengah Kota Dekat Kampus Unesa,royal Plaza,komersial Area",Surabaya,4,4,1,104 m²,170 m²
Rp 425 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Asset Lelang Di Kedurus Karangpilang Surabaya,Surabaya,3,2,1,126 m²,126 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Di Dekat Karang Pilang Surabaya Lokasi Sangat Stategis,Surabaya,3,1,1,108 m²,100 m²
Rp 250 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Rumah Asset Lelang Di Bubutan Surabaya Kota,Surabaya,4,2,1,79 m²,120 m²
