price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Dijual Rumah Murah di Cluster Adara Harapan Indah Bekasi,Bekasi,3,3,2,108 m²,88 m²
"Rp 3,2 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),"Tanah 2.000 M² Cikeuting Udik, Bekasi",Bekasi,,,,2000 m²,
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),DIJUAL CEPAT MURAH RUMAH ALAM SUTERA RAPIH & CAKEP,Tangerang,4,3,1,182 m²,186 m²
Rp 20 Juta /m²,Rp 110 Ribuan (Tenor 20 Tahun),Kavling Komersial di Jl Bhayangkara Pusdiklantas,Tangerang Selatan,,,,2250 m²,
Rp 23 Juta /m²,Rp 120 Ribuan (Tenor 20 Tahun),Bagus Kavling 9x26.5 Hadap Utara Jalan Lebar Vila Permata Gading,Jakarta Utara,,,,239 m²,
"Rp 1,35 Miliar Total",Rp 6 Jutaan (Tenor 20 Tahun),2 Are HGB Land in Buduk – Strategic Investment Near Canggu /// Tanah HGB 2 Are di Buduk – Investasi Strategis Dekat Canggu,Badung,,,,200 m²,
"Rp 1,84 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),AMESTA LIVING ( NEYRA ),Surabaya,3,2,2,90 m²,84 m²
"Rp 1,89 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Bagus Furnished SHM di Wiguna Kualitas Bangunan Bagus,Surabaya,3,2,1,180 m²,160 m²
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Apartemen Tanglin Studio Full Furnished,Surabaya,1,1,,,22 m²
"Rp 3,95 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Rumah Nyaman Depan Taman Di Kawasan Asri Kencana Loka Bsd City,Tangerang,4,4,2,200 m²,163 m²
Rp 5 Juta /m²,Rp 30 Ribuan (Tenor 20 Tahun),Dijual Kavling Industri Laksana Business Park 950 Meter,Tangerang,,,,950 m²,
"Rp 3,8 Miliar Total",Rp 19 Jutaan (Tenor 20 Tahun),"Dijual Ruko Mega Glodok Kemayoran, Jakarta Pusat",Jakarta Pusat,,3,2,48 m²,150 m²
Rp 49 Juta /m²,Rp 260 Ribuan (Tenor 20 Tahun),Dijual Kavling Pantai Mutiara 640meter Seaview + Kanal Laut,Jakarta Utara,,,,640 m²,
Rp 12 Miliar Total,Rp 61 Jutaan (Tenor 20 Tahun),Dijual Gudang Biz Park Daan Mogot 360m,Jakarta Barat,,3,2,360 m²,360 m²
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Kavling Industri Dalam Kawasan Di Tangerang,Tangerang,,,,5000 m²,
"Rp 5,3 Miliar",Rp 27 Jutaan (Tenor 20 Tahun),Rumah Hoek Megapolitan Cinere Harga Sudah Njop,Depok,5,4,2,625 m²,450 m²
"Rp 11,9 Miliar",Rp 61 Jutaan (Tenor 20 Tahun),Rumah Pondok Indah Lokasi Terbaik Harga Terbaik,Jakarta Selatan,3,3,1,321 m²,296 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),RUMAH DEKAT KEROBOKAN CANGGU BALI,Badung,3,2,,195 m²,200 m²
Rp 250 Juta Total,Rp 1 Jutaan (Tenor 20 Tahun),S E W A Gudang Dua Lantai Sedayu Bizpark Daan Mogot,Jakarta Barat,,1,,330 m²,245 m²
Rp 500 Juta,Rp 2 Jutaan (Tenor 20 Tahun),"Apartemen Skandinavia Tangcity Superblock, Tangerang",Tangerang,1,1,,,36 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Dijual Rumah 2 Lantai Baru Renovasi Lokasi Dukuh Kupang Timur,Surabaya,4,5,2,180 m²,255 m²
"Rp 3,8 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Apartement Taman Anggrek Residence 3 Br Private Lift Samping Mall,Jakarta Barat,3,3,,,135 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah Baru 2 Lantai Lokasi Pantai Mentari Kenjeran,Surabaya,4,3,2,90 m²,130 m²
"Rp 3,3 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Dijual Rumah Cocok Untuk.dibuat Kantor Lokasi Bringkang Menganti,Gresik,1,3,2,441 m²,120 m²
Rp 11 Juta /m²,Rp 60 Ribuan (Tenor 20 Tahun),Kavling Moderland Cluster Victoria,Tangerang,,,,157 m²,
Rp 325 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Dijual Rumah Baru Lokasi Kedamean Gresik,Gresik,2,1,1,60 m²,36 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Di Jual Cepat Rumah Siap Huni Dekat Lemdiklat Bahasa Polri,Jakarta Timur,4,3,2,76 m²,90 m²
"Rp 13,7 Miliar",Rp 70 Jutaan (Tenor 20 Tahun),RUMAH HOEK PLUIT MEWAH SIAP LANGSUNG PAKAI COCOK BISA UNTUK INVESTASI JANGKA PANJANG,Jakarta Utara,5,5,,500 m²,600 m²
"Rp 8,58 Miliar Total",Rp 44 Jutaan (Tenor 20 Tahun),"Kavling Tanah Hook Di Pik, Pantai Indah Kapuk Murah Jakarta Utara",Jakarta Utara,,,,318 m²,
Rp 8 Miliar Total,Rp 41 Jutaan (Tenor 20 Tahun),Ruko Hook Di Jl.samanhudi Pasar Baru Jakarta Pusat Bangunan 4 Lantai,Jakarta Pusat,,4,,103 m²,400 m²
"Rp 18,8 Miliar",Rp 96 Jutaan (Tenor 20 Tahun),RUMAH MEWAH HOOK PLUIT KARANG MANIS,Jakarta Utara,3,3,4,500 m²,496 m²
"Rp 6,2 Miliar",Rp 31 Jutaan (Tenor 20 Tahun),RUMAH DI MUARA KARANG,Jakarta Utara,5,2,2,300 m²,300 m²
"Rp 8,5 Miliar Total",Rp 43 Jutaan (Tenor 20 Tahun),Ruko Hook Di Jalan Raya Cideng Petojo Gambir Jakarta Pusat  Harga Dibawah Njop Bu,Jakarta Pusat,,3,,242 m²,300 m²
"Rp 10,8 Miliar Total",Rp 55 Jutaan (Tenor 20 Tahun),OFFICE GOLD COAST PIK INTERIOR MEWAH,Jakarta Utara,,1,,194 m²,194 m²
Rp 20 Miliar Total,Rp 102 Jutaan (Tenor 20 Tahun),Bangunan Komersil Raya Karangmenjangan Lokasi 0 Jalan Raya Ramai,Surabaya,,3,,1297 m²,643 m²
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),For Sale Apartement The Mansion At Kemang 2BR,Jakarta Selatan,2,2,,,145 m²
Rp 411 Juta,Rp 2 Jutaan (Tenor 20 Tahun),"Rumah Baru SHM, Bisa KPR dalam Kawasan Perumahan, Timur Kota Jogja",Yogyakarta,2,1,1,72 m²,38 m²
"Rp 2,25 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Hahya 6 Menit Ke Pantai Sanur 8 Menit Ke Mall Icon,Denpasar,3,3,1,80 m²,90 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Rumah Murah Luas 332 Ky Putih Jaktim Jln 3 Mbl Bs Usaha,Jakarta Timur,4,2,6,332 m²,180 m²
Rp 500 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Jual Rugi Swp Residence Sdh Renovasi Bagus,Surabaya,2,1,1,84 m²,40 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Apartment Marigold At Navapark 1BR Condo Full Furnished,Tangerang,1,1,,,50 m²
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),"Rumah Dijual Di Pluit Murni Lt 6.5x26m2 3 Lantai 8 Milyard Shm, Unit Rapih",Jakarta Utara,4,4,2,169 m²,390 m²
"Rp 2,3 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),Super Murah Ruko Duri Kepa. 4lt 4x12M. Shm. Jalur 2 Mobil. Jual Cepat Dibawah Harga Beli,Jakarta Barat,,3,,48 m²,170 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Disewakan rumah siap huni Podomoro Park Bandung Cluster Padmagriya Ayana,Bandung,3,1,1,84 m²,58 m²
Rp 18 Miliar,Rp 92 Jutaan (Tenor 20 Tahun),Bagus Siap Huni,Jakarta Selatan,5,5,3,470 m²,600 m²
Rp 175 Juta,Rp 910 Ribuan (Tenor 20 Tahun),Jual Murah 2 Kmr Kosongan SHM Apart Gading Nias,Jakarta Utara,2,1,,,35 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Rumah Modern Minimalis Baru Jadi di Batubulan, Bali",Gianyar,4,2,1,165 m²,200 m²
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Shm Bebas Banjir Di Sebelah Poris Dekat Jakarta,Tangerang,2,1,1,60 m²,40 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),DIJUAL VILLA 2 LANTAI DI UNGASAN BALI lokasi nyaman dan strategis,Badung,2,2,,161 m²,140 m²
Rp 560 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),"Tanah Way laga, Cocok Untuk Gudang Industri",Bandar Lampung,,,,7838 m²,
"Rp 1,4 Miliar Total",Rp 7 Jutaan (Tenor 20 Tahun),"Ruko Murah dan Strategis 2,5 Lantai Dekat Pintu Tol Di Pekanbaru",Pekanbaru,,2,,100 m²,80 m²
Rp 123 Juta /are,Rp 640 Ribuan (Tenor 20 Tahun),"Tanah Kavling Denpasar Bali Padangsambian di Jl. Mahendradatta, Padangsambian, Kec. Denpasar Bar., Kota Denpasar, Bali, Padangsambian",Denpasar,,,,200 m²,
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Ready 2 lantai Dekat pintu tol antasari - Desari,Depok,3,2,1,66 m²,100 m²
"Rp 3,8 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Brand New 2 Bedroom Leasehold Villa In Pererenan,Badung,2,2,1,16600 m²,10000 m²
"Rp 5,7 Miliar Total",Rp 29 Jutaan (Tenor 20 Tahun),Cocok Untuk Kosan Dan Usaha Virtual Office Dan Home Stay,Jakarta Selatan,,3,,196 m²,325 m²
Rp 35 Miliar,Rp 180 Jutaan (Tenor 20 Tahun),Mega Kuningan Dalam Komplek Rumah Cantik,Jakarta Selatan,4,5,2,509 m²,650 m²
Rp 34 Miliar,Rp 174 Jutaan (Tenor 20 Tahun),Luxurious 6 Bedroom Villa With Breathtaking Ocean View In Seseh,Badung,6,6,2,1600 m²,750 m²
"Rp 29,2 Miliar",Rp 150 Jutaan (Tenor 20 Tahun),"Luxurious Residences, Including Office For Sale In Canggu",Badung,4,4,4,1100 m²,850 m²
"Rp 12,5 Miliar",Rp 64 Jutaan (Tenor 20 Tahun),Termurah Ada Pool Rumah Depan Club House Sutera Renata Alba Alam Sutera Dekat Exit Tol,Tangerang,6,6,4,480 m²,500 m²
Rp 460 Juta /are,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Tanah Hak Milik di Uluwatu Zona Pariwisata,Badung,,,,8500 m²,
"Rp 2,49 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Cantik Tema Scandinavian di MERUYA UTARA Jakarta Barat,Jakarta Barat,5,4,2,125 m²,162 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Furnished Siap Huni Di Bojongsari Depok,Depok,3,2,1,70 m²,100 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Apartemen BSD Premium Listing 3+1 Bed Beside Aeon Mall,Tangerang,3,2,,,120 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Available! Rumah Minimalis Di Taman Kopo Indah Tki 1 Bandung,Bandung,4,2,1,141 m²,140 m²
Rp 10 Miliar,Rp 51 Jutaan (Tenor 20 Tahun),"Pangkalan Jati, View Golf Harga Turun !",Jakarta Selatan,,,,715 m²,350 m²
"Rp 3,75 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),"Rumah Strategis Sragen Kota, Pasar Bunder, LUAS, Bisa Buat Gudang",Sragen,3,1,1,500 m²,200 m²
Rp 34 Juta /m²,Rp 180 Ribuan (Tenor 20 Tahun),"Bisa bangun hotel , apartemen dan rumah sakit ataupun gedung perkantoran, Hanya satu langkah ke stasiun MRT Jual cepat dibawah pasaran bisa bangun 16 lantai ex showroom",Jakarta Selatan,,,,4720 m²,
"Rp 9,5 Miliar",Rp 48 Jutaan (Tenor 20 Tahun),Kosan Di Kemang Yg Bisa Dirubah Fungsi Jadi Rumah Tinggal,Jakarta Selatan,8,8,2,267 m²,500 m²
Rp 733 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Murah 2 Lantai Tanpa Dp Dan Sudah Gratis Semua Biaya² Di Mustikajaya Kota Bekasi,Bekasi,2,2,1,72 m²,65 m²
Rp 888 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Cluster Premium 2 Lantai 53 Unit • 100% Bebas Banjir Di Jatiasih,Bekasi,3,2,2,72 m²,74 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Cepat Dapat! Rumah Mewah Lux 2 Lantai Istimewa Dalam Perumahan Elite Bale Mulia Jombor Mlati Sleman,Sleman,5,4,1,210 m²,240 m²
Rp 888 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Cluster Premium 2 Lantai 53 Unit • Bebas Banjir Di Jatiasih,Bekasi,3,2,2,72 m²,74 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Brandnew 2 Lantai Siap Huni Di Graha Raya Bisa Bantu Kpr,Tangerang,4,3,1,112 m²,200 m²
Rp 17 Miliar,Rp 87 Jutaan (Tenor 20 Tahun),Rumah Sultan Gress The Chofa Private Cluster Furnished Mewah,Surabaya,5,5,2,510 m²,800 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Bebas Banjir Di Jakarta Garden City Jakarta,Jakarta Timur,3,3,1,120 m²,123 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Bagus Terenovasi Bebas Banjir Di Springvile Bekasi,Bekasi,3,3,1,120 m²,120 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Bagus Siap Huni Di.emerald Spring di Bekasi,Bekasi,4,3,1,120 m²,108 m²
Rp 950 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Bagus Terenovasi Di Cluster Baliwerty di Bekasi Timur,Bekasi,2,1,1,112 m²,112 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Baru Bagus Di Cluster di Bekasi Timur,Bekasi,3,3,1,144 m²,200 m²
Rp 675 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Rumah Murah Modern Minimalis Serasa Tinggal Di Villa, Tembalang",Semarang,2,1,,120 m²,40 m²
"Rp 16,5 Miliar",Rp 84 Jutaan (Tenor 20 Tahun),Dijual Rumah Mewah Luas Dengan Pool Di Ampera Jakarta Selatan,Jakarta Selatan,5,3,2,752 m²,230 m²
"Rp 5,2 Miliar",Rp 26 Jutaan (Tenor 20 Tahun),Rumah Baru Ber-Jarak 50 Langkah Ke Lapangan Golf Di Selatan Jakarta,Jakarta Selatan,4,3,2,144 m²,272 m²
Rp 50 Miliar Total,Rp 257 Jutaan (Tenor 20 Tahun),Gedung Baru Di Utan Kayu Jakarta Timur,Jakarta Timur,,5,,759 m²,2107 m²
Rp 685 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Row Jln 8 Mtr An Di Perum Bumi Wonorejo Rungkut Sby,Surabaya,2,1,1,70 m²,50 m²
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),"Serius Jual dan Turun Harga Lagi, Rumah dalam compound siap huni dekat Kemang Raya",Jakarta Selatan,3,3,1,130 m²,250 m²
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),"Rumah Nyaman,elit Dan Tenang Di Pusat Kota Bsd,dekat Segalanya Aeon Mall,lulu,ice,sumarecon,alam Sutra,paramount,lippo",Tangerang,4,4,2,300 m²,400 m²
"Rp 9,95 Miliar",Rp 51 Jutaan (Tenor 20 Tahun),Rumah Indah Dengan Kebun Di Belakang Rumah Super Mewah Ekslusif Di Tengah Kota Dekat Kemana2 Walking Distance,Tangerang Selatan,5,4,2,495 m²,440 m²
"Rp 2,55 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Attic Bagus 3 Lantai Masih Baru Leonora At Symphonia Gading Serpong,Tangerang,4,3,1,72 m²,125 m²
Rp 690 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Rumah Siap Huni di Depok, Lokasi Strategis dan Harga Terjangkau",Depok,2,1,1,72 m²,45 m²
"Rp 5,8 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),Ruko Termurah Hadap Jalan Bulevar Raya Kelapa Gading Jakarta,Jakarta Utara,,2,,77 m²,120 m²
"Rp 1,99 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Dijual Bagus Siap Huni Bebas Banjir di Jatikramat,Bekasi,4,3,2,190 m²,240 m²
"Rp 11,7 Miliar",Rp 60 Jutaan (Tenor 20 Tahun),Tanah Jual Di Marunda 1800 m²,Jakarta Utara,,,,1800 m²,
Rp 100 Miliar,Rp 514 Jutaan (Tenor 20 Tahun),"Kebayoran Baru Mewah, Classic 2 Lantai area Senopati dekat SCBD Sudirman",Jakarta Selatan,4,4,2,984 m²,600 m²
"Rp 2,95 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),"Dijual rumah strategis hitung tanah di bawah NJOP di area Pancoran, Jakarta Selatan",Jakarta Selatan,5,2,,359 m²,120 m²
Rp 590 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Murah Rumah Bebas Banjir Dan Siap Huni Di Vila Indah Permai Bekasi Utara,Bekasi,2,1,1,90 m²,45 m²
"Rp 3,8 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),"Turun Harga..brand New Mediterranean Villa At Cepaka , Munggu...luxury Villa Surrounding And Only 10 Minutes To Munggu Beach",Badung,3,3,1,185 m²,200 m²
"Rp 7,2 Miliar",Rp 37 Jutaan (Tenor 20 Tahun),"Rumah Mewah Owner B U Di Royal Gading Mansion, Kelapa Gading",Jakarta Utara,3,3,,200 m²,540 m²
Rp 48 Miliar,Rp 246 Jutaan (Tenor 20 Tahun),Rumah Bagus Di Pondok Indah Lokasi Strategis.,Jakarta Selatan,5,5,4,880 m²,800 m²
"Rp 7,45 Miliar Total",Rp 38 Jutaan (Tenor 20 Tahun),Gudang Termurah Barang Langka Di Central Cakung Jaktim,Jakarta Timur,,1,,576 m²,360 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Apartemen Murah Bawah Njop Hoek Bukit Gading Mediterania K Gading,Jakarta Utara,2,1,,,60 m²
"Rp 2,35 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Apartement Transpark Tower Chicago Bintaro,Tangerang Selatan,3,2,,,78 m²
"Rp 21,5 Miliar Total",Rp 110 Jutaan (Tenor 20 Tahun),"Tanah Pondok Pinang dibawah njop 16 Juta, Ijin 5 Lantai dekat Pim Mall",Jakarta Selatan,,,,1322 m²,
Hubungi Agen,Rp 0 (Tenor 20 Tahun),kavling  depan jalan raya,Medan,,,,13546 m²,
"Rp 24,5 Miliar Total",Rp 126 Jutaan (Tenor 20 Tahun),Gudang Jual Di Marunda Center,Jakarta Utara,,,,2584 m²,1495 m²
Rp 240 Miliar,Rp 1 Miliaran (Tenor 20 Tahun),"Rumah Kebayoran Baru area Sriwijaya Senopati Selong Dijual, dekat scbd",Jakarta Selatan,6,6,8,1644 m²,630 m²
"Rp 2,5 Miliar Total",Rp 12 Jutaan (Tenor 20 Tahun),"Di Jual gudan keramik pinggir jalan raya lampiri duren sawit, pondok kelapa jakrta timur",Jakarta Timur,,,,390 m²,150 m²
"Rp 2,8 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),"Tanah langkah di daerah industri jababeka, luas 3 hektar cocok untuk membangun pabrik",Bekasi,,,,31557 m²,
Rp 90 Juta /m²,Rp 470 Ribuan (Tenor 20 Tahun),Teuku Umar Menteng Tanah Komersial Ijin 8 Lantai Murah 90 Juta Per M2,Jakarta Pusat,,,,2975 m²,
"Rp 8,2 Miliar",Rp 42 Jutaan (Tenor 20 Tahun),Rumah Mewah Brand New Permata Buana 3 Lantai,Jakarta Barat,5,4,2,130 m²,380 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Di Jual Apartemen 2 Kamar Tidur Furnished,Jakarta Barat,2,1,,,44 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Dijual Rumah Cluster Classic Modern Rooftop Di Jagakarsa Jakarta,Jakarta Selatan,5,5,2,75 m²,180 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah di Vila bintaro Regency  satu lantai atap baja ringan sudah renovasi di tangerang selatan,Tangerang Selatan,3,2,1,120 m²,90 m²
"Rp 8,25 Miliar",Rp 42 Jutaan (Tenor 20 Tahun),Di JUAL ! Rumah sekaligus kamar kost 10 kamar (tersewa & sudah berjalan beberapa tahun),Malang,12,4,1,641 m²,670 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah di Victory Residence Dekat Pasar & Universitas UVERS,Batam,3,2,1,128 m²,150 m²
Rp 700 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Rumah Siap Huni di Perumahan Bengkong Dalam,Batam,2,2,1,75 m²,103 m²
Rp 17 Miliar,Rp 87 Jutaan (Tenor 20 Tahun),Jual Apartemen Four Season Town House 3br,Jakarta Selatan,3,3,,,381 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Dijual Rumah Siap Huni di Bukit Indah Sukajadi Batam Kota,Batam,4,2,1,162 m²,112 m²
"Rp 1,8 Miliar Total",Rp 9 Jutaan (Tenor 20 Tahun),Tanah Di Pusat Bisnis Dekat Bandara Solo Dengan Akses Jalan Utama,Surakarta,,,,235 m²,
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Siap Huni Bebas Banjir Keamanan 1x24 Jam,Jakarta Utara,3,3,2,90 m²,119 m²
"Rp 7,9 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Apartemen Pakubuwono Spring,Jakarta Selatan,2,2,,,170 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Murah Apartemen Gandaria heights 1BR jakarta selatan,Jakarta Selatan,1,1,,,59 m²
"Rp 7,85 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Jual Apartemen Mewah Di Kebayoran Lama 2 Kamar,Jakarta Selatan,2,2,,,170 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Jual Apartemen 1park Avenue 3 Kamar Di Gandaria Jakarta Selatans,Jakarta Selatan,3,2,,,177 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Murah Apartement Botanica Simprug Kebayoran Lama Jakarta Selatan 2 Kamar Tidur,Jakarta Selatan,2,2,,,157 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),"Dijual Rumah Mewah Di Kahuripan Nirwana, Pusat Kota Sidoarjo",Sidoarjo,5,5,2,185 m²,182 m²
"Rp 2,75 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),Investasi Bagus Passive Income Ruko Bonus Penyewa Di Bondongan,Bogor,,3,2,150 m²,390 m²
"Rp 5,7 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),Dijual Brand New Clasik Modern 2 Lantai Di Joglo Kembangan,Jakarta Barat,6,6,2,220 m²,320 m²
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),AERIUM PERMATA BUANA,Jakarta Barat,2,2,,,84 m²
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Dijual Cepat Nego Sampai Deal Rumah Naturale Foresta Semi Furnished Siap Huni harga hanya sampai sebelum lebaran,Tangerang,4,2,1,112 m²,108 m²
"Rp 16,9 Juta /m²",Rp 90 Ribuan (Tenor 20 Tahun),Kavling Mewah 1200 Meter De Park Bsd Samping Taman Harga Nego,Tangerang,,,,1235 m²,
"Rp 5,6 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),"Ciputat, Rumah Di Jual Hitung Tanah",Tangerang Selatan,4,2,2,618 m²,250 m²
"Rp 4,95 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),Kost eksklusif mangga besar,Jakarta Barat,25,25,1,70 m²,280 m²
Rp 23 Miliar Total,Rp 118 Jutaan (Tenor 20 Tahun),"Gudang Luas 2.550m2 Siap Pakai Di Kav Dpr Cipondoh Tangerang di Jl. Kav. DPR Blk. A, RT.001/RW.001, Kenanga, Kec. Cipondoh, Kota Tangerang, Banten, Cipondoh",Tangerang,,,,2550 m²,2190 m²
"Rp 7,25 Miliar",Rp 37 Jutaan (Tenor 20 Tahun),Rumah Mewah Desain Arsitek Taman Alfa Indah 2 Lantai,Jakarta Barat,3,4,2,300 m²,341 m²
"Rp 5,6 Miliar Total",Rp 28 Jutaan (Tenor 20 Tahun),Ruko Cordoba Green lake city Hook uk 6x15 hadap jalan,Jakarta Barat,,3,,90 m²,180 m²
Rp 680 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Apartemen Low Rise Siap Huni 1 Bedroom di Bogor Udara Sejuk Fasilitas Lengkap,Bogor,1,1,,,24 m²
Rp 53 Miliar,Rp 272 Jutaan (Tenor 20 Tahun),"Rumah di Kawasan Elit Mega Kuningan, Jakarta Selatan",Jakarta Selatan,4,4,5,1050 m²,1500 m²
"Rp 5,8 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),"Dijual Cepat! Rumah Mewah 2 Lantai di Gatsu Tengah – 8 Kamar, 5 Kamar Mandi, Lokasi Premium",Denpasar,8,5,3,400 m²,415 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah Nyaman dan Siap Huni di Kawasan La Verde, Serpong BSD, Tangerang Selatan",Tangerang Selatan,3,2,2,90 m²,100 m²
Rp 550 Juta,Rp 2 Jutaan (Tenor 20 Tahun),"Apartement Belmont Residence, Luas 43m2, Full Furnished",Jakarta Barat,2,1,,,43 m²
Rp 7 Miliar,Rp 36 Jutaan (Tenor 20 Tahun),"Apartemen The Elements 3 Kamar, Private Lift, Full Furnish Murah Apartemen The Elements",Jakarta Selatan,3,2,,,186 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Rumah di Citragrand Semarang Tembalang, Semarang",Semarang,2,1,1,72 m²,32 m²
"Rp 6,12 Miliar",Rp 31 Jutaan (Tenor 20 Tahun),"Branz Mega Kuningan 2br Luxury, Siap Huni Branz Apartment",Jakarta Selatan,2,2,,,136 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah Baru Citragrand Semarang Selatan, Semarang",Semarang,2,1,1,135 m²,85 m²
"Rp 4,8 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),Rumah Puri 11 Hoek lebar 9 Full bangunan 3 Lantai rooftop,Tangerang,4,3,2,148 m²,225 m²
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai The Icon Bsd 9x16 Semi Furnished,Tangerang,3,3,2,162 m²,115 m²
