price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Rumah Terawat di Istana Regency 2 Pasteur Bandung Setrasari Surya Sumantri Padjajaran,Bandung,5,4,1,220 m²,300 m²
"Rp 10,5 Miliar",Rp 54 Jutaan (Tenor 20 Tahun),Rumah Baru With Swimming Pool di Setraduta Pasteur Bandung Sutami,Bandung,7,9,3,336 m²,700 m²
Rp 32 Miliar,Rp 164 Jutaan (Tenor 20 Tahun),Bangunan Komersial Mainroad Ir. H. Djuanda Dago Bandung Sayap Riau Pasteur Setiabudi Martadinata,Bandung,,3,10,828 m²,500 m²
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),Rumah Mewah Swimming Pool di Sayap Ciumbuleuit Cisatu Hegarmanah,Bandung,3,4,2,351 m²,400 m²
Rp 23 Miliar,Rp 118 Jutaan (Tenor 20 Tahun),Rumah Lux Swimming Pool + Lift di Sayap Pasteur Bandung Setraduta Sutami Gegerkalong Setiabudi Setrasari,Bandung,4,4,5,1000 m²,1200 m²
"Rp 9,5 Miliar",Rp 48 Jutaan (Tenor 20 Tahun),Rumah Premium 2 Lantai Siap Huni Di Pantai Mutiara Jakarta Utara,Jakarta Utara,6,5,1,312 m²,456 m²
Rp 120 Miliar,Rp 617 Jutaan (Tenor 20 Tahun),Rumah Kost Mewah 4 Lantai di Kebayoran Lama Ada 48 Kamar,Jakarta Selatan,48,48,15,1796 m²,2269 m²
"Rp 3,85 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah With Swimming Pool di Budi Indah Setiabudi Bandung Cipaku,Bandung,5,4,2,210 m²,224 m²
Rp 32 Miliar,Rp 164 Jutaan (Tenor 20 Tahun),Rumah Terawat di Sayap Riau Bandung Supratman Bengawan Citarum Cimanuk Progo Anggrek,Bandung,7,7,6,663 m²,800 m²
Rp 32 Miliar,Rp 164 Jutaan (Tenor 20 Tahun),Rumah Terawat di Sayap Riau Bandung Supratman Bengawan Citarum Cimanuk Progo Anggrek,Bandung,7,7,6,663 m²,800 m²
Rp 35 Juta /m²,Rp 190 Ribuan (Tenor 20 Tahun),Tanah di Mainroad Pasteur Bandung Sukajadi Surya Sumantri Pasir Kaliki,Bandung,,,,1800 m²,
"Rp 5,8 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),Jual Cepat Murah Tanah di Resort Dago Pakar Bandung - Dago Giri Cigadung Rancakendal Cibeunying Cimenyan,Bandung,,,,380 m²,
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),Rumah Mewah di Setraduta Bandung Setra Sari Sutami Pasteur,Bandung,5,5,10,902 m²,1100 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Kost Ciumbuleuit Bandung Bukit Jarian Unpar Dago Hegarmanah,Bandung,17,6,,300 m²,360 m²
"Rp 6,5 Juta /m²",Rp 40 Ribuan (Tenor 20 Tahun),Tanah Dan Bangunan Lama View Golf di Dago Atas Cigadung Bandung Rancakendal,Bandung,,,,3000 m²,
"Rp 4,75 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),Rumah Baru di Setiabudi Regency Bandung - Gegerkalong Ciwaruga Budi Indah Setrasari Lembang Budi Asih Sariwangi,Bandung,5,5,1,339 m²,330 m²
"Rp 4,25 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),Rumah Hitung Tanah di Cisitu Dago Bandung Dipatiukur Tubagus Ismail Bandung,Bandung,4,2,1,248 m²,150 m²
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),Rumah Sayap Dago Bandung Riau Diponegoro Citarum Surapati Cimanuk Cisangkuy,Bandung,6,4,2,607 m²,485 m²
"Rp 8,9 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),Rumah Baru di Setraduta Pasteur Bandung Setrasari Sutami Gegerkalong Setiabudi,Bandung,5,5,2,300 m²,510 m²
Rp 23 Miliar,Rp 118 Jutaan (Tenor 20 Tahun),Rumah Kost Exclusive Baru di Ciumbuleuit Bandung Setiabudi Dago Riau Cisatu,Bandung,47,47,,970 m²,1850 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Rumah Kost + Induk Sayap Dago Bandung Dago Pojok Cisitu,Bandung,22,6,,170 m²,510 m²
Rp 83 Miliar,Rp 427 Jutaan (Tenor 20 Tahun),Hotel Exclusive di Setiabudi Bandung Pasteur Dago Riau,Bandung,89,,,1281 m²,5500 m²
Rp 15 Miliar,Rp 77 Jutaan (Tenor 20 Tahun),Rumah Mewah Mainroad Setraduta Raya Bandung - Pasteur Setrasari,Bandung,4,3,3,561 m²,850 m²
Rp 9 Juta /m²,Rp 50 Ribuan (Tenor 20 Tahun),Tanah View Golf di Dago Rancakendal Bandung Tubagus Cigadung Pakar,Bandung,,,,1510 m²,
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Turun Harga Rumah Kost di Sayap Pasteur Bandung Surya Sumantri Cibogo,Bandung,31,31,,149 m²,447 m²
"Rp 4,3 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),Jual Cepat! Rumah With Swimming Pool di Setraduta Bandung Setra,Bandung,3,3,2,222 m²,180 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Dijual Rumah Second Town House 3 Lantai Dalam Cluster di Tb Simatupang,Jakarta Selatan,3,3,,150 m²,300 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Murah Di Kembar Srimahi Kota Bandung,Bandung,3,3,2,129 m²,150 m²
"Rp 1,92 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Villa Tropis Minipool Budi Indah Cipaku Setiabudi Bandung,Bandung,3,2,1,115 m²,110 m²
"Rp 1,92 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Villa Tropis Minipool Budi Indah Cipaku Setiabudi Bandung,Bandung,3,2,1,115 m²,110 m²
"Rp 7,55 Juta /m²",Rp 40 Ribuan (Tenor 20 Tahun),Murah Pisan Dan Strategis Tanah Di Kalijati Antapani Bandung,Bandung,,,,90 m²,
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Minimalis Modern Dan Sejuk Rumah Budi Indah Cipaku Setiabudi,Bandung,3,2,1,78 m²,73 m²
Rp 13 Miliar,Rp 66 Jutaan (Tenor 20 Tahun),Dijual Rumah Asri Mewah Di Citra Lake Jakarta Barat,Jakarta Barat,5,4,1,135 m²,336 m²
"Rp 3,1 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Harga Nego Sampai Deal di Kota Wisata Cibubur,Bogor,6,4,2,200 m²,350 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Murah Dan Nyaman Rumah Di Setra Dago Antapani Bandung Kota,Bandung,3,2,1,132 m²,120 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Rumah di Jakarta Pusat,Jakarta Pusat,2,2,,84 m²,72 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Siap Huni Di Citra 3 Kalideres Jakarta Barat,Jakarta Barat,5,2,1,96 m²,145 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Di Jual Cepat Rumah Kost Masih Aktif Full Siap Huni,Jakarta Barat,16,6,,126 m²,250 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"CLUSTER SAMATA HARAPAN INDAH, DEKAT TAMAN & POS. TERMURAH !!!! NEGO ABIS SAMPAI DEAL !!",Bekasi,3,3,1,114 m²,69 m²
"Rp 5,61 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Rumah Baru Di Kbp Tatar Nilapadmi Dekat Ikea Kota Baru Parahyangan,Bandung,4,4,2,290 m²,265 m²
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Sudirman Hill High Floor Coldwell Banker,Jakarta Selatan,2,1,,,73 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Dijual Podomoro Park Bandung Bojongsoang Buah Batu 08,Bandung,2,1,1,84 m²,40 m²
Rp 11 Miliar,Rp 56 Jutaan (Tenor 20 Tahun),Dijual Rumah Modern Minimalis Tema Mewah di Intercon Kebon Jeruk,Jakarta Barat,4,4,,312 m²,400 m²
"Rp 19,2 Miliar",Rp 98 Jutaan (Tenor 20 Tahun),Rumah Mewah Klasik Dalam Komplek Area Dharmawangsa,Jakarta Selatan,4,5,1,510 m²,600 m²
"Rp 13,7 Juta /m²",Rp 80 Ribuan (Tenor 20 Tahun),Tanah Matang hoek Siap Bangun di Batunungggal Abadi Bandung,Bandung,,,,374 m²,
Rp 13 Juta /m²,Rp 70 Ribuan (Tenor 20 Tahun),Tanah Kavling Siap Bangun Komplek Batununggal Kota Bandung,Bandung,,,,220 m²,
"Rp 7,7 Miliar Total",Rp 39 Jutaan (Tenor 20 Tahun),Jusl.ruko Gandeng Golf Residence .siap.huni.,Jakarta Barat,,4,,153 m²,432 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Rumah di BSD Siap Huni Dekat Exit Tol 2 Lantai,Tangerang,3,3,1,98 m²,118 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah 3 Lantai Siap Huni Free Ppn Di Citra 8,Jakarta Barat,4,3,1,60 m²,95 m²
Rp 23 Miliar,Rp 118 Jutaan (Tenor 20 Tahun),"Harga Dibawah NJOP Tanah Dijual Rumah Kemang Bawah NJOP, lokasi Premium",Jakarta Selatan,4,3,6,1320 m²,450 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Baru di Podomoro Park Kota Bandung,Bandung,2,2,,102 m²,94 m²
"Rp 2,75 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),Di Jual/ Disewakan.ruko Dikresek Raya .duri Kosambi Jakarta Barat Strategis Nego,Jakarta Barat,,2,,128 m²,147 m²
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),tanah murah siap bangun di bumi panyileukan,Bandung,,,,330 m²,
"Rp 1,46 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah 2lantai Siap Huni Dekat Bintaro, Bebas Banjir",Tangerang Selatan,3,3,1,68 m²,80 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Baru Renovasi 2 Lantai Di Citra Garden 2,Jakarta Barat,3,3,1,90 m²,129 m²
Rp 475 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Murah Rumah Kavling Cantik Shm Dkt Mall Sumarecon Di Tambun Utara,Bekasi,2,1,1,163 m²,155 m²
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Dijual Rumah Hook Siap Huni Di Citra 2,Jakarta Barat,4,5,1,102 m²,180 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Minimalis Dalam Cluster 2 Lantai Siap Huni Di Colomadu Solo Barat,Karanganyar,5,4,2,189 m²,240 m²
Rp 4 Juta /m²,Rp 30 Ribuan (Tenor 20 Tahun),tanah dalam komplek di bumi panyileukan,Bandung,,,,140 m²,
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),tanah murah di panyileukan dalam komplek,Bandung,,,,129 m²,
"Rp 1,45 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Siap Huni di Kawasan Komplek Bandung Kota,Bandung,5,2,2,195 m²,150 m²
Rp 22 Miliar,Rp 113 Jutaan (Tenor 20 Tahun),rumah belanda siap huni lokasi favorit di sayap riau,Bandung,11,5,6,607 m²,500 m²
"Rp 3,3 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Tanah Matang di Perumahan Bumi Panyileukan Dekat Kampus,Bandung,,,,480 m²,
"Rp 5,9 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Rumah Murah Dan Mewah Full Furnished di Daerah Dago,Bandung,8,8,2,360 m²,600 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),"Rumah Kontrakan Di Lenteng Agung, Jakarta Selatan",Jakarta Selatan,2,1,,130 m²,130 m²
Rp 23 Miliar Total,Rp 118 Jutaan (Tenor 20 Tahun),Dijual Gudang Karang Tengah,Tangerang,,7,,1500 m²,3000 m²
"Rp 6,6 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),Rumah Mozart Golf Island 8x20 Termurah Bagus,Jakarta Utara,3,4,,160 m²,360 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Di Duri Kosambi  SHM - Sertifikat Hak Milik,Jakarta Barat,2,2,,60 m²,120 m²
"Rp 3,7 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Dijual Rumah Semi Furnished 2.5 Lantai Di Citra 8,Jakarta Barat,3,3,1,100 m²,200 m²
Rp 8 Miliar Total,Rp 41 Jutaan (Tenor 20 Tahun),Dijual Gudang Manis Daerah Tanggerang,Tangerang,,,,1200 m²,1521 m²
"Rp 7,8 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Dijual Rumah Golf Island Type Palm,Jakarta Utara,3,3,,200 m²,400 m²
"Rp 1,25 Miliar Total",Rp 6 Jutaan (Tenor 20 Tahun),Di Jusl.ruko Di.naragong Cileungsi .,Bogor,,1,,115 m²,110 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Di Puri Gardena 6 X 22 4 Kamar Tidur,Jakarta Barat,4,2,,72 m²,144 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Cluster Onegate Siap Huni Di Solobaru,Solo,3,1,1,120 m²,100 m²
"Rp 2,33 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Hanya 30 Juta Dapat Rumah 3 Lantai Di Citra 8,Jakarta Barat,3,3,1,60 m²,104 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),rumah bagus lokasi favorit di bali garden city view awiligar,Bandung,3,2,2,93 m²,58 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Di Area Semarang Barat,Semarang,4,4,,216 m²,170 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah murah di Bawah Njop di gunung batu Lokasi Strategis di Cicendo Bandung,Bandung,4,3,1,325 m²,160 m²
"Rp 5,3 Miliar",Rp 27 Jutaan (Tenor 20 Tahun),Dijual Showunit Furnished 3 Lantai Di Citra Garden City,Jakarta Barat,4,5,2,96 m²,154 m²
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Dijual Cepat Kost Bsd Regentown,Tangerang,6,4,2,120 m²,158 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Dijual Murah Rumah Double Decker Di Lavon 2,Tangerang,5,4,2,72 m²,166 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Rumah bagus murah di Komplek Ciwastra Indah,Bandung,3,2,1,112 m²,123 m²
Rp 90 Miliar,Rp 463 Jutaan (Tenor 20 Tahun),Dijual Gedung & Lahan 7230m2@ Nagoya Batam,Batam,,,,7230 m²,
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Rumah nyaman di area turangga lokasi favorit,Bandung,4,4,1,333 m²,200 m²
Rp 920 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Apartemen Green Cenral City Gajah Mada,Jakarta Pusat,2,1,,,49 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Jual Rumah Griya Loka 2 Lantai Nego Di Bsd City,Tangerang,4,3,1,250 m²,200 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Dijual Murah Apartement Puri Mansion Tower Ameytis,Jakarta Barat,3,2,,,68 m²
"Rp 3,25 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah Cantik Kota Baru Parahyangan Fully Furnished,Bandung,3,2,1,168 m²,130 m²
"Rp 1,99 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Baru Milenial 2 Lantai Tki V Sherwood,Bandung,4,2,1,90 m²,100 m²
"Rp 1,99 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Baru Milenial 2 Lantai Tki V Sherwood,Bandung,4,2,1,90 m²,100 m²
Rp 975 Juta,Rp 5 Jutaan (Tenor 20 Tahun),rumah bagus siap huni dalam komplek jalan lebar di ciwastra,Bandung,3,1,1,146 m²,125 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),rumah bagus siap huni jalan besar di arcamanik bandung,Bandung,4,2,1,176 m²,150 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),rumah baru bagus siap huni di margahayu bandung kota,Bandung,3,2,1,86 m²,160 m²
"Rp 1,75 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),rumah bagus siap huni di margahayu raya bandung,Bandung,4,3,4,160 m²,250 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah.di.graha Raya.cluster.valencia,Tangerang,2,1,1,119 m²,41 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Kota Baru Parahyangan Tatar Simakirana Semi Furnished,Bandung,2,1,1,90 m²,50 m²
Rp 399 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Murah Rumah Bagus Shm Siap Huni Bisa Di Bekasi,Bekasi,2,1,1,60 m²,36 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Apartemen Mewah 2 BR Furnished di Kemang Village Jakarta Selatan,Jakarta Selatan,2,2,,,98 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Murah Hitung Tanah Setiabudi Regency Bandung,Bandung,3,1,1,178 m²,80 m²
"Rp 9,3 Juta /m²",Rp 50 Ribuan (Tenor 20 Tahun),Sale Land Jual Tanah kavling di Cluster Nusa Dua Highlad Bali,Badung,,,,425 m²,
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Rumah Dijual Cepat Terusan Sukamulya 2,5 Lantai",Bandung,3,2,2,163 m²,250 m²
"Rp 1,45 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Shm 2 Lantai Bagus Selatan,Bogor,2,2,1,60 m²,89 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Bagus Dua Lantai Di Kota Wisata Cibubur,Bogor,3,3,2,112 m²,130 m²
Rp 600 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Condotel Grand Dafam Di Jalan Braga,Bandung,1,1,,,26 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Murah Bagus Bersih di Kopo Permai Bandung,Bandung,3,2,2,141 m²,150 m²
Rp 7 Miliar Total,Rp 36 Jutaan (Tenor 20 Tahun),Tanah Bonus Rumah Lama Di Cipete Jakarta Selatan,Jakarta Selatan,,,,298 m²,
"Rp 1,5 Juta /m²",Rp 10 Ribuan (Tenor 20 Tahun),Tanah Kavling Murah Pinggir Jalan Citatah Padalarang Bandung,Bandung,,,,20147 m²,
Rp 850 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Apartemen Mtown Gading Serpong 2 Kamar Tidur Furnished Bagus -dekat Mall Sms , Sekolah Pahoa, Penabur, Cbd Gading Serpong",Tangerang,2,1,,,45 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai Sudah Renov Magnolia Village Gading Serpong - Dekat Azalea, Michelia, Scientia, Phg Pondok Hijau Golf, Alicante, Amalfi, Bohemia, Monaco, Lavender, Topaz, Chrysocolla, Chalcedony, Symphonia, Crystal, Pascal, Mall Sms, Sekolah St John, Pahoa",Tangerang,4,3,1,136 m²,130 m²
Rp 7 Miliar Total,Rp 36 Jutaan (Tenor 20 Tahun),Tanah Bonus Rumah Lama Di Cipete Jakarta Selatan,Jakarta Selatan,,,,298 m²,
"Rp 1,5 Juta /m²",Rp 10 Ribuan (Tenor 20 Tahun),Tanah Kavling Murah Pinggir Jalan Citatah Padalarang Bandung,Bandung,,,,20147 m²,
Rp 850 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Apartemen Mtown Gading Serpong 2 Kamar Tidur Furnished Bagus -dekat Mall Sms , Sekolah Pahoa, Penabur, Cbd Gading Serpong",Tangerang,2,1,,,45 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai Sudah Renov Magnolia Village Gading Serpong - Dekat Azalea, Michelia, Scientia, Phg Pondok Hijau Golf, Alicante, Amalfi, Bohemia, Monaco, Lavender, Topaz, Chrysocolla, Chalcedony, Symphonia, Crystal, Pascal, Mall Sms, Sekolah St John, Pahoa",Tangerang,4,3,1,136 m²,130 m²
"Rp 2,25 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Apartemen Low Rise Cakep Rapi 2 Kamar Tidur Semi Furnished Bagus Lloyd Alam Sutera - Dekat Yukata, Saumata , Paddinton , Silkwood , Sutera Leora, Orlanda Victoria Pasar 8 , Binus (120)",Tangerang,2,2,,,99 m²
"Rp 12,2 Miliar",Rp 62 Jutaan (Tenor 20 Tahun),"Rumah Brand New Mewah Alam Sutera Dengan Lift - Clubhouse Dengan Pool Dalam Cluster - Cluster Strategis Dekat Cbd Alam Sutera, Sutera Lavender, Tiara , Narada , Palma , Mentari, Orlanda , Onyx , Danau Biru , Telaga Biru , Victoria (59)",Tangerang,5,5,2,358 m²,700 m²
"Rp 1,95 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"Rumah SHM di Jl. Kota Wisata, Nagrak, Kec. Gn. Putri, Kabupaten Bogor, Jawa Barat, Kota Wisata Bagus",Bogor,4,3,1,120 m²,110 m²
Rp 12 Juta /m²,Rp 70 Ribuan (Tenor 20 Tahun),"Jual Tanah Dijln Soekarno Hatta,15 Menit Kepintu Tol Buah Batu",Bandung,,,,540 m²,
"Rp 4,8 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),Rumah Hoek Siap Huni Di Kota Wisata Cibubur,Bogor,4,4,3,239 m²,310 m²
"Rp 4,6 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Dijual Rumah Tenang Dekat Kampus,Bandung,3,3,2,277 m²,325 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Shm Bagus Barat,Bogor,4,1,2,210 m²,420 m²
"Rp 2,15 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Brand New Jarang Ada.dekat.sekolah Stella Maris Gading Serpong,Tangerang,3,3,1,90 m²,130 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Nyaman Ditki 3,Bandung,2,1,1,102 m²,90 m²
"Rp 2,99 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Rumah Bagus Di Raffles Hills Blok J Cibubur,Jakarta Timur,3,3,1,170 m²,240 m²
Rp 950 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Rumah Terawat Di Tki 2,Bandung,2,1,2,90 m²,80 m²
"Rp 3,95 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah Baru di Summarecon Btari Bandung,Bandung,3,2,1,216 m²,167 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Rumah Banyak Kamar Bisa Buat Rumah Kos, Diklat Dekat Ui Depok",Depok,12,8,2,312 m²,400 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Modern Bagus Siap Huni Di Rawamangun Jakarta Timur,Jakarta Timur,5,4,2,82 m²,190 m²
"Rp 2,9 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),Ruko Baru di Lokasi Strategis Batununggal Bandung,Bandung,,2,,165 m²,170 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),"Rumah Siap Huni, Tanah Luas, Harga Murah Di Anggrek Loka Bsd City ~ Rey",Tangerang,4,3,1,200 m²,115 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Modern Bagus Siap Huni Di Rawamangun Jakarta Timur,Jakarta Timur,5,4,2,82 m²,190 m²
"Rp 2,9 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),Ruko Baru di Lokasi Strategis Batununggal Bandung,Bandung,,2,,165 m²,170 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),"Rumah Siap Huni, Tanah Luas, Harga Murah Di Anggrek Loka Bsd City ~ Rey",Tangerang,4,3,1,200 m²,115 m²
"Rp 1,17 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah dijual 3Lt. Jatinegara, Jakarta Timur dekat Tol Rawamangun",Jakarta Timur,3,3,1,30 m²,80 m²
Rp 27 Miliar,Rp 138 Jutaan (Tenor 20 Tahun),With Private Dermaga Pantai Mutiara,Jakarta Utara,4,4,2,500 m²,700 m²
"Rp 11,5 Miliar",Rp 59 Jutaan (Tenor 20 Tahun),"Dijual Rumah Mewah Pluit, Siap Huni Di Pluit, Jakarta Utara",Jakarta Utara,6,7,2,325 m²,1000 m²
Rp 9 Juta /m²,Rp 50 Ribuan (Tenor 20 Tahun),Tanah Pergudangan Airport City Kampung Melayu Siap Bangun,Tangerang,,,,6000 m²,
Rp 16 Juta /m²,Rp 90 Ribuan (Tenor 20 Tahun),"Dijual Kavling Residence Hoek Di Elang Laut, Pantai Indah Kapuk",Jakarta Utara,,,,621 m²,
Rp 25 Juta /m²,Rp 130 Ribuan (Tenor 20 Tahun),Dijual Kavling Komplek Perumahan Mewah Danau Bisma Sunter,Jakarta Utara,,,,1047 m²,
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),"Dijual Townhouse Cbd Pluit, Jl Raya Pluit Selatan, Siap Huni,",Jakarta Utara,3,3,1,108 m²,281 m²
"Rp 1,07 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),"Rumah dijual 3Lt. Utan Kayu, Jakarta Timur dekat Tol Rawamangun",Jakarta Timur,3,3,1,30 m²,80 m²
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),Dijual Rumah Permata Buana. Bagus. Full Furnished. Jakarta Barat,Jakarta Barat,3,3,1,160 m²,250 m²
Rp 18 Miliar,Rp 92 Jutaan (Tenor 20 Tahun),Jual Rumah Mewah Di Bukit Cinere Indah Dengan Kolam Renang,Depok,3,4,4,1400 m²,2000 m²
Rp 15 Miliar Total,Rp 77 Jutaan (Tenor 20 Tahun),Dijual Ruko Gandeng 5lt Di Jalan Pluit Kencana,Jakarta Utara,,4,,152 m²,728 m²
"Rp 15,5 Miliar",Rp 79 Jutaan (Tenor 20 Tahun),"Rumah Mewah Di Elang Laut Residence, Pik, Jakarta Utara, Shm",Jakarta Utara,5,5,2,537 m²,900 m²
"Rp 3,4 Miliar Total",Rp 17 Jutaan (Tenor 20 Tahun),Dijual Neo Soho Central Park Type Melrose Office Residential.,Jakarta Barat,,1,,104 m²,104 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),IP2994: Rumah Siap Huni Dalam Komplek Taman Ratu,Jakarta Barat,3,3,1,90 m²,100 m²
