price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
"Rp 4,2 Miliar Total",Rp 21 Jutaan (Tenor 20 Tahun),Dijual Ruko 2lantai Di Kelapa Gading Hibrida,Jakarta Utara,,3,,72 m²,140 m²
"Rp 1,26 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah Tabebuya Semi Furnished, Bsd City",Tangerang,3,2,,50 m²,68 m²
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Dijual Rumah Di Danau Sunter, Jakarta Utara",Jakarta Utara,3,2,2,70 m²,80 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Akses Lebar banget di Cilodong dekat stasiun Depok,Depok,3,3,1,61 m²,90 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Rumah Deluxe Dalam Cluster Di Jagakarsa Dekat Tol Cilandak Jaksel,Jakarta Selatan,5,5,2,284 m²,270 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Cantik Terfavorit Dan Interior Menarik Di Kalimulya Depok,Depok,3,2,2,77 m²,90 m²
Rp 480 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Akses 2 Mobil Siap Huni Dekat Stasiun Citayam Bagus,Depok,2,1,1,68 m²,40 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Bagus Akses 2 Mobil Cuma 5 Menit Ke Stasiun Lrt Cibubur,Depok,3,3,2,97 m²,100 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Baru Tanah Nya Luas Banget Lokasi di Pinggir Jalan Raya,Depok,3,3,2,87 m²,80 m²
Rp 875 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah murah dalam cluster dekat Pasar Agung Sukmajaya Depok,Depok,3,2,1,56 m²,70 m²
"Rp 4,8 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),"Investasi Bagus Lokasi Strategis,  Rumah Siap Huni Di Danau Indah Sunter, Jakarta Utara",Jakarta Utara,3,3,2,200 m²,210 m²
Rp 724 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Modren Dekat Taman Impian Jaya Ancol Jakarta Utara,Jakarta Utara,2,2,1,32 m²,55 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Di Pinggir Jln Raya Cocok Untuk Usaha Di Cipinang Jakarta Timur,Jakarta Timur,2,2,2,76 m²,90 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Area Premium 2km Ke Mrt Lebak Bulus Zenitparc Hill Type A,Jakarta Selatan,3,2,2,80 m²,115 m²
Rp 899 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual cepat apartemen m town 3 bedroom residences summarecon gading serpong tower bryant lantai 9,Tangerang,3,1,,,55 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Dijual cepat rumah baru renovasi cluster catalina gading serpong lokasi strategis dekat mall cartenz dan sekolah st john akses dekat ke jalan raya,Tangerang,3,2,2,72 m²,136 m²
"Rp 3,95 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),For Sale 3 Bedrooms Villa In Sekuta Sanur.,Denpasar,3,4,1,250 m²,200 m²
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Apartemen 2BR 38 Tokyo PIK 2,Jakarta Utara,2,1,,,38 m²
"Rp 5,9 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Jual rumah Gading Kirana Kelapa Gading bagus siap huni,Jakarta Utara,9,7,2,140 m²,300 m²
"Rp 6,8 Miliar",Rp 34 Jutaan (Tenor 20 Tahun),chandra Kost kondisi full terisi ukuran 8x17m di jelambar,Jakarta Barat,22,22,,136 m²,288 m²
"Rp 4,25 Miliar Total",Rp 21 Jutaan (Tenor 20 Tahun),chandra Ruko ukuran 4.35x28.5m di tomang,Jakarta Barat,,4,,123 m²,408 m²
"Rp 2,2 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),chandra Ruko baru ukuran 4x16m di jelambar,Jakarta Barat,,3,,64 m²,154 m²
"Rp 2,15 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),chandra Rumah baru ukuran 4x14m di tanjung duren,Jakarta Barat,4,3,,56 m²,108 m²
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),chandra Rumah ukuran 4x15m di komplek kavling polri,Jakarta Barat,3,3,,60 m²,120 m²
"Rp 3,9 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),chandra Rumah semifurnish ukuran 5x20m di komplek kavling polri,Jakarta Barat,4,5,,100 m²,450 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),chandra Rumah baru 4 lantai lokasi bagus di jelambar,Jakarta Barat,5,4,,47 m²,99 m²
"Rp 2,65 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),chandra Rumah ukuran 7x20m di komplek dutamas,Jakarta Barat,4,2,,140 m²,157 m²
"Rp 1,95 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),chandra Rumah baru uk 3.7x14.5m full bata merah di jelambar,Jakarta Barat,4,3,,53 m²,200 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),CHANDRA Rumah baru 3 lantai jalan 2 mobil bebas banjir di jelambar,Jakarta Barat,2,3,1,33 m²,90 m²
"Rp 2,25 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),chandra Rumah baru ukuran 4.5x17m di jelambar,Jakarta Barat,3,3,,76 m²,162 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Chandra Rumah Semi Furnish Uk 4x15m Duri Kepa Kebun Jeruk,Jakarta Barat,3,3,,60 m²,120 m²
"Rp 2,39 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),chandra Rumah baru ukuran 4x18m di duri kepa,Jakarta Barat,4,4,,72 m²,156 m²
"Rp 1,39 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),chandra Rumah baru ukuran 3x10.5m furnish di komplek taman ratu,Jakarta Barat,3,4,,31 m²,90 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Dijual Rumah GLC ukuran 4x15m2, Unfurnish, Lokasi Strategis!",Jakarta Barat,2,1,2,60 m²,80 m²
"Rp 5,7 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),"Dijual Rumah GLC ukuran 10x18m2, Semifurnish, Lokasi Strategis!",Jakarta Barat,4,3,2,180 m²,250 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Dijual Rumah GLC ukuran 6x15, Lokasi Strategis, Unfurnish",Jakarta Barat,4,3,2,90 m²,110 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Villa 2 Bedroom Kawasan Kompleks Mewah di Central Canggu,Badung,2,2,1,120 m²,134 m²
"Rp 13,5 Miliar",Rp 69 Jutaan (Tenor 20 Tahun),CASH / KPR - Rumah Mozart View Danau 250M2 (3 Lantai),Jakarta Utara,3,4,2,250 m²,358 m²
Rp 9 Miliar,Rp 46 Jutaan (Tenor 20 Tahun),Termurah Rumah Pik Medit Boulevard 270m2 Hadap Timur,Jakarta Utara,5,4,2,270 m²,500 m²
"Rp 4,9 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),Jual Bu Rumah Pik Bgm Cendana Golf 8x18,Jakarta Utara,3,3,2,144 m²,220 m²
Rp 38 Miliar,Rp 195 Jutaan (Tenor 20 Tahun),Rumah Mewah Pik Modern Tropical 500m2 [3 Lantai],Jakarta Utara,5,6,2,500 m²,800 m²
"Rp 13,2 Miliar",Rp 67 Jutaan (Tenor 20 Tahun),Rumah Pik2 Pasir Putih Hoek View Danau 13x25 [325m2],Jakarta Utara,4,5,2,250 m²,335 m²
"Rp 4,15 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),Termurah Rumah Golf Island Pik 8x15 Unfurnish,Jakarta Utara,3,3,1,120 m²,163 m²
"Rp 10,5 Miliar",Rp 54 Jutaan (Tenor 20 Tahun),Cash / Kpr - Spesialis Rumah Golf Island Pik Maple 12x20 3 Lantai,Jakarta Utara,4,5,2,240 m²,435 m²
"Rp 10,7 Miliar",Rp 55 Jutaan (Tenor 20 Tahun),Promo Cicil Rumah Baru Matera Residences 12x20,Tangerang,4,5,1,240 m²,342 m²
"Rp 28,5 Miliar",Rp 146 Jutaan (Tenor 20 Tahun),"Ebony Golf, Pik 1, Lt.325m2, Timur, Semi Furnish",Jakarta Utara,3,3,2,325 m²,500 m²
Rp 115 Juta,Rp 600 Ribuan (Tenor 20 Tahun),Dijual Rumah Villa Pamulang Mas Blok C1 - Via Cessie,Tangerang Selatan,,,,160 m²,133 m²
"Rp 7,1 Miliar",Rp 36 Jutaan (Tenor 20 Tahun),Dijual Rumah Mewah Zora Bsd 9x17 Siap Huni,Tangerang,4,4,2,153 m²,275 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Termurah Cluster Martinez Summarecon Serpong Shm,Tangerang,2,2,1,52 m²,46 m²
"Rp 6,6 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),Dijual Rumah Camar PIK 8x23 bagus semi furnish siap huni,Jakarta Utara,6,4,1,184 m²,250 m²
Rp 645 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Turun Harga 2br Lg Bu Beli Ke Develop Skrg 900jt Tipe Ini, Apartemen Springwood Residence Alam Sutera Dekat Binus",Tangerang,2,1,,,47 m²
Rp 12 Miliar,Rp 61 Jutaan (Tenor 20 Tahun),Rumah Kos Mewah..1 Menit Dari Mall Kelapa,Jakarta Utara,14,4,,12000000 m²,800 m²
"Rp 15,7 Miliar",Rp 81 Jutaan (Tenor 20 Tahun),Rumah Hook Mewah View Golf Unfurnished Hak Guna Bangunan Klaster Bukit Golf Hijau Sentul City Bogor,Bogor,6,6,2,1118 m²,600 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Brand New Siap Huni di Kiwi Residence di Graha Bintaro,Tangerang Selatan,3,3,2,60 m²,82 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah 2 Lantai Kondisi Bagus Dan Luas Dekat Dengan Gate Cluster Acacia Residence Dan Dekat Summarecon Mal Bekasi,Bekasi,2,3,1,153 m²,178 m²
"Rp 4,9 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),Harga Spesial Rumah Siap Huni Minim Renov @graha Sunter Pratama,Jakarta Utara,3,5,1,200 m²,300 m²
Rp 725 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Jual Cepat Apartemen @ Gading Mediterania Residence Siap Huni,Jakarta Utara,2,1,,,60 m²
Rp 9 Miliar,Rp 46 Jutaan (Tenor 20 Tahun),Rumah Sudut 2 Lantai Semi Furnished di Senayan Bintaro Sektor 9,Tangerang Selatan,4,5,2,355 m²,400 m²
"Rp 1,78 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Dijual Rumah Meruya Jakarta Barat 5x15 Rp 1.775M Exclusive, Jalan Lebar, Bebas Banjir St",Jakarta Barat,3,3,2,75 m²,110 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Dijual Rumah Meruya Jakarta Barat 5x15 Rp 1.85M Exclusive, Jalan Lebar, Bebas Banjir St",Jakarta Barat,3,3,2,75 m²,110 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),"Dijual Rumah Meruya Jakarta Barat 5x24 Rp 2M Exclusive, Jalan Lebar, Bebas Banjir St",Jakarta Barat,3,3,2,120 m²,140 m²
"Rp 2,05 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"MERUYA 6x15 RP 2.05M EXCLUSIVE, JALAN LEBAR, PARKIR 2 MOBIL, st",Jakarta Barat,3,3,2,90 m²,120 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"Dijual Rumah Meruya Jakarta Barat 5x20 Rp 2.1m Exclusive, Jalan Lebar, Parkir 2 Mobil,",Jakarta Barat,3,3,2,100 m²,110 m²
"Rp 1,45 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah Dijual Adhyaksa 4x13 Rp 1.45M 3.5LANTAI Exclusive, Jalan Lebar, Bebas Banjir St",Jakarta Barat,3,3,2,52 m²,156 m²
"Rp 1,75 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah 6X12 1.75M Cluster Baru Samping Meruya St,Jakarta Barat,4,3,2,72 m²,84 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Dijual Rumah Meruya Jakarta Barat 6x10 Rp 1.6M Termurah Se Meruya, Exclusive St",Jakarta Barat,3,3,2,60 m²,70 m²
"Rp 1,95 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"Dijual Rumah Meruya Jakarta Barat 5x15 Rp 1.95M Exclusive, Jalan Lebar, Bebas Banjir St",Jakarta Barat,3,3,2,75 m²,110 m²
"Rp 2,15 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Dijual Rumah Meruya Jakarta Barat 5x25 Rp 2,15m St",Jakarta Barat,3,3,2,125 m²,140 m²
"Rp 2,15 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Rumah Dijual Meruya 5x20 Rp 2.15M Exclusive, Jakarta Barat, Parkir 2 Mobil, St",Jakarta Barat,3,3,2,100 m²,110 m²
"Rp 2,45 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Rumah Dijual Meruya Jakarta Barat 6.25x20 Rp 2.45m Exclusive, Jalan Lebar, Parkir 2 Mobil, St",Jakarta Barat,3,3,2,125 m²,140 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Rumah Cantik Golf Lake Residence Furnished Shm Siap Huni,Jakarta Barat,3,3,2,144 m²,260 m²
"Rp 13,5 Miliar",Rp 69 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Ada Kolam Renang di Bintaro Sektor 7,Tangerang Selatan,4,4,2,600 m²,520 m²
"Rp 1,98 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah 2 Lantai Jarang Ada Stock Di Bluebell Residence Dekat Summarecon Mal Bekasi,Bekasi,2,2,,119 m²,85 m²
"Rp 2,35 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Jual Paling Murah Tipe 2 Kamar Tidur Furnished Bagus Di Menara Cliford Apartemen The Kensington Royal Suites Dekat Summarecon Mal Kelapa Gading,Jakarta Utara,2,2,,,63 m²
Rp 89 Miliar,Rp 457 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Mewah & Megah European Classic House Pondok Indah View Lapangan Golf,Jakarta Selatan,7,7,,2388 m²,2700 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Dijual Ruko 3 Lantai Jelambar Utama Shm Bagus Siap Huni Lokasi Bebas Banjir,Jakarta Barat,3,3,1,77 m²,180 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Apartemen 1br Lt 7 Furnished The Accent Bintaro Jaya Sektor 7,Tangerang Selatan,1,1,,,39 m²
"Rp 12,5 Miliar",Rp 64 Jutaan (Tenor 20 Tahun),Rumah Mewah Hook Full Furnished Dalam Cluster Bintaro Sektor 9,Tangerang Selatan,3,5,2,400 m²,600 m²
"Rp 8,75 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),Rumah Pendopo Bagus Dipinggir Jalan Utama di Bintaro Sektor 9,Tangerang Selatan,4,4,5,800 m²,186 m²
"Rp 8,75 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),Rumah Pendopo Bagus Dipinggir Jalan Utama di Bintaro Sektor 9,Tangerang Selatan,4,4,5,800 m²,186 m²
"Rp 4,9 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah BGM, 144m2, STD Dev, 2,5 Lantai, Termurah!",Jakarta Utara,4,3,2,144 m²,230 m²
"Rp 5,75 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),Rumah Hook 2 Lantai Bagus Nyaman di Kawasan Bintaro Jaya Sektor 3,Tangerang Selatan,6,4,2,300 m²,350 m²
"Rp 4,9 Miliar Total",Rp 25 Jutaan (Tenor 20 Tahun),"TERMURAH Gudang Strategis Dekat Bandara 9x24,5 + Kantor 4 Lantai",Jakarta Barat,,2,,274 m²,334 m²
Rp 83 Miliar,Rp 427 Jutaan (Tenor 20 Tahun),"Ebony Golf, Bukit Golf Mediterania, Pik1, View Danau, Cluster Eksklusif, Mewah, Swimming Pool",Jakarta Utara,6,5,5,1679 m²,1000 m²
"Rp 7,7 Miliar",Rp 39 Jutaan (Tenor 20 Tahun),Ruko Di Pantai Indah Kapuk Murah Siap Pakai,Jakarta Utara,,4,,70 m²,260 m²
"Rp 5,5 Miliar Total",Rp 28 Jutaan (Tenor 20 Tahun),"Dijual Cepat BU Ruko Rumah MGK Kemayoran 4Lt 4,5x15 Semi Furnish",Jakarta Pusat,,4,,67 m²,259 m²
Rp 540 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Apartemen 1BR Baru Murah di BSD Free Furnished Cocok untuk Huni atau Invest,Tangerang,1,1,,,30 m²
Rp 980 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Turun Harga Gading Serpong Cluster Milano,Tangerang,2,1,1,48 m²,90 m²
"Rp 4,2 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),Jual Rumah Golf Island Pik 8x15 Semi Furnish,Jakarta Utara,3,4,2,120 m²,163 m²
Rp 14 Miliar,Rp 72 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Puri Indah Blok Bagus Desain Plong Lebar Depan 12 Meter,Jakarta Barat,3,3,1,330 m²,400 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai di BSD 3KT Full Furnished Siap Huni,Tangerang Selatan,3,3,1,98 m²,118 m²
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),Rumah Grisenda Pik Minimalis 3lantai Bagus Siap Huni,Jakarta Utara,6,4,2,200 m²,400 m²
"Rp 4,6 Miliar Total",Rp 23 Jutaan (Tenor 20 Tahun),Kavling Regentown Hoek 14x15 Lokasi Strategis Depan Ice Bsd City,Tangerang,,,,210 m²,
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Apartemen Gold Coast Pik Tower Carribean 1BR 51m2 Full Furnish,Jakarta Utara,1,1,,,51 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Jual cepat apartemen di gold coast pik,Jakarta Utara,Studio,1,,,28 m²
"Rp 16,8 Juta /m²",Rp 90 Ribuan (Tenor 20 Tahun),Kavling Premium Jual Cepat Bu Tiara Gading Serpong,Tangerang,,,,404 m²,
"Rp 1,88 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Di Bsd Baru Renovasi Bagus Siap Huni,Tangerang,3,2,1,112 m²,110 m²
"Rp 4,1 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),Rumah Permata Buana Luas 160 M2 Lingkungan Nyaman ! Harga Terbaik,Jakarta Barat,4,3,,160 m²,150 m²
"Rp 7,5 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),Rumah Permata Buana 257 M2 - Hoek ! Depan Taman Harga Wajib Nego,Jakarta Barat,4,3,,257 m²,300 m²
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),Rumah Pondok Indah 297 M2 Area Premium Exclusive,Jakarta Selatan,4,4,,297 m²,594 m²
"Rp 7,9 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Rumah Permata Buana - Ukuran favorit Jarang Ada - Siap Huni !,Jakarta Barat,4,2,,200 m²,312 m²
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),Rumah Pondok Hijau Golf - Gading Serpong . Hoek Dekat Danau,Tangerang,3,2,,326 m²,250 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Green Lake City 90 M2 Full Renov - Semifurnished !,Jakarta Barat,4,3,2,90 m²,120 m²
"Rp 5,9 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Rumah Pluit Luas 220 M2 - Harga Nego - Lokasi Exclusive,Jakarta Utara,3,2,,220 m²,165 m²
Rp 14 Miliar,Rp 72 Jutaan (Tenor 20 Tahun),"Rumah Puri Indah - Lokasi Terbaik , Premium Dan Eksklusif",Jakarta Barat,3,3,,330 m²,550 m²
Rp 31 Juta /m²,Rp 160 Ribuan (Tenor 20 Tahun),Kavling Permata Buana Ls 250 M2 - Jalan 3-4 Mobil ! Lokasi Prime,Jakarta Barat,,,,250 m²,
Rp 47 Miliar,Rp 241 Jutaan (Tenor 20 Tahun),Rumah Pantai Mutiara 640m2 - Kanal - Private Dermaga Parkir Yacht,Jakarta Utara,4,4,5,640 m²,900 m²
"Rp 28,5 Juta /m²",Rp 150 Ribuan (Tenor 20 Tahun),Kavling  Permata Buana Ls 200 M2. Badan,Jakarta Barat,,,,200 m²,
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),DEPAN TAMAN ! Rumah Permata Buana POSISI TERBAIK jarang ada,Jakarta Barat,3,3,,144 m²,200 m²
"Rp 4,95 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),Rumah Muara Karang - Blok Favorit - Bebas Banjir !,Jakarta Utara,3,2,,160 m²,150 m²
"Rp 3,8 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Puri Media Luas 144 M2 2 Lantai Renov Harga Terbaik,Jakarta Barat,4,3,,144 m²,200 m²
Rp 166 Juta,Rp 860 Ribuan (Tenor 20 Tahun),Perumahan Mojokerto Terlaris Garden Mansion Dekat Surabaya,Surabaya,2,1,1,66 m²,27 m²
"Rp 24,5 Juta /m²",Rp 130 Ribuan (Tenor 20 Tahun),Di jual Kavling Tanah Rumah Hunian PBV Pantai Bukit Villa PIK 2 Luas 200m2 10x20 Jarang Ada,Jakarta Utara,,,,200 m²,
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Impian yang Nyaman dan Aman di Alam Sutera cluster Griya,Tangerang,2,1,1,119 m²,75 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah Minimalis 1,5 Lantai Siap Huni di Griya Sutera Alam Sutera – Lokasi Strategis & Nyaman",Tangerang,3,2,1,102 m²,100 m²
Rp 9 Miliar,Rp 46 Jutaan (Tenor 20 Tahun),"Rumah Luas Besar di Sutera Palma, Alam Sutera – Harga Murah, Lokasi Strategis!",Tangerang,4,4,2,350 m²,220 m²
Rp 25 Miliar,Rp 128 Jutaan (Tenor 20 Tahun),"Rumah Baru Pondok Indah, Jaksel",Jakarta Selatan,7,6,4,489 m²,654 m²
Rp 55 Miliar,Rp 282 Jutaan (Tenor 20 Tahun),"Pantai Indah Kapuk, Rumah PIK, mewah, modern minimalis",Jakarta Utara,4,4,,600 m²,1500 m²
Rp 22 Juta /m²,Rp 120 Ribuan (Tenor 20 Tahun),Jual Cepat Kavling Tanah Komersil Bisnis Pik 2 Brooklyn 450m2 10x45 Samping Tol Pik2,Jakarta Utara,,,,450 m²,
"Rp 3,9 Miliar Total",Rp 20 Jutaan (Tenor 20 Tahun),Jual Cepat Gudang Bizpark Pik2 6x20 Multiguna,Jakarta Utara,,2,,120 m²,144 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah Siap Huni Pik2 Furnished Cluster Virginia Tipe 4,5x10 45m2 2kt 2kamar Tidur",Jakarta Utara,2,2,1,45 m²,62 m²
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Dijual Rumah Pik2 Brand New Kuningan Village Pik2 Tipe 6x15 Dekat Dragon Point,Jakarta Utara,3,3,2,75 m²,106 m²
"Rp 16,5 Miliar",Rp 84 Jutaan (Tenor 20 Tahun),Dijual Rumah Pik2 Pantai Bukit Villa 450m2 Pbv Pik 2 Tipe 15x30 Brand New Masih Ada Cicilan Developer,Jakarta Utara,4,3,2,450 m²,340 m²
"Rp 24,5 Juta /m²",Rp 130 Ribuan (Tenor 20 Tahun),Jual Cepat Kavling Rumah Hunian Pik 2 Pantai Bukit Villa Pbv Pik2,Jakarta Utara,,,,200 m²,
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah Pik 2 Tipe 8x15 Kuningan Village Pik2 Dekat Dragon Poin Pusat Kuliner Dekat Sekolah Dekat Universitas Dekat Pasar Bersih Dekat Tol Dekat Tokyo,Jakarta Utara,5,4,2,120 m²,157 m²
Rp 14 Miliar Total,Rp 72 Jutaan (Tenor 20 Tahun),"Tanah Komersial Lebak Bulus Raya Termurah, Luas 700m, Bisa 4 Lantai",Jakarta Selatan,,,,700 m²,
"Rp 11,5 Miliar",Rp 59 Jutaan (Tenor 20 Tahun),"Rumah Mewah Klasik 2 Lantai Lebak Bulus, Dijual Murah 11,5M Taman Pool",Jakarta Selatan,5,5,5,530 m²,450 m²
"Rp 5,5 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),Bsd Serpong Tangerang Tanah Komersial Luas 2 hektar Bisa Buat Apartemen,Tangerang Selatan,,,,20000 m²,
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Bagus Semi Villa Dalam Cluster Modern Dekat Ke Bandara,Badung,3,3,1,100 m²,85 m²
Rp 709 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Rumah di Jl. Modern Tengah Wonorejo, Rungkut, Surabaya",Surabaya,3,2,,40 m²,55 m²
Rp 21 Miliar,Rp 108 Jutaan (Tenor 20 Tahun),"Menteng Rumah Cantik Modern Classic, 2 Lantai Hadap Tenggara Dijual",Jakarta Pusat,3,3,2,323 m²,400 m²
"Rp 7,4 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),"Rumah di Kota Baru Parahyangan Bandung, Mewah Modern Siap Huni",Bandung,4,4,2,480 m²,263 m²
Rp 18 Miliar,Rp 92 Jutaan (Tenor 20 Tahun),"Termurah Brand new Apartemen St. Regis Dijual, Private Lift, City View",Jakarta Selatan,3,3,,,355 m²
Rp 34 Juta /m²,Rp 180 Ribuan (Tenor 20 Tahun),Office 88 Kota Kasablanka 1 Lantai Luas 1700m Termurah 34 Juta Per M2,Jakarta Selatan,,4,,1725 m²,1725 m²
"Rp 1,75 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Rapi Siap Huni Citra Garden 1 Extension Shm Kalideres Jakarta Barat,Jakarta Barat,3,2,1,90 m²,160 m²
Rp 360 Miliar Total,Rp 1 Miliaran (Tenor 20 Tahun),"Gedung Kantor 19 Lantai di Kemayoran Jakarta Pusat Dijual Murah, Elite",Jakarta Pusat,,,,2775 m²,19753 m²
Rp 37 Miliar,Rp 190 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai Menteng Jalan Lebar, Area Favorit  Murah, Limited",Jakarta Pusat,4,4,,519 m²,470 m²
Rp 140 Miliar,Rp 720 Jutaan (Tenor 20 Tahun),"Menteng 2 Lantai, Golongan C, Elite Tenang Dekat Jalan Cendana Suwiryo",Jakarta Pusat,5,5,11,1405 m²,1000 m²
"Rp 1,28 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Termurah Apartemen Gold Coast 1br Brand New Full Furnished,Jakarta Utara,1,1,,,44 m²
