price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
Rp 9 Miliar,Rp 46 Jutaan (Tenor 20 Tahun),Villa For Sale With Prime Location In Uluwatu,Badung,3,2,,675 m²,682 m²
"Rp 3,2 Miliar Total",Rp 16 Jutaan (Tenor 20 Tahun),Ruko Hadap Jalan Di Kawasan Ramai Maggiore Gading Serpong Favorite Untuk Buka Usaha,Tangerang,,2,,54 m²,81 m²
Rp 25 Miliar,Rp 128 Jutaan (Tenor 20 Tahun),Dijual Bangunan & Dan Bisnis Kost Yg Selalu Full. Di Mampang Prapatan,Jakarta Selatan,32,32,12,1201 m²,683 m²
"Rp 5,2 Miliar",Rp 26 Jutaan (Tenor 20 Tahun),Dijual Rumah Residence Baru Minimalis Dekat Graha Famili,Surabaya,4,4,2,240 m²,350 m²
"Rp 12,9 Miliar",Rp 66 Jutaan (Tenor 20 Tahun),Rumah Baru Mewah 3 Lantai Dekat Radial Road Citraland,Surabaya,6,7,4,391 m²,750 m²
Rp 14 Miliar,Rp 72 Jutaan (Tenor 20 Tahun),dijual rumah baru split level mewah citraland depan,Surabaya,5,6,2,330 m²,650 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah murah di Gracia Residence Graha Raya Bintaro LT. 90 m,Tangerang Selatan,2,1,1,90 m²,70 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Hot Listing Luas 6x15 Furnish Rumah Siap Huni,Jakarta Barat,3,3,2,90 m²,120 m²
"Rp 2,15 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Minimalis Siap Huni 2 Lantai Di Alam Sutera Dekat Mall,Tangerang Selatan,3,2,2,102 m²,120 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Rumah Di Puspita Loka Bsd Bagus Siap Huni,Tangerang Selatan,4,4,1,240 m²,180 m²
Rp 24 Miliar Total,Rp 123 Jutaan (Tenor 20 Tahun),Jarang Ada Ruko Dempet 6 Mangga Besar Raya,Jakarta Barat,,2,,481 m²,1642 m²
Rp 13 Juta /m²,Rp 70 Ribuan (Tenor 20 Tahun),"Kavling Hoek Danau Maninjau Green Court, Cengkareng",Jakarta Barat,,,,450 m²,
Rp 39 Miliar,Rp 200 Jutaan (Tenor 20 Tahun),Dijual Rumah Mewah Brand New Ancol Barat Jakarta Utara,Jakarta Utara,4,5,5,720 m²,1728 m²
"Rp 7,9 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),"Rumah Cluster Manyar, Pantai Indah Kapuk, jakarta Utara",Jakarta Utara,4,3,2,200 m²,480 m²
Rp 24 Miliar,Rp 123 Jutaan (Tenor 20 Tahun),"Dijual Rumah Cantik Permata Hijau, Jakarta Selatan",Jakarta Selatan,4,4,2,750 m²,550 m²
Rp 16 Miliar,Rp 82 Jutaan (Tenor 20 Tahun),Dijual Rumah Golf Island Cluster Exclusive The Chopin Signature Boulevard Pantai Indah Kapuk,Jakarta Utara,4,3,1,300 m²,343 m²
Rp 19 Miliar,Rp 97 Jutaan (Tenor 20 Tahun),Rumah Pluit Kencana Raya Jakarta Utara,Jakarta Utara,3,3,2,403 m²,700 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Dijual Apartemen Sahid Sudirman Residence Jakarta Pusat,Jakarta Pusat,3,3,,,168 m²
Rp 1 Miliar /m²,Rp 5 Jutaan (Tenor 20 Tahun),Office Tower Fontana The Mansion Bougenville,Jakarta Pusat,,1,1,45 m²,42 m²
"Rp 14,7 Miliar",Rp 75 Jutaan (Tenor 20 Tahun),Rumah Bagus di Lebak Bulus Bisa Untuk Usaha Atau Kost,Jakarta Selatan,15,15,3,1025 m²,900 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Dijual Rumah Di Griya Asri Pakuwon City,Surabaya,2,1,1,78 m²,50 m²
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),Jarang Ada!!!rumah Mewah 2 Lantai Lux Strategis Dengan Tanah Luas Dekat Jalan Magelang Dan Kampus Ugm,Sleman,5,5,2,1131 m²,400 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Jual Cepat Kost Kost-an Alesha House Di Vanya Park Bsd City,Tangerang,4,3,6,32 m²,90 m²
Rp 391 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Minimalis di Cileungsi Bogor Cicilan 2 Juta An,Bogor,2,1,,72 m²,36 m²
Rp 11 Miliar,Rp 56 Jutaan (Tenor 20 Tahun),Ana* Rumah Komp. Dutamas Luas 12x24m 3.5lt Semifurnish Di Jelambar - * Good-deal!!*,Jakarta Barat,11,8,3,288 m²,818 m²
Rp 19 Miliar,Rp 97 Jutaan (Tenor 20 Tahun),FREEHOLD MODERN MINIMALISTIC IN THE HILL OF JIMBARAN,Badung,4,4,,570 m²,716 m²
"Rp 4,25 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),Rumah Full Furnish Maxwel Gading Serpong,Tangerang,4,3,1,162 m²,192 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Apartement Pakubuwono House 2 BR Semi Furnished Bagus,Jakarta Selatan,2,2,,,165 m²
"Rp 17,5 Miliar",Rp 90 Jutaan (Tenor 20 Tahun),FREEHOLD MODERN VILLA WITH COMMERCIAL SHOP SPACE IN CANGGU,Badung,4,4,2,400 m²,346 m²
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),Jual Rumah Tinggal Bisa Untuk Usaha Dan Investasi,Jombang,6,2,1,243 m²,600 m²
"Rp 6,5 Juta /m²",Rp 40 Ribuan (Tenor 20 Tahun),TANAH DI PANDAWA - JALAN KAKI KE PANTAI BARAK,Badung,,,,1400 m²,
"Rp 3,75 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Hot Listing Puri Mansion Luas 8x15 Full Renovasi 2 Lantai Siap Survei,Jakarta Barat,4,4,2,120 m²,180 m²
Rp 885 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Amarillo Village Ukuran 4x8 Dan 5x8 Limited Unit,Tangerang,2,2,1,40 m²,53 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),"Rumah SHM Posisi Hook di Pondok Sejahtera, Kutabumi, Pasar Kemis, Tangerang, Tangerang",Tangerang,3,2,1,84 m²,100 m²
Rp 51 Miliar,Rp 262 Jutaan (Tenor 20 Tahun),Dijual Rumah Mewah Gaya American Classic Brand New Lokasi Tenang Area Mega Kuningan,Jakarta Selatan,4,4,2,540 m²,1100 m²
Rp 960 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Kosan Prospek Nol Jalan Raya Kampus Upn,Surabaya,5,5,1,51 m²,80 m²
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),D273. Dijual rumah baru modern minimalis WISMA PERMAI,Surabaya,5,4,2,135 m²,195 m²
Rp 36 Miliar Total,Rp 185 Jutaan (Tenor 20 Tahun),Gudang rapih,Jakarta Utara,,4,,1440 m²,1260 m²
Rp 21 Juta /m²,Rp 110 Ribuan (Tenor 20 Tahun),AXL! TERMURAH SE PLANET ! KAVLING GOLF ISLAND SONATA 8X25,Jakarta Utara,,,,200 m²,
Rp 425 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Apartemen 2br Unfurnish Tokyo Riverside Pik 2,Jakarta Utara,2,1,,,36 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Rumah Bagus Furnished Dan Private Pool View Bagus,Bogor,5,5,2,300 m²,420 m²
Rp 25 Miliar,Rp 128 Jutaan (Tenor 20 Tahun),"Rumah Mewah di Teras Golf BSD City, dengan Kolam renang",Tangerang,5,8,,782 m²,1140 m²
Rp 25 Miliar,Rp 128 Jutaan (Tenor 20 Tahun),Pakubuwono Signatures 4 BR Furnished,Jakarta Selatan,4,4,,,385 m²
"Rp 13,9 Miliar",Rp 71 Jutaan (Tenor 20 Tahun),"RUMAH MEWAH BANGUNAN KOKOH DI TOMANG, BANGUNAN 2 LANTAI",Jakarta Barat,5,4,,633 m²,732 m²
Rp 18 Miliar,Rp 92 Jutaan (Tenor 20 Tahun),"RUMAH MEWAH SANGAT RAPI+POOL DI PONDOK INDAH, BANGUNAN 2 LANTAI",Jakarta Selatan,4,4,,305 m²,343 m²
"Rp 17,8 Miliar",Rp 91 Jutaan (Tenor 20 Tahun),Apartment District 8 Senopati 4 BR Furnished,Jakarta Selatan,4,3,,,228 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),"Dijual Rumah Mewah Pasadena , Gading Serpong , Dekat Sms , Tangerang",Tangerang,5,5,3,207 m²,246 m²
"Rp 18,5 Miliar /m²",Rp 95 Jutaan (Tenor 20 Tahun),"Gudang , Akses Mudah & Strategis",Jakarta Timur,,2,,835 m²,500 m²
Rp 45 Juta /m²,Rp 240 Ribuan (Tenor 20 Tahun),"Tanah Hoek 644m Di Bukit Gading Villa, Kelapa Gading",Jakarta Utara,,,,644 m²,
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),"DIJUAL CEPAT CLUSTER SPRINGVILLE 6x12,5 3 KAMAR SUDAH AJB",Tangerang,3,3,1,75 m²,107 m²
"Rp 3,25 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Apartment Vieloft 2 Lantai Akses Mall Ciputra Mayjen Sungkono,Surabaya,1,2,,,116 m²
"Rp 3,4 Miliar Total",Rp 17 Jutaan (Tenor 20 Tahun),"AXL! JUAL MODAL RUKO HADAP JALAN RAMAI GOLF LAKE TERMURAH 4,5x15 3,5 lantai COCOK UNTUK PETSHOP , OTOMOTIF , DETAILING",Jakarta Barat,,3,,67 m²,200 m²
"Rp 4,75 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),"Rumah American Style Modern Graha Family Dekat Citraland, Pakuwon",Surabaya,4,3,2,128 m²,295 m²
Rp 550 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Baru Dekat Telaga Kahuripan Siap Huni 2 Lantai Bisa Nego,Bogor,2,2,1,70 m²,60 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Usaha Murah 0 Jalan Raya Kota Jombang Yos Sudarso Jombang Bravo,Jombang,3,2,4,480 m²,480 m²
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),Dijual Resort Aktif Bagus 13 Bungalow Di Bogor,Bogor,13,13,,11977 m²,760 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah 3 Kamar Siap Huni Daerah Dalung Cn,Badung,3,3,,79 m²,150 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Apartemen Nyaman Siap Huni di Kelapa Gading, Jakarta Utara",Jakarta Utara,3,2,,,110 m²
"Rp 1,8 Miliar Total",Rp 9 Jutaan (Tenor 20 Tahun),Turun Harga 500jt Dijual Rugi Gudang 2 Unit Jadi 1 Di Pergudangan Triton Betro Gedangan Sda,Sidoarjo,,2,2,144 m²,120 m²
"Rp 4,5 Miliar Total",Rp 23 Jutaan (Tenor 20 Tahun),Gudang Siap Pakai Vila Melati Mas Unit Satu Satunya Terbaik,Tangerang Selatan,,2,,488 m²,300 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Rumah Bagus Semi Furnished di Cluster Magnolia Gading Serpong, Gading Serpong SHM - Sertifikat Hak Milik",Tangerang,3,2,1,136 m²,120 m²
"Rp 5,1 Miliar",Rp 26 Jutaan (Tenor 20 Tahun),Turun Harga Rumah Mewah Taman Palem Lestari 12x15 Full Furnished,Jakarta Barat,3,4,2,180 m²,220 m²
"Rp 8,7 Juta /m²",Rp 50 Ribuan (Tenor 20 Tahun),Axel Termurah Se Green Garden Tanah Green Garden 1000m2,Jakarta Barat,,,,1000 m²,
"Rp 8,1 Miliar",Rp 41 Jutaan (Tenor 20 Tahun),Best Price Apartemen Anandamaya Residences 150m Sudirman Jakarta,Jakarta Selatan,2,2,,,150 m²
Rp 750 Juta /are,Rp 3 Jutaan (Tenor 20 Tahun),"Tanah Kavling Dekat G W K , Jalan Raya Uluwatu",Badung,,,,425 m²,
"Rp 6,8 Miliar Total",Rp 34 Jutaan (Tenor 20 Tahun),Turun Harga. Dijual Ruko Usaha.furnisheddi Kemayoran,Jakarta Pusat,,,,108 m²,1 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Jual Cepat Kost Baru Kopo Kota Bandung,Bandung,22,22,1,215 m²,400 m²
"Rp 1,83 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Mewah Strategis Di Pusat Kota Jakarta,Jakarta Pusat,4,3,1,75 m²,121 m²
"Rp 12,8 Juta /m²",Rp 70 Ribuan (Tenor 20 Tahun),Kavling Tanah Citraland Crystal Golf Ada 5 Kavling Sudah Urug,Surabaya,,,,150 m²,
"Rp 2,55 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),"Rumah Murah Shm(nego) Gandul, Kec. Cinere, Kota Depok, Jawa Barat, Cinere Butuh Minim Renovasi",Depok,4,2,2,277 m²,150 m²
Rp 460 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Murah Dekat Stasiun Klender Jakarta Timur,Jakarta Timur,2,2,,20 m²,39 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Rumah Citraland.district9.gress.siap.serah Trima,Surabaya,3,3,,126 m²,126 m²
Rp 850 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Rumah Nyaman Siap Huni di Pakuan Hill, Bogor Selatan",Bogor,2,1,1,90 m²,60 m²
Rp 850 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Apartment Permata Eksekutif — dekat Senayan, Strategis dengan Interiors Fresh",Jakarta Barat,1,1,,,44 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Murah Banget Rumah Rapih Sutera Kirana Gardenia Jelita Alam Sutera,Tangerang,4,3,2,136 m²,150 m²
Rp 26 Juta /m²,Rp 140 Ribuan (Tenor 20 Tahun),"Kavling Gandeng Golf Island View Danau, Pantai Indah Kapuk",Jakarta Utara,,,,625 m²,
"Rp 5,2 Miliar Total",Rp 26 Jutaan (Tenor 20 Tahun),"Tanah Dijual, strategis 10 menit ke UGM",Sleman,,,,796 m²,
Rp 640 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah 3 Lantai Lokasi Strategis Di Kepu Kemayoran Senen Jakarta Puasat,Jakarta Pusat,2,2,1,24 m²,71 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Harga Termurah! Jual Cepat Smart Home Siap Huni Di Tatar Simakirana, Kota Baru Parahyangan, Bandung",Bandung,3,2,,120 m²,92 m²
"Rp 3,97 Miliar Total",Rp 20 Jutaan (Tenor 20 Tahun),"Penawaran Terbaik! Turun Harga, Ruko Baru Gress Di Kawasan Bisnis Sasakirana, Kota Baru Parahyangan, Bandung",Bandung,,,,80 m²,139 m²
"Rp 3,79 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),"Harga Termurah Rumah di Maindroad Tarubhawana Kota Baru Parahyangan, Bandung! Harga dibawah Pasaran",Bandung,4,3,1,220 m²,133 m²
Rp 27 Miliar,Rp 138 Jutaan (Tenor 20 Tahun),dijual rumah mewah sunter dengan luas 1000m2 cocoj untuk usaha maupun tempat tinggal,Jakarta Utara,5,5,4,1000 m²,837 m²
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),"Rumah Murah, Bagus, mewah dan bebas banjir di kelapa gading",Jakarta Utara,5,6,5,513 m²,1200 m²
Rp 12 Miliar,Rp 61 Jutaan (Tenor 20 Tahun),Dijual Rumah Mewah 3lantai Disunter,Jakarta Utara,7,5,2,250 m²,1600 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Rumah Bagus 2 Lantai Semi Furnished Cluster Gading Serpong,Tangerang,5,3,2,170 m²,200 m²
Rp 16 Miliar,Rp 82 Jutaan (Tenor 20 Tahun),Rumah Tebet Asem Baris (harga NJOP),Jakarta Selatan,6,7,2,760 m²,1020 m²
"Rp 9,5 Miliar",Rp 48 Jutaan (Tenor 20 Tahun),DIJUAL RUMAH DESAIN  MODERN PREMIUM CITRALAND UTAMA SURABAYA,Surabaya,6,7,2,264 m²,620 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Cibubur Dekat Lrt Harjamukti Dekat Tol SHM,Bekasi,4,3,2,86 m²,130 m²
"Rp 1,05 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),"Cluster Belle Fleur Citra Garden Serpong, Hadap Selatan, Siap Huni",Tangerang Selatan,2,1,,50 m²,28 m²
"Rp 6,25 Miliar",Rp 32 Jutaan (Tenor 20 Tahun),Rumah Dijual Di Dalam Cluster Di Fatmawati Lokasi Dekat Mrt,Jakarta Selatan,4,4,1,274 m²,400 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Rumah di Cluster Bohemia Gading Serpong, Tangerang",Tangerang,3,3,1,120 m²,120 m²
Rp 10 Juta /m²,Rp 60 Ribuan (Tenor 20 Tahun),Kavling Posisi Hook Siap Bangun di Verdant Ville Bsd,Tangerang,,,,250 m²,
Rp 72 Miliar Total,Rp 370 Jutaan (Tenor 20 Tahun),"Dijual Pabrik ( masih beroprasi ), Lokasi Strategis, Di Cikande Serang Banten",Serang,,,,37029 m²,12000 m²
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),"Dijual Rumah Baru Renov Di The Eminent, Bsd City",Tangerang,3,3,1,174 m²,200 m²
"Rp 6,8 Miliar Total",Rp 34 Jutaan (Tenor 20 Tahun),Dijual Ruko Madison Grande Gading Serpong 3 Lantai,Tangerang,,3,,81 m²,178 m²
Rp 33 Miliar Total,Rp 169 Jutaan (Tenor 20 Tahun),Gudang Di Medan Satria Pondok Ungu Nego Sampai Deal,Bekasi,,4,,3987 m²,4213 m²
"Rp 7,8 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Rumah Permata Hijau Include Swimming Pool,Jakarta Selatan,4,3,4,298 m²,350 m²
"Rp 16,9 Miliar Total",Rp 86 Jutaan (Tenor 20 Tahun),"Rukan Di Jembatan Lima, Tanah Ngantong Dekat Jalan Raya",Jakarta Barat,,5,,677 m²,2000 m²
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),"Rumah Dekat Pondok Indah Golf Course, 2 Lantai",Jakarta Selatan,2,2,,203 m²,300 m²
"Rp 11,5 Miliar",Rp 59 Jutaan (Tenor 20 Tahun),Rumah Komplek PLN Senayan,Jakarta Selatan,4,3,,350 m²,280 m²
Rp 39 Juta /m²,Rp 210 Ribuan (Tenor 20 Tahun),Tanah Komersil Senayan Izin Bangunan Tinggi,Jakarta Selatan,,,,1582 m²,
Rp 8 Miliar Total,Rp 41 Jutaan (Tenor 20 Tahun),Tanah Di Pasar Minggu Tanjung Barat Harga Termurah,Jakarta Selatan,,,,770 m²,
"Rp 7,5 Miliar Total",Rp 38 Jutaan (Tenor 20 Tahun),"Ruko Komersil Cideng Raya 3,5 Lantai Bangunan Bagus Siap Pakai",Jakarta Pusat,,3,,160 m²,448 m²
Rp 15 Miliar,Rp 77 Jutaan (Tenor 20 Tahun),rumah di gunung sahari akses jalan lebar,Jakarta Pusat,3,3,2,480 m²,750 m²
Rp 370 Juta,Rp 1 Jutaan (Tenor 20 Tahun),"BU, Jual Rumah Siap Huni di Raffa Residence 3 B3 Sawangan, Depok. Strategis & Tidak Banjir",Depok,1,2,1,60 m²,45 m²
Rp 12 Miliar Total,Rp 61 Jutaan (Tenor 20 Tahun),"Tanah Kebon Jeruk Dekat Taman Anggrek, Potensi Sangat Besar",Jakarta Barat,,,,570 m²,
"Rp 6,9 Miliar",Rp 35 Jutaan (Tenor 20 Tahun),"Rumah Tomang Modern Minimalis Termurah, Akses Setara 3 Mobil",Jakarta Barat,5,3,2,235 m²,375 m²
Rp 20 Juta /m²,Rp 110 Ribuan (Tenor 20 Tahun),KAVLING EXCLUSIVE,Jakarta Barat,,,,180 m²,
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),House freehold in Great Location Muding Kerobokan Bali,Badung,4,2,2,198 m²,233 m²
Rp 4 Miliar Total,Rp 20 Jutaan (Tenor 20 Tahun),Stunning Leasehold Villa in Heart Seminyak Bali,Badung,3,3,,530 m²,165 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Rumah 2 Lantai Tengah Kota Sidoarjo,Sidoarjo,5,3,,98 m²,98 m²
"Rp 10,5 Juta /m²",Rp 60 Ribuan (Tenor 20 Tahun),"Tanah beserta bangunan di Area Kapuk, dekat jalan raya Daan Mogot",Jakarta Barat,,,,2100 m²,
Rp 14 Miliar,Rp 72 Jutaan (Tenor 20 Tahun),Rumah Mewah Selangkah Ke Mall Central Park Plus Taman Luas,Jakarta Barat,4,4,2,832 m²,546 m²
"Rp 6,2 Miliar",Rp 31 Jutaan (Tenor 20 Tahun),KEMPINSKI Private Residences Semi Private Lift Connect to GRAND INDONESIA,Jakarta Pusat,3,3,,,126 m²
Rp 80 Miliar Total,Rp 411 Jutaan (Tenor 20 Tahun),"Gedung Di Buncit Raya 7,5 Lantai Ada Basement Surat Lengkap",Jakarta Selatan,,14,,740 m²,3091 m²
Rp 10 Miliar Total,Rp 51 Jutaan (Tenor 20 Tahun),TANAH DI PANTAI SANUR,Denpasar,,,,700 m²,
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),"Taman Anggrek Residence Tower, Apartemen di atas Mall, Lokasi Strategis",Jakarta Barat,2,1,,,99 m²
Rp 16 Miliar,Rp 82 Jutaan (Tenor 20 Tahun),"Rumah Mewah Dengan Harga Terbaik Di Mampang, Jakarta Selatan",Jakarta Selatan,3,2,1,800 m²,1000 m²
"Rp 9,5 Miliar",Rp 48 Jutaan (Tenor 20 Tahun),Rumah Crown Golf Pik,Jakarta Utara,3,3,1,192 m²,400 m²
Rp 95 Miliar Total,Rp 488 Jutaan (Tenor 20 Tahun),GUDANG DI GUNUNG PUTRI BOGOR SIAP PAKAI,Bogor,,,,35383 m²,12251 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),"RUMAH ANCOL 3 LANTAI MINIMALIS SIAP HUNI, DALAM CLUSTER THE BUKIT, MARINA COAST, JUAL MURAH",Jakarta Utara,4,4,2,200 m²,250 m²
"Rp 4,9 Miliar Total",Rp 25 Jutaan (Tenor 20 Tahun),Gudang Murah bisa include office Sebelah Bandara Soekarno Hatta,Tangerang,,2,,360 m²,280 m²
Rp 135 Miliar Total,Rp 694 Jutaan (Tenor 20 Tahun),"Gudang Dekat Tol Di Cibitung Bekasi, Akses Container  Cepat",Bekasi,,4,,39115 m²,15000 m²
"Rp 52,5 Miliar Total",Rp 270 Jutaan (Tenor 20 Tahun),Gudang Murah Dan Strategis Dalam Kawasan Industri Rorotan Cakung,Jakarta Utara,,1,,5582 m²,1792 m²
Rp 235 Juta,Rp 1 Jutaan (Tenor 20 Tahun),"Rumah Siap Huni Harga Murah Sudah Renovasi di Cluster Mutiara Tigaraksa Jambe, Tangerang",Tangerang,2,1,1,60 m²,60 m²
Rp 425 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Kondisi Baru di Perumahan Griya Permai Caringin Legok Nempel Bsd Bisa Kpr Bank di Legok Tangerang,Tangerang,2,1,1,60 m²,45 m²
"Rp 4,2 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),Tanah Siap Olah Di Jatiuwung Tangerang Akses Container 40 Feet,Tangerang,,,,15000 m²,
Rp 48 Miliar Total,Rp 246 Jutaan (Tenor 20 Tahun),"Tanah Komersil Mampang Prapatan Lebar 20 Meter, Posisi Jalan Raya",Jakarta Selatan,,,,1045 m²,
"Rp 1,95 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah di Elysium Lippo Cikarang Dijual Furnished dan Strategis,Cikarang,3,2,1,200 m²,150 m²
Rp 3 Juta /m²,Rp 20 Ribuan (Tenor 20 Tahun),TANAH INDUSTRI CURUG SIAP OLAH AKSES KONTAINER 40 FEET,Tangerang,,,,40170 m²,
"Rp 13,9 Miliar",Rp 71 Jutaan (Tenor 20 Tahun),Rumah Kost Hanya 3 Menit Dari Universitas Binus Universitas,Jakarta Barat,46,32,2,268 m²,1000 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Cuan Rumah Hitung Tanah Nego Fantasis Di Sangkuriang Cimahi Utara,Cimahi,4,2,2,337 m²,200 m²
"Rp 6,89 Miliar",Rp 35 Jutaan (Tenor 20 Tahun),Lux Minimalis Idaman Kawasan Elite Rumah Setraduta Bandung,Bandung,4,3,1,353 m²,350 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Murah Siap Huni Dekat Cbd Bintaro Jaya 2 Lantai 3 Kt Shm,Jakarta Selatan,3,2,1,60 m²,70 m²
"Rp 4,75 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),"Freehold - Stunning villa in a prime location, Canggu",Badung,2,2,,165 m²,
"Rp 32,5 Miliar Total",Rp 167 Jutaan (Tenor 20 Tahun),Gudang di Cikokol-Tangerang,Tangerang,,,,5230 m²,2112 m²
Rp 411 Juta,Rp 2 Jutaan (Tenor 20 Tahun),"Rumah Baru SHM, Bisa KPR, Kawasan Perumahan di Timur Kota Jogja",Yogyakarta,2,1,1,72 m²,38 m²
"Rp 4,6 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Rumah Jual Bawah Njop Murah Pisan Nego Sukamulya Pasteur Bandung,Bandung,5,3,2,580 m²,250 m²
"Rp 8,3 Miliar",Rp 42 Jutaan (Tenor 20 Tahun),"Rumah baru Bagus Furnished HGB Citraland, Surabaya",Surabaya,5,6,2,300 m²,475 m²
"Rp 2,75 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Auto Cuan Rumah Bawah Appraisal Mewah Bingit Di Nusa Hijau Cimahi,Cimahi,4,4,4,247 m²,420 m²
Rp 869 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Harga Terbaik Dijamin Disini Rumah Murah Nusa Hijau Cimahi Utara,Cimahi,2,1,1,100 m²,60 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Lebar 7 Semi Furnish di Cluster Canary Summarecon Serpong,Tangerang,4,4,1,119 m²,160 m²
"Rp 7,3 Miliar",Rp 37 Jutaan (Tenor 20 Tahun),Rumah Dan Toko di pinggir jalan Karawaci Tangerang,Tangerang,3,3,1,450 m²,500 m²
"Rp 5,1 Miliar Total",Rp 26 Jutaan (Tenor 20 Tahun),Gudang+kantor 2 Lantai Kapuk Raya Bisa.kpr,Jakarta Utara,,,,223 m²,184 m²
"Rp 8,3 Miliar Total",Rp 42 Jutaan (Tenor 20 Tahun),Gudang + Kantor 4 Lantai .5 Mnit Bndara Soekarno Hatta,Jakarta Barat,,3,,382 m²,528 m²
"Rp 7,9 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Rumah Mewah Termurah jarang ada yamg dijual Ex Showunit ada kolam renang de Maja de Park BSDcity,Tangerang,4,3,2,300 m²,270 m²
"Rp 3,75 Miliar Total",Rp 19 Jutaan (Tenor 20 Tahun),Gudang+kantor 3 Lantai Baru 5 Mnit Bandara Soekarno Aerobizhub,Jakarta Barat,,,,216 m²,300 m²
