price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
"Rp 3,85 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Mandiri Speak Mewah Nyaman 3 Lantai Modern Design Assana Vanya Park Bsd City,Tangerang,3,5,,119 m²,218 m²
"Rp 7,3 Juta /m²",Rp 40 Ribuan (Tenor 20 Tahun),"Kavling Hoek Siap Bangun di Kota Wisata, Cibubur",Bogor,,,,574 m²,
"Rp 1,95 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah 3 Lantai Kokoh di Vila Nusa Indah V Bogor,Bogor,5,4,,135 m²,350 m²
"Rp 13,7 Miliar",Rp 70 Jutaan (Tenor 20 Tahun),Dijual Rumah Imperial Golf Pakuwon Indah,Surabaya,5,6,1,330 m²,600 m²
Rp 385 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Rumah Jual Di Perumahan Sebiay Sumantri Estate,Lampung Selatan,2,1,1,120 m²,60 m²
Rp 750 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Ruko Jual Di Sukarame,Bandar Lampung,,2,,60 m²,96 m²
"Rp 5,85 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),"Dijual Rumah 180 m2, 2 Lantai di Sunter Paradise Tahap 1",Jakarta Utara,4,3,2,180 m²,260 m²
"Rp 1,8 Miliar Total",Rp 9 Jutaan (Tenor 20 Tahun),Tanah Jual Teluk Betung Selatan,Bandar Lampung,,,,304 m²,
Rp 100 Miliar,Rp 514 Jutaan (Tenor 20 Tahun),"Dijual Cepat – Pabrik Strategis Di Balaraja Luas: 2,4 Hektar",Tangerang,,2,,24000 m²,24000 m²
Rp 13 Juta /m²,Rp 70 Ribuan (Tenor 20 Tahun),Jual Kavling Favorit Batununggal,Bandung,,,,300 m²,
"Rp 17,3 Miliar",Rp 89 Jutaan (Tenor 20 Tahun),"Rumah di Dalam Komplek Townhouse Cluster Duren Tiga, Mampang",Jakarta Selatan,5,5,3,500 m²,536 m²
"Rp 11,8 Miliar",Rp 60 Jutaan (Tenor 20 Tahun),Rumah Puspita Loka Bsd Kondisi Baru Modern Style View Sungai,Tangerang,6,6,2,343 m²,485 m²
"Rp 4,1 Miliar Total",Rp 21 Jutaan (Tenor 20 Tahun),"Dijual Ruko 3,5 Lantai Mainroad Mekar Wangi",Bandung,,2,,100 m²,216 m²
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Dijual Condotel Grand Aston Deluxe B Ciloto Puncak,Bogor,,,,,40 m²
"Rp 6,78 Miliar Total",Rp 34 Jutaan (Tenor 20 Tahun),"31,0122.141 Lelang Gudang Sidotopo Wetan Surabaya Di Simokerto",Surabaya,,2,,1092 m²,1106 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 3lantai Akses Mobil Unfurnish Sawojajar Dekat Exit Toll,Malang,4,2,1,96 m²,132 m²
Rp 16 Miliar,Rp 82 Jutaan (Tenor 20 Tahun),"Rumah di Gudang Peluru, Harga Dibawah Njop, Akses Jalan Besar",Jakarta Selatan,10,6,4,760 m²,1020 m²
Rp 15 Miliar,Rp 77 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah 3 Lantai Lokasi Strategis di Jalan Pulo Nangka Jakarta Timur,Jakarta Timur,5,3,,430 m²,600 m²
Rp 15 Miliar,Rp 77 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah 3 Lantai Lokasi Strategis di Jalan Pulo Nangka Jakarta Timur,Jakarta Timur,5,3,,430 m²,600 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Dijual Rumah Minimalis Di Kalisari Pasar Rebo Jakarta Timur Di Jl. Kenanga Ia, Kalisari, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta, Kalisari",Jakarta Timur,3,2,1,122 m²,75 m²
"Rp 3,5 Miliar Total",Rp 18 Jutaan (Tenor 20 Tahun),Tanah Area Grogol Jakarta Barat Cocok Dibangun Kost2 An Shm,Jakarta Barat,,,,198 m²,
"Rp 15,7 Miliar Total",Rp 80 Jutaan (Tenor 20 Tahun),Tanah di Setiabudi Mega Kuningan,Jakarta Selatan,,,,351 m²,
"Rp 5,7 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),Rumah Strategis  Samping Jalan Raya Cocok untuk Tinggal dan Usaha,Jakarta Selatan,5,3,3,261 m²,110 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Jual Rumah Di Tki 1 Bagus Nyaman Strategis,Bandung,4,2,1,210 m²,200 m²
Rp 388 Juta Total,Rp 2 Jutaan (Tenor 20 Tahun),"Tanah Dekat Pasar Bantul, Untuk Rumah Harga Terjangkau",Yogyakarta,,,,162 m²,
Rp 498 Juta Total,Rp 2 Jutaan (Tenor 20 Tahun),Tanah Dekat TVRI Jogja  di Jl. Jambon Dalam Ringroad,Sleman,,,,106 m²,
Rp 750 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah di Poris indah baru Renovasi,Tangerang,2,1,1,45 m²,60 m²
Rp 10 Juta /m²,Rp 60 Ribuan (Tenor 20 Tahun),Jual Tanah Kotak Resort Dago Pakar Bandung,Bandung,,,,405 m²,
Rp 775 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Dekat Surabaya Cash/kpr SHM,Sidoarjo,3,,1,90 m²,70 m²
Rp 61 Miliar,Rp 313 Jutaan (Tenor 20 Tahun),Pabrik Dan Office Bagus Dijual Cepat Di Kawasan Taman Tekno Bsd,Tangerang Selatan,,6,,4780 m²,12800 m²
"Rp 8,8 Miliar Total",Rp 45 Jutaan (Tenor 20 Tahun),"Dijual Unit RARE di Menara Sudirman – 218 m², Furnished, Lantai Tengah",Jakarta Selatan,,,,218 m²,218 m²
Rp 406 Juta Total,Rp 2 Jutaan (Tenor 20 Tahun),Tanah Strategis 2 Km Barat Uii Kawasan Villa Kaliurang,Sleman,,,,127 m²,
"Rp 7,1 Miliar",Rp 36 Jutaan (Tenor 20 Tahun),The Spring Gading Serpong Bagus Hoek Luas 286 Meter,Tangerang,4,5,2,286 m²,325 m²
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Jual Rumah Lama. Pinggir Jalan Utama Di Pangkalan Jati Jakera Pusat,Jakarta Pusat,2,1,,133 m²,108 m²
"Rp 9,3 Juta /m²",Rp 50 Ribuan (Tenor 20 Tahun),Kavling Taman Giri Loka Bagus Posisi Badan Ngantong Murah,Tangerang,,,,579 m²,
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),"MANYAR KERTOARJO, RUMAH 1,5 LANTAI PERLU RENOVASI",Surabaya,4,3,1,420 m²,253 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Rumah Idaman  2 LT dengan Halaman dan Taman Luas di Tanah Baru,Depok,5,3,12,725 m²,360 m²
Rp 35 Miliar,Rp 180 Jutaan (Tenor 20 Tahun),Sale Modern Luxury Home 7 Bedrooms in Sanur Bali,Denpasar,7,7,1,1000 m²,970 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Turun Harga Rumah Syariah Pemda Cibinong Stadion Pakansari Bogor,Bogor,4,3,2,100 m²,90 m²
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Kavling Dago Di Citra Green Jual Cepat,Bandung,,,,8000 m²,
"Rp 2,5 Miliar Total",Rp 12 Jutaan (Tenor 20 Tahun),Murah Ruko Komersil Dua Lantai Bypass Nusa Dua Bali,Badung,,2,2,132 m²,128 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Cocok Untuk Invest & Rumah Kost Di Pecetakan Negara Jakarta Pusat,Jakarta Pusat,4,2,,376 m²,350 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Rumah Mewah, Asri dan Nyaman 2LT di Pangkalan Jati, Cinere,",Depok,4,2,1,98 m²,132 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Komplek Perumahan Mewah Denpasar Selatan Dekat Kuta,Denpasar,3,3,1,138 m²,140 m²
Rp 12 Miliar Total,Rp 61 Jutaan (Tenor 20 Tahun),Tanah kavling di kalimalang raya area komersial,Jakarta Timur,,,,600 m²,
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Minimalis Komplek Perumahan One Gate Ungasan,Badung,3,2,1,120 m²,77 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah di Foresta Cluster Albera,Tangerang,3,2,,128 m²,90 m²
"Rp 10,9 Miliar Total",Rp 56 Jutaan (Tenor 20 Tahun),"Lahan Siap Bangun Trafic Rame Lancar, Cocok Untuk Gudang/Caffe",Gresik,,,,3135 m²,
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),DIJUAL Cepat RUMAH Bagus Di  De Park Heliconia BSD,Tangerang,4,3,,324 m²,350 m²
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),"Rumah Mewah 2LT, Luas nan Asri di Lenteng Agung, JakSel",Jakarta Selatan,7,4,1,741 m²,350 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),RUMAH DESIGN MINIMALIS SIAP HUNI 2 LANTAI SEMUT INDAH MARGAHAYU BEKASI TIMUR BEBAS BANJIR,Bekasi,5,4,,178 m²,230 m²
"Rp 6,2 Miliar",Rp 31 Jutaan (Tenor 20 Tahun),RUMAH 2 LANTAI LUBANG BUAYA CIPAYUNG JAKARTA TIMUR STRATEGIS BEBAS BANJIR,Jakarta Timur,6,3,,207 m²,300 m²
"Rp 16,8 Miliar Total",Rp 86 Jutaan (Tenor 20 Tahun),Tanah Datar Kaliabang Nangka Perwira Bekasi Utara Pinggir Jalan Bebas Banjir Harga Terjangkau,Bekasi,,,,4300 m²,
"Rp 4,35 Miliar Total",Rp 22 Jutaan (Tenor 20 Tahun),"4 bedrooms villa for sale at Dalung Permai, Kerobokan, strategic location, well maintained",Badung,4,4,3,297 m²,365 m²
Rp 13 Miliar,Rp 66 Jutaan (Tenor 20 Tahun),Townhouse Mewah Private Pool Furnished  Jati Padang Jakarta,Jakarta Selatan,5,5,2,400 m²,400 m²
"Rp 1,45 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Town House Minimalis Modern Full Bonus Limo Depok Jawabarat,Depok,3,3,1,86 m²,120 m²
"Rp 5,2 Miliar",Rp 26 Jutaan (Tenor 20 Tahun),Rumah Mewah Tengah Kota Jakarta Di Bendungan Hilir Dm13985,Jakarta Pusat,5,4,,183 m²,95 m²
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),HOT SALE DARMO BARU BARAT 2 LT,Surabaya,3,2,1,162 m²,200 m²
Rp 960 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Apartemen 1 BR  Samesta Mahata Margonda Depok,Depok,1,1,,,44 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Rumah Hitung Tanah Di Grogol Jakarta Barat Cocok Bangun Kos An,Jakarta Barat,3,2,1,190 m²,150 m²
Rp 135 Miliar Total,Rp 694 Jutaan (Tenor 20 Tahun),"Tanah Dijual Luas 3 Ha Cocok Buat Sekolah,  Town House Depok",Depok,,,,30000 m²,
Rp 75 Miliar Total,Rp 385 Jutaan (Tenor 20 Tahun),Tanah Dijual 3000m Di Hook Kuta Utara Badung Bali,Jakarta Utara,,,,3000 m²,
Rp 10 Miliar,Rp 51 Jutaan (Tenor 20 Tahun),Dijual Rumah mewah SHM Andara Raya Pondok Labu Jakarta Selatan,Jakarta Selatan,5,6,4,660 m²,500 m²
"Rp 8,2 Miliar Total",Rp 42 Jutaan (Tenor 20 Tahun),Tanah Siap Bangun Di Nol Jalan Raya Manukan Double Way,Surabaya,,,,671 m²,
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),LANGKA RUMAH SHM DI DUKUH KUPANG,Surabaya,6,3,1,270 m²,220 m²
"Rp 2,59 Miliar Total",Rp 13 Jutaan (Tenor 20 Tahun),Tanah Strategis Di Nol Jalan Propinsi Mojokerto,Mojokerto,,,,960 m²,
Rp 345 Juta,Rp 1 Jutaan (Tenor 20 Tahun),APARTEMEN GALERI CIUMBULEUIT 2 TIPE STUDIO FULL FURNISHED SIAP HUNI BANDUNG,Bandung,1,1,,,31 m²
Rp 26 Miliar Total,Rp 133 Jutaan (Tenor 20 Tahun),Spbu Aktif Sidoarjo Lokasi Trafic Rame Dengan Omzet 26rb Lt/Hari,Sidoarjo,,2,,3739 m²,800 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),RUMAH BAGUS NYAMAN SEMI FURNISHED SIAP HUNI DI SAYAP PAJAJARAN BANDUNG,Bandung,2,1,1,90 m²,70 m²
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Tanah Jl. Kebon Agung Siap Bangun dekat RS UGM,Sleman,,,,132 m²,
Rp 32 Miliar,Rp 164 Jutaan (Tenor 20 Tahun),Dijual Lahan Naik Sedikit Dari Njop. Jl Raya Bogor. Cisalak,Depok,,4,,2425 m²,2000 m²
Rp 7 Miliar Total,Rp 36 Jutaan (Tenor 20 Tahun),GUDANG TANJUNGSARI SIAP PAKAI,Surabaya,,,,1700 m²,1486 m²
Rp 12 Miliar,Rp 61 Jutaan (Tenor 20 Tahun),Rumah Mewah 2lt Ada Pool Dkt Jaksel D Jual Cepat,Jakarta Selatan,5,5,3,423 m²,500 m²
"Rp 6,75 Miliar Total",Rp 34 Jutaan (Tenor 20 Tahun),"Jarang Ada! Ruko 3,5 Lantai Siap Pakai Di Grand Itc Permata Hijau – Lokasi Strategis, Harga Menarik!",Jakarta Selatan,,3,,70 m²,210 m²
Rp 300 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Rumah Baru 1 & 2 Lantai Konsep Classic Elegen Di Cihanjuang Dekat Pemkot Cimahi,Bandung,2,1,1,30 m²,45 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Nyaman 2 Lantai Komplek Elite Awiligar Dekat Dago Pahlawan,Bandung,3,2,2,70 m²,115 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Rumah Nyaman Aman Di Resor Dago Pakar,Bandung,2,3,1,250 m²,400 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah 2 Lantai Dalam Cluster Cigadung Semi Furnish,Bandung,4,4,1,117 m²,130 m²
"Rp 1,99 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Clover Hill 3 kamar jual cepat,Jakarta Selatan,3,2,,78 m²,84 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Cluster Modern 2 Lt, Nyaman, Lingkungan Asri Dan Strategis",Depok,4,2,1,110 m²,100 m²
Rp 310 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Rumah Murah Baru Indent Tengah Kota Mojosongo Hanya 7 Menit Ke Kampus Uns Solo,Surakarta,2,1,1,65 m²,45 m²
"Rp 3,35 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Rumah Hoek Di Dalam Cluster Bagus Shm Dengan One Gate System,Tangerang Selatan,2,2,1,255 m²,90 m²
"Rp 1,75 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah Mewah Mdl Clasic Dlm Kav Di Jatbening Baru Pdk Gede,Bekasi,4,2,1,155 m²,250 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Dijual Rumah Luas Lokasi Strategis Dekat Ke Jl Raya Jatiwaringin,Bekasi,5,5,3,309 m²,150 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Bagus Dalam Perumahan Cluster Parpostel Jtasih,Bekasi,4,3,2,120 m²,136 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Kokoh Siap Huni Strategis 5 Menit Ke Tol Jorr,Bekasi,3,3,2,126 m²,154 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Full Furnish Dekat Jalan Alternative Cibubur Bekasi,Bekasi,4,4,1,112 m²,160 m²
Rp 695 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Hunian Keren Mezanin Non Clustre Di Kranggan Jatisampurna,Bekasi,3,2,1,63 m²,54 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Dijual Rumah 2,5lt Nempel Galaxy Jakamulya Dekat Ke Tol Cikunir",Bekasi,4,4,2,135 m²,270 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Hook Bagus Dekat Acs Dkt Pintu Tol Jatiwarna Pd Gede Bekasi,Bekasi,3,3,1,111 m²,150 m²
"Rp 3,49 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Di Jual Rumah Luas Dgn Lokasi Strategi Di Utan Kayu Jak Tim,Jakarta Timur,6,5,1,305 m²,150 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Dijual Rumah 2 Lt Siap Huni Dalam Cluster Besar Di Legenda Wisata,Bogor,5,4,2,264 m²,275 m²
"Rp 3,15 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah Baru Mewah Istimewa 1 Lantai Di Kota Solo Lingkungan Aman Dan Nyaman Lokasi Strategis Hanya 3 Menit Ke Stadion Manahan Solo,Surakarta,4,3,2,261 m²,240 m²
"Rp 1,46 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Fre Ppn 100% Woodchester Deltamas Cikarang Siap Huni,Bekasi,3,3,1,84 m²,68 m²
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),Rumah 2lt Mewah Semj Furnish Di Puri Arga Golf Bsb City,Semarang,4,3,2,800 m²,598 m²
"Rp 1,45 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Dijual apartemen Riverside Muara Karang,Jakarta Utara,3,3,,,80 m²
Rp 321 Miliar Total,Rp 1 Miliaran (Tenor 20 Tahun),Tanah Komersial Siap Bangun Di Mayjen Sungkono Surabaya,Surabaya,,,,4284 m²,
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Dijual Rumah 2 Lantai Surat SHM hadap Timur di Cipedak jagakarsa,Jakarta Selatan,4,3,1,174 m²,250 m²
"Rp 2,45 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Dijual rumah 1, 5 lantai siap huni di mojo kidul Surabaya",Surabaya,3,2,1,162 m²,150 m²
"Rp 9,6 Miliar",Rp 49 Jutaan (Tenor 20 Tahun),Rumah di Dalam Komplek Perumahan Permata Mediterania Pesanggrahan,Jakarta Selatan,4,3,4,300 m²,450 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Duta Bandara Permai Dadap,Tangerang,3,1,,90 m²,90 m²
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),Ruang Usaha Lokasi Poros Jalan Raya Daerah Tidar Malang,Malang,,3,,370 m²,300 m²
"Rp 7,7 Miliar",Rp 39 Jutaan (Tenor 20 Tahun),Rumah Premium Modern Di Istana Dieng Malang,Malang,6,6,2,385 m²,550 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),"Rumah 2,5 Lantai Semi Furnished Di Daerah Sulfat Malang",Malang,3,2,1,89 m²,124 m²
"Rp 11,9 Juta /m²",Rp 70 Ribuan (Tenor 20 Tahun),"Harga Terbaik Di Setraduta, Kavling Siap Bangun, Kotak, Strategis, Dekat Jalan Utama",Bandung,,,,270 m²,
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Gagah Bikin Nyaman Antapani One Gate Sangat Recommended,Bandung,3,2,2,105 m²,105 m²
"Rp 1,75 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Termurah Di Cijerah! Rumah Kokoh Dan Asri Dalam Komplek Dirgantara Cijerah Kota Bandung,Bandung,3,2,1,200 m²,200 m²
Rp 13 Miliar,Rp 66 Jutaan (Tenor 20 Tahun),Rumah Belanda Sayap Riau Sangat Terawat Aman Tenang Nyaman Utk Tinggal,Bandung,6,4,2,409 m²,279 m²
"Rp 1,72 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Baru Villa Melati Mas Bsd,Tangerang Selatan,3,3,,100 m²,124 m²
"Rp 9,25 Miliar",Rp 47 Jutaan (Tenor 20 Tahun),"Rumah Villa baru brand new di seminyak, 3 lantai",Badung,4,4,,200 m²,300 m²
Rp 70 Juta,Rp 370 Ribuan (Tenor 20 Tahun),Rumah Murah Lokasi Sasak Panjang Bogor,Bogor,1,1,,30 m²,30 m²
Rp 850 Juta Total,Rp 4 Jutaan (Tenor 20 Tahun),Dijual 2 Kavling Grand Taruma Karawang Jawa Barat Rp 850 juta Nego Tanah 192 SHM m²,Karawang,,,,192 m²,
Rp 650 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Dijual Lahan luas  6500mtr untuk investasi  ranca bungur Bogor,Bogor,,,,6500 m²,
"Rp 2,1 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Di Jual Tanah Datar. Di Setu Bekasi,Bekasi,,,,3300 m²,
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Murah Rumah 1 Lantai Bagus Shm Komplek Meruyung Depok,Depok,3,3,1,218 m²,170 m²
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Bagus Hook Kokoh Terawat Dalam Komplek Ddn Jati Makmur,Bekasi,4,3,2,256 m²,175 m²
"Rp 3,35 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Mediteranian Villa Baru 2 Kamar Di Pantai Kedungu,Tabanan,2,2,1,180 m²,120 m²
"Rp 2,8 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),Dijual Lahan Kavling Kecil Di Jl Mertanadi Kerobokan,Badung,,,,202 m²,
"Rp 3,7 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Brand New Villa For Sale At Kutuh Pandawa,Badung,3,3,1,300 m²,150 m²
"Rp 3,8 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Brand New Mediteranean Villa Near Tumbak Bayuh,Tabanan,3,3,1,185 m²,200 m²
"Rp 8,5 Miliar Total",Rp 43 Jutaan (Tenor 20 Tahun),Tanah di Jalan Gandaria Pekayon Pasar Rebo Jakarta Timur,Jakarta Timur,,,,1043 m²,
"Rp 1,12 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Dekat Pintu Tol Bogor Ring Road,Bogor,3,2,1,60 m²,60 m²
"Rp 2,9 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),10 Dijual Hitung Tanah Surabaya Di Raya Kutisari Indah,Surabaya,,,,384 m²,
Rp 825 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Di Bawah 1 Milyar Akses Mobil Di Prumnas Klender,Jakarta Timur,2,2,1,50 m²,40 m²
Rp 350 Juta,Rp 1 Jutaan (Tenor 20 Tahun),"JUAL APARTEMEN EDUCITY, PRINCETON",Surabaya,,1,,,21 m²
Rp 17 Miliar,Rp 87 Jutaan (Tenor 20 Tahun),JUAL RUMAH USAHA JL. JAMBI,Surabaya,5,5,,495 m²,373 m²
Rp 16 Miliar /m²,Rp 82 Jutaan (Tenor 20 Tahun),JUAL RUKO JL. MOJOPAHIT,Mojokerto,,6,,1317 m²,1000 m²
Rp 40 Miliar /m²,Rp 205 Jutaan (Tenor 20 Tahun),JUAL GEDUNG RAYA KENDANGSARI,Surabaya,,,,2000 m²,1200 m²
"Rp 3,85 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Di Wisata Bukit Mas,Surabaya,4,5,2,160 m²,200 m²
"Rp 1,38 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),rumah luas bata merah dekat stasiun lrt comuter tol Bekasi timur,Bekasi,4,4,2,138 m²,100 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Murah di Sompok Peterongan Belakang Java Mall Semarang,Semarang,3,1,2,318 m²,110 m²
"Rp 7,5 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),Split Level House berkonsep Open Air 3 Lantai,Tangerang,4,5,2,264 m²,450 m²
Rp 956 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"21,0527,60 Lelang Rumah Grand Pakuwon Queensland Surabaya Tandes",Surabaya,2,1,1,60 m²,79 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Luas Sudah Renovasi Harga Terjangkau,Bekasi,3,1,3,210 m²,70 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Bagus Luas Nyaman Di Taman Galaxy Bekasi,Bekasi,3,3,1,246 m²,200 m²
"Rp 8,8 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),"Rumah Di Bintaro, Jakarta Selatan",Jakarta Selatan,5,5,4,450 m²,200 m²
Rp 116 Miliar Total,Rp 596 Jutaan (Tenor 20 Tahun),Tanah Murah Invetasi Di Villa Manggala Giri Lembang Bandung,Bandung Barat,,,,116000 m²,
Rp 25 Miliar,Rp 128 Jutaan (Tenor 20 Tahun),"Rumah 3 Lantai Baru di Dr Cipto Pasir Kaliki, Bandung",Bandung,4,6,2,416 m²,622 m²
Rp 13 Juta /m²,Rp 70 Ribuan (Tenor 20 Tahun),Tanah Siap Bangun Kota Baru Parahyangan,Bandung,,,,2010 m²,
Rp 630 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah di Pusat Sidoarjo Kota.. Start 630jtan.. SHAISTANAYA CITY,Sidoarjo,2,1,1,72 m²,38 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Grand Harvest Cluster Belvoir Surabaya Hook Utara Timur,Surabaya,2,2,2,160 m²,155 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Ruko 2 Lantai Full Di Permata Medan Satria,Bekasi,,1,,75 m²,150 m²
"Rp 7,8 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Rumah Murah 2 Lantai Lokasi Strategis Banget Jalan Kartini Jakpus,Jakarta Pusat,5,3,2,256 m²,290 m²
"Rp 5,5 Juta",Rp 30 Ribuan (Tenor 20 Tahun),Di Jual Tanah Ada Bangunan Eks Bioskop Di Koja Jakut,Jakarta Utara,,,,1804 m²,
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Murah.. Butuh Cepat Laku.. Rumah Hook di Bendul Merisi,Surabaya,4,2,1,266 m²,143 m²
Rp 700 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Raya Adi Sucipto Malang 1 Lantai Full Furnish,Malang,2,2,1,84 m²,64 m²
Rp 300 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Apartemen Gateway Pasteur Bagus Furnished,Bandung,Studio,1,,,24 m²
Rp 13 Miliar,Rp 66 Jutaan (Tenor 20 Tahun),Dijual Tanah Di Salemba Cocok Buat Kost2an Dan Rmh Dokter,Jakarta Pusat,,,,600 m²,
"Rp 4,6 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Rumah Murah Di Bawah Njop Luas 270m2 Petojo Selatan Cideng,Jakarta Pusat,12,6,2,270 m²,240 m²
